personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
bb_617759cb,53,f,very_low,500.0,always,true,815030.1,5806972.1,-48.941644397105804,1.0,
bb_6081f90e,18,f,medium,3000.0,always,false,775869.2,5829031.3,-5.9700679057557,1.0,
berlin_a5ccc49d,53,f,very_low,500.0,always,false,812094.7288232566,5831072.897292461,-24.421999075931506,1.0,
berlin_0a023e3b,79,m,medium,2000.0,always,false,793431.7152935455,5831942.422570187,-6.247823504637887,1.0,
berlin_95114d68,85,m,very_high,5600.0,always,false,804547.9506220559,5817236.676539736,-10.080407694952742,1.0,
berlin_ff6b7f8d,45,f,medium,1500.0,always,false,801454.0769489084,5821141.128135273,-10.55679392558335,1.0,
berlin_bc6fa827,6,m,high,3000.0,never,false,811686.1783728609,5831031.774769971,-10.34174331271964,1.0,
berlin_c0be1f5f,63,f,very_high,4600.0,always,true,800427.9688007259,5823382.993975085,-10.284123407890714,1.0,
bb_e0a7f7eb,84,m,medium,2000.0,always,false,788238.67,5815947.18,-9.667371545585619,1.0,
berlin_79da2298,68,m,high,4600.0,always,false,800231.1270390548,5825678.954396286,-17.799426382797343,1.0,
berlin_2790162f,56,f,low,900.0,always,false,806055.6560849374,5827235.34211127,-12.152578792395499,1.0,
bb_b59b1411,85,f,low,1500.0,always,true,776908.31,5792980.82,-10.049961534649738,1.0,
bb_35f68812,57,m,medium,3000.0,always,false,786006.35,5813018.65,-9.617888834199112,1.0,
berlin_082d535b,43,f,medium,2000.0,always,false,793822.9960541807,5836195.500716864,-8.81907321712775,1.0,
berlin_d7b4859a,90,m,very_high,5600.0,always,true,799783.4115462492,5832648.310409152,-3.5834477184688396,1.0,
berlin_0ad42796,77,m,medium,1500.0,always,false,808261.0629261874,5820559.143067035,-14.420849947627529,1.0,
berlin_d659066e,4,m,very_high,5600.0,never,false,792341.2255788338,5839422.187409485,-8.109138976986742,1.0,
bb_5514f531,91,f,low,900.0,always,true,799938.95,5855205.64,-29.866822036891335,1.0,
bb_77ae32c6,1,f,high,4600.0,never,false,813374.77,5823815.13,-11.417221335097304,1.0,
berlin_dd497895,29,f,low,2000.0,always,false,805390.4215139099,5827799.3346053865,-7.1075302462955126,1.0,
berlin_1a24dcf9,78,m,medium,2000.0,always,false,785531.535439813,5830788.632473484,-2.673963886305463,1.0,
bb_63407663,39,f,high,3000.0,always,true,799530.0,5849055.39,-11.716801522841422,1.0,
berlin_313d2b9c,31,m,low,900.0,always,false,802379.5267444816,5827433.11459975,-13.13817321344595,1.0,
bb_7d470415,73,m,medium,2600.0,always,false,777330.78,5812889.14,-13.066976087097952,1.0,
berlin_9112d762,3,m,high,3600.0,never,false,792473.9818963574,5835399.889928987,-7.147807302982735,1.0,
berlin_8c2c626d,17,m,very_high,5600.0,never,false,806605.5425710338,5821254.736322131,-8.98263376089629,1.0,
berlin_c356122d,53,f,medium,1500.0,always,false,800707.6661386814,5826157.980310803,-16.552448314094807,1.0,
bb_c8f1b4f0,16,m,high,5600.0,never,false,774959.54,5815436.04,-8.667037752421917,1.0,
berlin_7ff4d4cd,41,f,medium,3000.0,always,false,806799.7953992491,5824114.553308363,-9.510863324240542,1.0,
berlin_7ac8d343,40,f,high,3600.0,always,false,795684.6674078008,5831283.885663841,-4.612618385474156,1.0,
berlin_9a8f0f2d,37,f,medium,2600.0,always,false,800049.2494273621,5829838.202214462,-3.7896230695997586,1.0,
berlin_a78ebabd,31,m,very_high,5600.0,always,false,799423.4653138771,5837435.411270629,-6.276026485637894,1.0,
bb_5a77a15b,36,m,high,3600.0,always,false,806150.46,5814568.98,-12.53686699981758,1.0,
berlin_1eab94b3,57,m,very_low,500.0,always,false,799666.1867706357,5831004.640385437,-3.7213609935672416,1.0,
berlin_e0b9e404,46,f,medium,2000.0,always,false,793100.189562059,5826120.336459765,-9.985249804125129,1.0,
berlin_074dbe87,78,m,low,900.0,always,false,800647.7791796634,5814590.458240275,-18.231807499964972,1.0,
bb_79edb84e,17,f,high,3600.0,always,false,791811.92,5844183.83,-10.824940869516654,1.0,
bb_d35312ad,58,m,very_low,900.0,always,false,781934.04,5845529.82,-21.377083596275295,1.0,
bb_75e69e32,32,f,very_high,5600.0,always,false,803673.55,5803112.66,-11.760389168221153,1.0,
berlin_bf592c8e,43,f,high,3600.0,always,false,810994.8469800934,5820158.5447682645,-12.869932874979899,1.0,
berlin_71aff0a7,64,m,medium,2600.0,always,false,794575.9789021765,5830797.590334362,-4.83987144226486,1.0,
berlin_7ef717ee,17,m,high,4600.0,never,false,799010.009987511,5831853.618516711,-3.2515138821572007,1.0,
bb_bd808db1,45,m,medium,1500.0,always,false,793585.65,5810214.67,-15.610443512071317,1.0,
berlin_2c0f61f7,30,f,low,900.0,always,false,795766.3908556921,5832766.278490294,-7.151267145381946,1.0,
bb_b1049dab,8,f,low,2000.0,never,false,822547.92,5828756.25,-18.561994695133965,1.0,
bb_392c91e7,76,m,medium,2000.0,always,false,810459.12,5810715.27,-18.025850206939904,1.0,
berlin_05ccd5a5,56,f,high,3000.0,always,false,788228.066334317,5818939.832443839,-6.1653895245450085,1.0,
berlin_72fbc3e6,33,m,medium,1500.0,always,false,799412.5518357388,5828970.926430282,-8.042519025328904,1.0,
berlin_1c79bdde,64,f,medium,2000.0,always,false,811257.3100760155,5819883.003590491,-15.320898704145685,1.0,
berlin_c5011a8d,20,f,high,4600.0,always,false,791242.2461019426,5825812.464909583,-6.664778607160498,1.0,
berlin_00f96d42,57,f,high,3600.0,always,false,807401.8234747162,5827667.417097084,-7.804950102422222,1.0,
berlin_00d4a5f1,34,f,medium,3000.0,always,false,809282.9351746279,5824561.955126583,-10.67090687932074,1.0,
berlin_c0599e26,44,f,very_high,5600.0,always,false,803351.8032751326,5828821.474962951,-4.7384389372485325,1.0,
berlin_08b0f296,52,m,medium,1500.0,always,false,794362.0967208534,5833316.156443765,-8.014594094444192,1.0,
bb_8c39928c,18,m,high,3600.0,always,false,776007.63,5813050.75,-11.030019577020841,1.0,
berlin_d7509344,48,f,high,4600.0,always,false,795832.0852148759,5819672.718939798,-6.284789935334492,1.0,
berlin_68f69044,80,m,low,900.0,always,true,797851.2178460427,5830102.504465844,-9.588917245328242,1.0,
bb_50c61fb6,50,m,very_high,5600.0,always,false,779650.52,5813765.6,-10.242988997307485,1.0,
berlin_d83d8236,35,f,medium,3000.0,always,false,784772.6871097677,5827764.325535461,-1.7295808126878378,1.0,
berlin_6540df69,95,m,medium,2000.0,always,true,810463.7248002387,5814152.890963677,-16.871648636038415,1.0,
berlin_d7fa08e7,21,f,medium,2600.0,always,false,794029.5719204099,5827756.735152731,-12.045415618738444,1.0,
berlin_478b9cae,90,m,medium,2000.0,always,false,805473.2197630727,5833083.39382483,-7.0682596133653055,1.0,
berlin_84e4c60d,47,f,medium,1500.0,always,false,793315.8861014992,5824262.888742491,-7.453290377788773,1.0,
bb_ae998fdc,41,m,high,3600.0,always,false,814055.65,5830316.44,-11.140638935343448,1.0,
berlin_aa06af6b,41,f,very_low,900.0,always,false,801391.6903491411,5831698.928277102,-5.122514989889683,1.0,
berlin_8dd72f48,81,m,medium,1500.0,always,true,806251.5767872173,5820723.2671967205,-13.371770558036854,1.0,
bb_2a32f68e,54,m,medium,1500.0,always,false,822059.86,5841236.1,-22.45547078888492,1.0,
