personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
bb_712ac885,43,m,very_low,500.0,always,false,679017.63,5896012.97,-186.56683223110585,1.0,
berlin_cffd4155,74,m,low,900.0,always,false,784271.2365574333,5826601.700890495,-3.8715915284717077,1.0,
berlin_1d5bf1b6,45,f,low,1500.0,always,false,800317.4568922081,5826621.779250384,-18.816269297185062,1.0,
berlin_faa93612,27,f,low,1500.0,always,false,794368.1751400622,5823722.956612976,-6.861933620539544,1.0,
berlin_b268bdf6,4,m,high,4600.0,never,false,783335.2002356092,5830338.846423917,-2.335210542008923,1.0,
bb_3ab8204a,57,f,very_low,500.0,always,true,783465.71,5845694.03,-29.52437566828446,1.0,
berlin_a9ed7023,20,f,very_low,500.0,always,false,795620.5058246936,5833424.206207888,-11.805434845149207,1.0,
berlin_f91dc561,65,m,very_low,499.0,always,false,790867.339579601,5816657.778323933,-15.984065699078375,1.0,
berlin_7c0f09ea,97,m,high,3600.0,always,true,792428.3194495204,5822418.475290166,-3.961677692719679,1.0,
berlin_383be88c,52,f,high,3600.0,always,false,799061.3904778217,5828464.705193394,-10.502915039216363,1.0,
bb_7da8e778,27,f,medium,3000.0,always,false,875667.3,5814333.99,-40.53268699732241,1.0,
berlin_7a95ff94,40,m,low,3000.0,always,false,805061.1482233691,5833627.095328844,-6.515643598607304,1.0,
berlin_cd3280aa,63,f,very_high,5600.0,always,false,799780.9009305225,5826935.993199705,-17.793719012139153,1.0,
berlin_8d16ebd1,38,f,low,2000.0,always,false,814350.6232878875,5820839.1951517025,-17.921250321091055,1.0,
berlin_c97b958e,22,f,medium,4600.0,always,false,794650.1135433486,5826041.64616655,-13.78355304631797,1.0,
berlin_7497d472,18,f,very_low,500.0,always,false,800384.228758044,5826654.24197449,-18.65991640014828,1.0,
berlin_e6bce065,35,f,medium,2000.0,always,false,795978.0081600756,5819364.29850323,-7.626125718648593,1.0,
berlin_79772cc4,32,f,high,3600.0,always,false,795339.6067627734,5837350.105108664,-8.378089300528064,1.0,
berlin_82e8431d,14,m,medium,3600.0,never,false,798047.9088663305,5830327.739617401,-7.191318563247921,1.0,
berlin_5b1f5355,68,m,medium,1500.0,always,true,806636.3402271576,5822444.533275547,-14.03329421286973,1.0,
berlin_9cd80e76,63,m,medium,1500.0,always,false,800166.0503439241,5816826.6099838335,-13.263526718225725,1.0,
bb_64f96cbe,54,m,very_high,4600.0,always,false,771740.95,5800075.69,-12.06843363899209,1.0,
berlin_8db5a96a,25,f,medium,2000.0,always,false,803105.8600802327,5827025.492520401,-10.053730994445578,1.0,
bb_acac558b,60,f,very_low,499.0,always,false,807704.52,5842614.51,-27.735989258507402,1.0,
berlin_75a2771e,46,f,low,900.0,always,false,805483.3186099557,5827257.982535184,-13.465500551538428,1.0,
berlin_fd41d2ca,77,m,medium,3000.0,always,true,796674.3638213456,5821406.583385057,-6.7642909528208675,1.0,
berlin_610c3055,34,f,medium,1500.0,always,false,806101.8274005265,5822627.885763837,-13.127109456059197,1.0,
berlin_495b450b,48,f,low,900.0,always,true,800933.5422665966,5825239.013951145,-17.521102441089287,1.0,
bb_996aad70,8,f,medium,3000.0,never,false,800054.69,5845540.74,-10.153071477338743,1.0,
berlin_9caee4c8,60,f,high,3600.0,always,false,806575.4878898179,5832288.696563551,-7.31416837821703,1.0,
berlin_ef5bb9f4,59,f,high,3600.0,always,false,796741.4030210329,5830618.074524226,-5.9075275684757775,1.0,
berlin_1ccfaca2,44,f,medium,3600.0,always,false,793149.553413267,5826396.130176152,-12.682571546310626,1.0,
berlin_e43e753a,3,m,medium,2600.0,never,false,813205.127487256,5829919.503334711,-12.293774297966863,1.0,
berlin_72f5950c,52,f,low,1500.0,always,false,812865.2915158384,5824377.945332079,-16.818114643869773,1.0,
berlin_e66ef724,57,f,high,2600.0,always,false,794120.5373268418,5824784.78035342,-9.941655224822197,1.0,
berlin_4dfff484,35,f,high,3600.0,always,false,800019.411637383,5825011.42716578,-20.020546625523913,1.0,
bb_498c7dc0,30,m,medium,1500.0,always,false,800442.81,5810558.54,-18.651681885699848,1.0,
berlin_1b7271a4,1,m,medium,3000.0,never,false,797647.884056949,5830947.562096378,-5.031421023419259,1.0,
bb_8564b450,54,f,high,3000.0,always,false,807994.59,5808181.87,-16.575021712504686,1.0,
berlin_031bc56c,60,f,high,2600.0,always,false,807724.0996850184,5824338.718972914,-11.926908507214803,1.0,
bb_556307f0,59,m,medium,2000.0,always,false,764037.4,5799938.54,-18.80035162947968,1.0,
berlin_d9b5d384,33,f,medium,1500.0,always,false,816255.3119617885,5816524.834042729,-21.99831091881609,1.0,
bb_c217a2b3,65,m,high,3600.0,always,false,784098.0,5841471.38,-8.172046973797864,1.0,
bb_a0b3cf4e,30,f,very_low,900.0,always,true,771407.11,5828764.51,-13.52396459443886,1.0,
berlin_fc175c28,43,m,high,3600.0,always,false,803993.438939254,5840712.018315754,-8.819440145599327,1.0,
berlin_1aac2610,57,f,medium,2000.0,always,false,811368.1923938683,5821648.956544216,-15.722523111051455,1.0,
berlin_a845e669,19,f,low,900.0,always,false,802885.9918626652,5819590.690158597,-16.105700058620823,1.0,
berlin_cca9f716,22,f,high,4600.0,always,false,810468.2796346962,5832272.088978985,-9.295304195370667,1.0,
berlin_83e062d6,46,m,medium,3000.0,always,false,794962.7124348936,5822067.096028555,-4.941262068483518,1.0,
berlin_f12858d4,73,m,very_low,900.0,always,true,796105.7981340059,5835972.310210206,-10.936927884009862,1.0,
bb_c21e2e13,36,f,medium,2600.0,always,false,776707.86,5832603.83,-6.610364739942337,1.0,
berlin_9ccfb04a,61,f,high,3600.0,always,false,791263.3241221202,5827207.027679027,-5.590846249673176,1.0,
berlin_041f2298,47,f,high,4600.0,always,false,793062.8608977022,5827252.549001286,-13.593311851658735,1.0,
berlin_2a69205d,40,f,medium,3600.0,always,false,809921.624363364,5832295.871438395,-9.305587875521319,1.0,
berlin_a7f794b5,94,m,medium,2000.0,always,true,802663.4305984707,5839150.003731602,-9.291714412627265,1.0,
berlin_d90806a8,57,f,low,900.0,always,false,809854.3528102663,5834336.1862599505,-15.791931820471351,1.0,
berlin_9631d2b7,99,m,medium,2600.0,always,true,793511.905031006,5826012.865554383,-22.197330983241425,1.0,
bb_26c378b0,42,f,high,3600.0,always,false,793087.73,5839562.15,-9.669287014175142,1.0,
bb_55ecba5e,26,f,very_high,5600.0,always,false,823947.18,5864403.92,-19.57990744248062,1.0,
berlin_f8795422,25,m,high,3600.0,always,false,794562.978012071,5823793.680969289,-5.380123727431932,1.0,
bb_9c45a1b6,87,m,medium,2000.0,always,true,806756.65,5858665.91,-21.60624808860335,1.0,
berlin_3b3d8e80,14,m,medium,3000.0,never,false,805070.6777284341,5827678.507390373,-7.824997328172305,1.0,
berlin_fce83046,31,m,low,2000.0,always,true,797860.3125448943,5829297.430448129,-11.763965190972959,1.0,
berlin_9a84afd7,44,f,very_high,5600.0,always,false,799271.140101078,5830824.083798537,-3.1122769372947237,1.0,
bb_80b3abbd,99,f,medium,1500.0,always,true,775827.75,5816600.63,-12.6938315373115,1.0,
berlin_719318d8,13,m,high,5600.0,never,false,799418.3989096528,5834538.623345886,-4.788228016727411,1.0,
berlin_1e52564a,80,m,medium,3000.0,always,false,819669.6078272875,5819461.073355483,-18.17797684532903,1.0,
berlin_7402b939,39,f,low,1500.0,always,false,798775.0432492814,5833720.492508017,-5.458444758395327,1.0,
berlin_6d485b12,21,m,low,2600.0,always,false,805446.8028659325,5827242.94600425,-9.091910340461855,1.0,
berlin_060a0c41,66,m,high,2600.0,always,true,800423.6988341943,5821604.861970724,-8.42584075990801,1.0,
berlin_4a8a4d98,24,m,low,2000.0,always,false,797518.8157802596,5824216.4588336665,-10.851808724331644,1.0,
berlin_db980f13,13,m,high,4600.0,never,false,806873.068017737,5818664.693486074,-11.942973708675044,1.0,
berlin_05215cd3,54,m,very_high,4600.0,always,false,793239.9899215014,5828052.54402169,-11.722497396769363,1.0,
berlin_c0e25356,1,m,medium,3600.0,never,false,804386.6806970206,5817671.155917235,-11.293598444574442,1.0,
berlin_c0a6ecf4,77,m,very_high,5600.0,always,true,809200.5737994157,5819378.106705408,-11.951176465424652,1.0,
berlin_c2bf8aff,69,m,very_low,500.0,always,true,800207.5688769354,5829571.663486635,-4.722495972845277,1.0,
berlin_a98a3ffe,2,m,medium,2600.0,never,false,799426.3751145259,5837816.577529877,-7.330270717660114,1.0,
bb_e6ecd368,13,f,high,4600.0,never,false,773513.5,5803182.5,-11.296915003905529,1.0,
berlin_2ff0c033,15,m,medium,3600.0,always,false,800975.7224802509,5822573.148049515,-9.574323127427952,1.0,
berlin_15ca1b9d,40,f,high,4600.0,always,true,784688.2629013843,5830617.838446212,-2.150714017280204,1.0,
berlin_d404c719,44,f,very_low,900.0,always,true,807633.168528089,5816194.900566449,-22.515100691369625,1.0,
bb_867f6554,27,f,high,3600.0,always,false,774282.19,5811933.01,-12.186437685614843,1.0,
berlin_5ea69964,34,f,medium,2000.0,always,false,803299.5025377073,5822919.8286656905,-11.886265271812992,1.0,
berlin_04790d94,4,m,high,3600.0,never,false,800774.3792736772,5835001.019074965,-5.082103522617055,1.0,
berlin_21ff99d3,9,m,high,4600.0,never,false,801432.5378621713,5823573.893675312,-11.761027056759335,1.0,
berlin_80d91757,51,m,high,4600.0,always,false,796058.0508351157,5824489.157094863,-11.685274836831379,1.0,
berlin_d04a9718,14,m,very_high,5600.0,never,false,793653.4636294787,5824451.6892999485,-7.776456529284791,1.0,
berlin_886bca3e,58,f,very_high,5600.0,always,false,800819.4941743596,5821490.783062891,-6.913667923775322,1.0,
berlin_f58c2e42,36,f,low,2000.0,always,false,798374.7509831346,5824338.0323204,-12.43964221806775,1.0,
berlin_abf2831a,50,f,medium,1500.0,always,false,799198.2152059765,5830805.569255532,-4.020246726992853,1.0,
berlin_fcef758b,29,m,medium,2000.0,always,false,804741.8055391479,5830770.62398717,-7.129257404658306,1.0,
berlin_0488bf9e,92,m,high,4600.0,always,true,791648.169547629,5826684.687516602,-6.315816963882147,1.0,
berlin_a8d2b181,47,f,high,2600.0,always,true,802244.9367210662,5819816.223991112,-10.14217512239048,1.0,
bb_7714404b,38,m,medium,2600.0,always,false,820597.31,5842052.38,-17.539359056174778,1.0,
berlin_e01b08b4,85,m,medium,2000.0,always,true,779935.3628030671,5821943.718462327,-5.711858532522548,1.0,
berlin_dc73694f,84,m,medium,2000.0,always,false,797911.5474539434,5822065.1885406,-6.30156712183097,1.0,
berlin_44f0e7aa,28,f,low,900.0,always,false,802167.6606152919,5828306.039847915,-9.18341279037383,1.0,
berlin_2c503855,2,m,high,3600.0,never,false,792210.0771418005,5818792.476738182,-5.661039258801169,1.0,
berlin_ac19899e,34,m,low,900.0,always,false,797149.8999760499,5821139.972737944,-11.050988254880096,1.0,
berlin_455764a7,57,f,medium,1500.0,always,false,798073.3315869238,5819062.1651538415,-10.485346213100023,1.0,
berlin_453e2844,56,m,very_high,5600.0,always,false,794128.8203872382,5820568.902990068,-4.792071405465634,1.0,
berlin_dc5bfc09,28,f,medium,3000.0,always,false,800854.9940275219,5814415.401792281,-12.108094818833788,1.0,
berlin_74b06c2c,54,f,very_high,5600.0,always,false,797433.867481843,5816134.66338512,-8.726998359242165,1.0,
berlin_718ccdc8,70,m,low,900.0,always,false,800012.5321326876,5830049.72937594,-3.120797411070748,1.0,
berlin_31df2f2c,3,m,high,4600.0,never,true,801064.3977203987,5824264.849659933,-14.444929001132016,1.0,
berlin_de70e2ab,23,m,medium,3600.0,always,false,784717.6324801682,5829318.765113585,-1.1752991761370695,1.0,
bb_320e759d,55,m,medium,2000.0,always,false,742589.07,5812261.85,-29.423468921730255,1.0,
bb_376d6bb0,51,m,medium,3600.0,always,false,805468.86,5795112.04,-14.105112349369005,1.0,
bb_686a68d6,6,m,low,2000.0,never,false,821725.4,5831852.61,-18.44681271991858,1.0,
berlin_286ccd64,32,f,very_high,5600.0,always,false,813470.2552334769,5821641.758739593,-13.119090427526379,1.0,
bb_6d4df593,3,f,low,3000.0,never,false,825863.2,5826556.97,-17.619385486767882,1.0,
bb_36c2afd3,97,m,medium,2600.0,always,true,793295.16,5810574.0,-12.541560399968947,1.0,
berlin_e6d67121,39,f,medium,2000.0,always,false,791220.9862536874,5837914.278100247,-10.463327715827804,1.0,
berlin_01b234c6,1,m,high,4600.0,never,false,794966.65930945,5835777.987351915,-7.413972111017767,1.0,
berlin_1fbe71a4,55,f,medium,1500.0,always,false,797908.559328976,5819028.982282548,-11.13919135735841,1.0,
berlin_f715b62f,78,m,very_low,499.0,always,false,787296.4324631321,5829931.054832559,-8.780990559126431,1.0,
berlin_c816cdea,80,m,low,1500.0,always,false,804334.9018756934,5816265.012554268,-16.475911705641003,1.0,
berlin_08612fd1,13,m,high,3600.0,never,false,800628.7303766127,5825769.284543275,-16.32337596291886,1.0,
berlin_19a25ade,12,m,very_low,1500.0,never,false,799611.3727335767,5831058.15689524,-3.295898149924108,1.0,
bb_2df99ce8,61,f,very_low,900.0,always,false,778477.27,5820504.13,-11.026106518199924,1.0,
berlin_1acd1430,83,m,low,900.0,always,true,808834.1076678438,5831536.48887669,-14.466048358409306,1.0,
berlin_44412835,56,f,high,4600.0,always,false,796246.1972004457,5831733.447875269,-4.8234066986660205,1.0,
berlin_3d85903a,60,f,medium,2000.0,always,false,792235.7042139127,5833386.893711024,-8.037166524472553,1.0,
berlin_57b153b8,69,m,high,3600.0,always,false,799822.5508346166,5826043.420754955,-19.718123707069168,1.0,
berlin_f0306a90,11,m,medium,3600.0,never,false,796690.0870645151,5833079.461628503,-5.196606185511987,1.0,
berlin_66bd0a06,20,f,medium,3000.0,always,false,807941.5439603183,5820749.451707892,-13.16965406518582,1.0,
berlin_06d0ed8e,44,m,high,3000.0,always,false,800267.2551754987,5829831.3042401895,-3.685537391595557,1.0,
berlin_2df0ec6b,22,m,medium,3000.0,always,false,816654.8628932991,5816974.277144941,-17.11727631923977,1.0,
berlin_0142aafb,60,m,medium,1500.0,always,false,800475.9135095763,5819506.583293371,-12.36599861334609,1.0,
berlin_a3e43b04,48,f,medium,2000.0,always,false,794284.9353336734,5823972.630091268,-7.444648380430891,1.0,
berlin_4319dd2d,50,f,high,3600.0,always,false,795107.554389127,5822822.731347001,-4.505763161796711,1.0,
bb_556ec60d,23,f,medium,2600.0,always,false,789643.11,5803890.97,-10.519505785799709,1.0,
bb_0cbbc9bc,63,m,medium,2600.0,always,false,800852.08,5810122.99,-15.089618853827316,1.0,
berlin_707cdf92,12,m,low,2000.0,never,false,799702.7444010745,5832438.607243124,-3.9070102822754573,1.0,
berlin_2f164188,23,m,very_low,499.0,always,false,799463.9518070305,5835053.289202051,-12.220018403374915,1.0,
bb_887c7d14,65,f,low,1500.0,always,false,822805.8,5820355.74,-25.559036529436924,1.0,
berlin_69e8de5c,58,f,low,900.0,always,false,803862.0245342222,5829703.360308984,-9.155712541441307,1.0,
berlin_4eb361dc,77,m,medium,2000.0,always,true,797737.0084180152,5819826.890861738,-8.178044178566232,1.0,
berlin_e8ee75ee,40,f,very_low,1500.0,always,false,807826.6656449949,5829699.503796269,-11.5829247112206,1.0,
berlin_1ddd411e,33,f,high,3600.0,always,false,797894.3672955835,5829990.332547853,-8.475145965801637,1.0,
berlin_0642bd9b,17,m,very_high,5600.0,never,false,805021.8602735584,5817219.900493454,-10.330925907545529,1.0,
berlin_4548ffbb,20,f,medium,2600.0,always,false,800567.2774620757,5823951.507047151,-15.624504712426354,1.0,
berlin_2769c4d5,35,f,low,1500.0,always,false,793942.8056844348,5834864.233869362,-9.067157214282119,1.0,
berlin_bddfb44a,15,m,low,3600.0,never,false,811034.93246876,5819996.334586067,-13.943243669685003,1.0,
berlin_e7390f78,77,m,low,1500.0,always,true,801474.6177756262,5830417.149911918,-4.569361997087143,1.0,
berlin_7e9a43c0,97,m,medium,2600.0,always,true,796684.9822755153,5821427.304432674,-7.111315032518772,1.0,
berlin_fe3fbcaa,45,f,medium,3000.0,always,false,795643.6906865973,5824522.424369511,-8.179118423207132,1.0,
berlin_7c95baef,26,m,medium,3000.0,always,false,811803.4116549261,5830050.865868252,-11.375462501110885,1.0,
berlin_26994a1b,38,f,very_high,5600.0,always,true,804707.6514473843,5834260.2255282495,-6.632259093936869,1.0,
berlin_21e84d6a,77,m,low,900.0,always,false,791683.5104466086,5828428.805524919,-12.153478358171878,1.0,
berlin_0a5f4ecb,49,m,high,3600.0,always,false,797733.5605854986,5825830.012027198,-16.298666349957596,1.0,
berlin_6431ab00,85,m,high,2600.0,always,false,792662.1523204109,5836871.0692709,-9.048441186748692,1.0,
berlin_f47caffe,64,m,very_low,500.0,always,true,802123.110281699,5827339.807149876,-15.650270776654615,1.0,
berlin_04967238,60,m,very_low,500.0,always,false,786509.8236283804,5831587.709261109,-8.071238684941754,1.0,
berlin_61e3ccb6,33,m,high,3000.0,always,false,805194.1986107922,5834804.447965324,-7.9027279230767284,1.0,
bb_0d1b0619,7,f,low,3000.0,never,false,770966.01,5841080.53,-11.233968266479554,1.0,
bb_a0585cdf,58,f,very_high,5600.0,always,false,810962.32,5845593.24,-11.869997268984402,1.0,
berlin_808e3206,40,f,high,2600.0,always,false,801523.8771569493,5820664.396296541,-9.177073218231579,1.0,
bb_1ed80cfd,19,f,very_low,1500.0,always,false,787706.96,5848151.67,-17.357830766946048,1.0,
berlin_a0b7ae7c,51,f,high,3600.0,always,false,810579.2401216766,5832180.303921925,-9.673524251679199,1.0,
bb_56824253,55,f,very_low,499.0,always,false,807534.51,5845417.92,-31.31762332839421,1.0,
berlin_76bd8403,42,f,high,3600.0,always,false,805889.7523948648,5818066.191086252,-12.07990438491998,1.0,
berlin_75b81157,32,f,medium,3600.0,always,false,789872.9090355639,5835164.338288344,-7.034036804285925,1.0,
berlin_e2b356ff,82,m,medium,2000.0,always,false,797502.0524562588,5821018.637048329,-7.480567760582736,1.0,
berlin_256ae13a,37,f,very_high,5600.0,always,false,799403.0521043214,5834250.78793037,-4.645882109566347,1.0,
berlin_732120b2,61,f,low,1500.0,always,false,784577.4337941451,5830473.843825472,-2.67350015985832,1.0,
berlin_969579e2,86,m,medium,2600.0,always,false,799068.6328301528,5828489.76658284,-10.403099488235378,1.0,
berlin_68e526e0,61,f,very_low,500.0,always,true,809809.9110941121,5826411.03573031,-26.152063583019885,1.0,
berlin_e546e96f,23,f,low,900.0,always,false,794149.792934896,5828479.831388961,-9.867585525551883,1.0,
berlin_911d5b38,32,f,very_low,1500.0,always,false,792722.6901442939,5815651.752809542,-11.040523999970835,1.0,
berlin_db2b7711,29,f,high,3600.0,always,false,796291.5775270339,5823367.148563052,-10.071348195324301,1.0,
berlin_5ec7eeb9,93,m,medium,2000.0,always,true,793957.9878937581,5837564.237143641,-10.02993968305675,1.0,
berlin_cf425d9d,77,m,medium,3000.0,always,false,811571.6619133137,5822046.793428708,-13.57855417671741,1.0,
berlin_94ee33ed,24,f,medium,3000.0,always,false,785530.5015374115,5830611.79072696,-2.5349849477659356,1.0,
bb_e440194b,98,m,low,1500.0,always,true,801151.97,5855776.21,-21.029861919234847,1.0,
berlin_f686b09c,14,m,low,3000.0,never,false,808081.492508749,5824796.834729889,-11.500063853312042,1.0,
berlin_f036f2ec,20,f,very_low,900.0,always,false,797635.14843417,5836958.801773777,-12.684307885201033,1.0,
bb_a1b2de2f,42,m,medium,3600.0,always,false,784331.75,5800832.0,-8.356527684138227,1.0,
berlin_22be9354,32,m,medium,1500.0,always,false,794608.1358081042,5830957.738556122,-5.665686292639007,1.0,
berlin_acaba1b1,83,m,medium,2600.0,always,false,801865.2342829825,5824036.565305808,-12.454875853381512,1.0,
berlin_54d9e376,7,m,very_high,5600.0,never,false,800689.6777357638,5826092.7497833995,-16.47076728986931,1.0,
bb_cbd5bbb6,20,f,very_low,2000.0,always,false,789007.79,5843599.03,-12.056122755955265,1.0,
berlin_04b6cb21,14,m,low,3000.0,never,false,805574.5032252169,5825678.79007567,-9.778943368706301,1.0,
berlin_1253f6b2,35,f,high,4600.0,always,false,801830.7279342005,5828274.443149593,-8.012526341747025,1.0,
bb_283a1533,43,f,very_high,5600.0,always,false,801756.29,5802462.46,-12.39087942466619,1.0,
bb_2bed1fbd,62,f,very_low,500.0,always,false,786468.16,5852176.66,-42.77216242260698,1.0,
berlin_afbd3142,39,f,medium,2000.0,always,false,799340.0551083633,5831000.331392945,-3.358765033050819,1.0,
berlin_309f4cc7,23,f,very_low,1500.0,always,false,800795.3585497523,5827455.652725692,-14.381746834359562,1.0,
berlin_3418a94f,20,f,very_low,900.0,always,false,796382.6239320728,5833290.770441196,-8.161688309026175,1.0,
berlin_97de0ddd,53,f,high,3600.0,always,false,817067.267391139,5816671.187193749,-16.79192297712912,1.0,
berlin_92dfdb90,53,f,medium,2600.0,always,false,794299.0553987863,5829247.393927231,-6.039167183777627,1.0,
bb_7c64e568,44,m,low,2000.0,always,false,803597.71,5803209.91,-16.822011057698703,1.0,
berlin_49c3e316,27,m,medium,1500.0,always,false,808891.9736710722,5827139.18326995,-12.540981659971667,1.0,
berlin_9b62da32,57,f,medium,1500.0,always,false,803510.0194545409,5827197.717740222,-10.055668149178207,1.0,
berlin_6fbc954f,8,m,high,3600.0,never,false,799606.8271482484,5837567.456359354,-6.355911345532564,1.0,
berlin_ee0ea7c1,19,f,very_high,5600.0,always,false,785619.6356326824,5828097.946000232,-1.1931420520591054,1.0,
berlin_54811697,77,m,very_low,900.0,always,false,794059.4583537851,5834709.456200734,-10.852211579125134,1.0,
berlin_0cbc3640,54,f,low,900.0,always,false,783163.8782770464,5829140.571595757,-3.368423937475819,1.0,
berlin_4cfb563c,85,m,medium,2000.0,always,true,802930.7854326607,5819900.446896958,-11.279651396340633,1.0,
berlin_66537a69,14,m,medium,4600.0,always,false,798035.1551864832,5829006.491066734,-27.780320820595197,1.0,
bb_0a95c3cd,77,m,medium,3000.0,always,true,813314.23,5838758.09,-12.6274158410212,1.0,
berlin_06394361,53,m,high,3600.0,always,false,800323.9788592347,5831095.651323288,-2.892229701665321,1.0,
berlin_8905fced,7,m,low,2000.0,never,false,810007.702411758,5820153.372732487,-15.651615886356828,1.0,
berlin_c7bbbbda,59,m,low,900.0,always,false,803389.0285320309,5827438.099386755,-12.529450457681758,1.0,
berlin_34d08d9e,85,m,high,2600.0,always,true,806370.05212605,5817758.64847286,-13.454163655687625,1.0,
berlin_bb53c8f5,49,f,high,5600.0,always,false,792001.2554586647,5822291.300049767,-3.916021807403305,1.0,
berlin_4c2ac80e,53,f,medium,3000.0,always,true,794756.9921350946,5820521.766285388,-5.532819477432625,1.0,
berlin_1129a5f7,51,m,low,3000.0,always,false,811104.8013635611,5828765.967840645,-11.12560141720852,1.0,
berlin_ccac60a8,14,m,low,3000.0,never,false,806714.9597766364,5833468.417007582,-7.704825248695971,1.0,
berlin_9f53f6fb,60,m,very_low,499.0,always,true,806449.4611639777,5827113.445853068,-20.193474094047605,1.0,
berlin_52a033b5,26,m,medium,1500.0,always,false,796069.4433857955,5832278.150826784,-6.256046309084063,1.0,
berlin_e4154116,41,f,medium,2600.0,always,false,805436.5338910704,5833221.9381443765,-7.4901346166181115,1.0,
berlin_b4fb6ab2,98,m,very_low,900.0,always,true,791668.4376159724,5826821.8431757605,-10.754879687763731,1.0,
berlin_7b645368,28,m,low,900.0,always,false,801137.2646615109,5822560.506917374,-14.964960158160276,1.0,
berlin_b3aa906d,48,f,very_low,499.0,always,false,812231.2353600753,5819518.130612897,-27.964933279452723,1.0,
berlin_a0bb99fa,91,m,high,2600.0,always,false,794356.3233933789,5822044.636691618,-5.08999169612991,1.0,
bb_7cf34539,78,m,low,1500.0,always,false,778109.02,5831052.57,-7.220634722477458,1.0,
berlin_5267c1d2,18,f,low,900.0,always,false,811434.6975905941,5829743.959073751,-17.897305833828195,1.0,
berlin_440669f6,54,f,high,3600.0,always,false,801068.6311200788,5830724.124218731,-3.154861402859485,1.0,
berlin_cc939f96,93,m,medium,2600.0,always,true,784041.939796312,5830339.186723982,-2.2646076387159755,1.0,
berlin_b3c0ec56,91,m,low,1500.0,always,true,800242.6943889407,5816745.192134149,-13.28335642837905,1.0,
berlin_4f75585b,46,f,very_high,5600.0,always,false,795704.4641268249,5830663.574731382,-4.222375546457405,1.0,
bb_c1ab899e,32,f,high,3600.0,always,false,790724.59,5813857.0,-8.645228630231578,1.0,
bb_2f901258,92,m,medium,3000.0,always,true,781158.13,5810731.49,-11.28223919051921,1.0,
bb_9c751cb0,89,m,medium,1500.0,always,false,829806.23,5833442.11,-25.6327247080182,1.0,
berlin_6383f65a,59,f,very_high,5600.0,always,false,808858.7095983853,5819524.190214118,-11.968201360417913,1.0,
bb_eed86429,59,m,high,2600.0,always,false,817125.73,5825851.23,-15.365357540613513,1.0,
berlin_bd6ed164,8,m,very_high,5600.0,never,false,801503.1393360598,5829244.89171239,-5.994000155113293,1.0,
berlin_0c6008a4,40,f,high,3000.0,always,false,794572.6847062781,5816607.00195797,-8.246411057792034,1.0,
bb_50ab8078,25,m,medium,2600.0,always,false,778174.56,5812761.87,-13.443668727704852,1.0,
berlin_608a8f89,70,m,high,2600.0,always,false,797358.5491849787,5835614.464395176,-6.791322170592341,1.0,
berlin_7ffe3250,63,f,medium,2000.0,always,false,795996.5005135235,5832021.018968549,-5.800734729534623,1.0,
berlin_057a047f,48,m,high,3000.0,always,false,796993.9577469472,5831272.5291139865,-4.9835115181920715,1.0,
berlin_0326ae16,39,f,very_low,900.0,always,false,793061.6389246722,5833082.750821458,-9.63934342925703,1.0,
bb_b38042dd,73,f,medium,1500.0,always,true,802638.08,5808701.78,-19.860153499833753,1.0,
bb_b04301fa,45,f,very_high,5600.0,always,false,820210.18,5847487.37,-14.410737676824027,1.0,
berlin_1b53844d,43,m,very_high,5600.0,always,false,794712.1494177475,5825350.8505674815,-10.89753317550822,1.0,
berlin_db7bffa5,82,m,low,1500.0,always,false,784154.4345907638,5827108.034498764,-2.4714185888874742,1.0,
berlin_8307e0de,17,m,very_high,5600.0,never,false,780151.179933028,5829843.040821726,-3.504698249468283,1.0,
berlin_2eab5ad1,22,f,high,3600.0,always,false,795393.6422440612,5823657.408503746,-5.06112025984643,1.0,
berlin_f5a4826d,67,m,medium,2600.0,always,false,795953.6693774767,5825593.768680188,-15.403633600722392,1.0,
berlin_8925184f,48,f,low,900.0,always,false,789042.4749613493,5830461.198592385,-9.1138329453089,1.0,
berlin_f7626307,23,f,very_low,500.0,always,false,806880.4835768449,5833353.975088552,-16.815341295055102,1.0,
berlin_abc6f0b3,64,m,medium,1500.0,always,true,804024.9701855266,5827347.324987598,-10.35685980685781,1.0,
bb_ba666b70,45,f,high,4600.0,always,false,785066.98,5811406.32,-9.75757596203753,1.0,
berlin_e09ce05a,91,m,medium,2600.0,always,true,801444.709306334,5830580.722607542,-3.8225098601701646,1.0,
berlin_445f9c03,19,f,medium,3600.0,always,false,793547.9606949132,5828653.012495034,-10.299078218855112,1.0,
berlin_8d46b0c1,46,f,very_low,900.0,always,false,810769.2550012681,5825646.383829984,-19.252689130688218,1.0,
berlin_f8548bf3,59,f,medium,3000.0,always,false,789865.4948862945,5826811.838124964,-4.145444790865065,1.0,
bb_31ca9b90,52,f,high,4600.0,always,false,816769.59,5797494.17,-16.76799825233418,1.0,
berlin_28e1295c,52,f,low,2000.0,always,false,808812.8906481797,5834261.52106814,-10.240635957821228,1.0,
berlin_408e841c,59,m,very_high,5600.0,always,true,793358.6881236937,5828258.951407982,-11.031438240035147,1.0,
berlin_910109dd,33,m,medium,3000.0,always,false,793690.0664981545,5821492.9931783015,-4.557155665404055,1.0,
