personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_cfed5ad4,26,f,high,4600.0,always,false,811521.6306598831,5816851.148007649,-8.344724944381065,1.0,
berlin_aef0f945,19,m,medium,2000.0,always,false,795818.936839253,5835088.210880453,-5.763826722032475,1.0,
berlin_a2dd4f17,42,f,very_high,5600.0,always,false,801864.7297481273,5824858.91640521,-2.1504407602164632,1.0,
berlin_bc248afa,38,f,medium,3600.0,always,false,801608.916199464,5822375.315564865,-3.2004702761375277,1.0,
berlin_640c2902,57,m,high,3600.0,always,false,799035.0095224992,5831158.639477572,-2.1610308489282466,1.0,
berlin_84f6682f,51,m,very_high,5600.0,always,false,800575.2861075059,5830485.461304857,-1.4709698095441384,1.0,
berlin_b4a7a1c2,26,f,medium,2000.0,always,false,794918.5417498823,5824925.506015,-2.524201235818813,1.0,
bb_ce612a21,76,f,low,900.0,always,false,793857.87,5839752.03,-16.586933280591108,1.0,
berlin_0243e0e9,14,m,high,3600.0,never,false,813628.9509213419,5826396.078255257,-8.54960871976951,1.0,
berlin_5f67df69,69,m,medium,3000.0,always,false,795711.6208126678,5831134.077511247,-2.8907955325244834,1.0,
berlin_72a6dcec,61,f,low,1500.0,always,false,811718.0395545914,5820213.0318687335,-12.356864516248157,1.0,
berlin_93928a7f,43,f,very_high,5600.0,always,false,801795.4204169279,5828366.531804034,-1.616253262640807,1.0,
berlin_59063f62,42,f,low,2000.0,always,false,800204.7070759637,5829451.274023754,-1.5794463638242264,1.0,
bb_8cf08124,71,m,low,1500.0,always,false,780948.36,5852439.94,-19.371347816900723,1.0,
berlin_c4582814,61,f,low,900.0,always,false,807296.1554771217,5825179.6910992665,-10.79530980670478,1.0,
berlin_2a1b2532,33,f,very_low,500.0,always,false,803124.5078796076,5823215.742399843,-8.335715708485614,1.0,
berlin_cd1ca2f5,20,f,high,3600.0,always,false,804611.5369828687,5826535.195830036,-4.281086380945664,1.0,
berlin_d1498a5c,30,f,low,2000.0,always,false,797711.5833187785,5829045.651464,-2.3424088934956795,1.0,
berlin_bb09c33d,99,m,high,3000.0,always,true,801571.4749738234,5823126.716231857,-2.8836525413462004,1.0,
bb_05e161d7,19,f,very_high,5600.0,always,false,786104.87,5815144.45,-6.567608320600105,1.0,
bb_be713683,73,m,medium,2000.0,always,true,801542.84,5855190.72,-17.25488126344875,1.0,
berlin_1a24dcf9,78,m,medium,2000.0,always,false,785531.535439813,5830788.632473484,-2.670570310637133,1.0,
bb_4e7c5f23,14,f,very_high,5600.0,never,false,812674.84,5810910.53,-9.571188798949903,1.0,
berlin_cfa288cc,95,m,medium,2000.0,always,true,810316.5620141971,5831969.708469386,-8.604056462871544,1.0,
berlin_ac77d327,50,m,low,900.0,always,false,804902.1251084105,5826619.316488005,-7.90555675316209,1.0,
berlin_e791be44,43,f,very_low,500.0,always,true,801085.9608621558,5828280.322773917,-5.033244994509298,1.0,
berlin_e1c32b5b,13,m,medium,2000.0,never,false,800709.2339773152,5826022.832997173,-0.817307208461524,1.0,
berlin_7a0edade,44,m,high,3600.0,always,false,794094.9697120811,5828426.981678862,-1.997212641257113,1.0,
bb_ca32e364,91,m,medium,2000.0,always,true,803643.63,5796904.22,-14.580708870201857,1.0,
berlin_45e1b431,35,m,high,3000.0,always,false,797607.0288874335,5828990.884375307,-1.982723024381891,1.0,
bb_42df0910,51,f,medium,2600.0,always,false,769512.52,5808825.75,-15.25834940882166,1.0,
bb_1560a478,1,f,medium,2600.0,never,false,774139.76,5812375.87,-12.615215550322946,1.0,
berlin_3112b108,33,f,medium,1500.0,always,false,793195.2560873171,5825949.249853306,-2.5564634217603364,1.0,
berlin_d51126f2,27,m,high,3600.0,always,false,793109.297571481,5827059.412631986,-2.335986317032269,1.0,
berlin_7c15c4d1,45,f,low,2600.0,always,false,795408.0990953275,5836640.286474216,-6.957728290634826,1.0,
berlin_6f1eace2,43,f,high,5600.0,always,false,806981.5081681383,5833547.169465228,-5.516476502831727,1.0,
bb_6e674efd,92,m,medium,3000.0,always,false,821267.15,5841131.51,-14.564179058149303,1.0,
bb_0c1340c3,70,f,low,1500.0,always,false,785513.93,5855911.43,-21.56274017763799,1.0,
bb_26ca9c7e,47,f,high,4600.0,always,false,814502.93,5863833.49,-20.00625731375254,1.0,
berlin_923a3288,75,m,medium,2000.0,always,true,795838.9626557885,5819638.489629671,-5.695505853251533,1.0,
bb_95110de1,45,m,very_low,499.0,always,false,785682.38,5850415.6,-39.06200131765514,1.0,
bb_0b460253,27,f,low,1500.0,always,false,795660.11,5842073.58,-11.649645941322987,1.0,
berlin_06b6d46d,21,m,low,900.0,always,false,805777.8937805108,5828390.525405237,-7.5027084066617205,1.0,
bb_a3991386,55,f,medium,2000.0,always,false,764573.34,5815412.59,-17.434403060782742,1.0,
bb_6acc4bed,27,f,very_low,1500.0,always,false,783970.42,5845771.82,-15.786053786664205,1.0,
berlin_3c2518e7,14,m,low,3000.0,never,false,790156.3323300821,5817720.251924756,-5.955467096211598,1.0,
bb_a2e6c25e,43,f,very_low,499.0,always,false,781626.09,5847458.74,-34.959006120563146,1.0,
berlin_823a401d,14,m,high,4600.0,never,false,788924.7348503019,5830381.963777354,-3.657116768211777,1.0,
berlin_44790f95,22,f,very_high,5600.0,always,false,796989.4716333458,5820610.765206634,-3.0544948143909187,1.0,
berlin_afaee36e,34,f,high,4600.0,always,false,797997.734858002,5835460.903127481,-4.276608217616419,1.0,
berlin_2a3c58a8,59,m,high,3600.0,always,false,805068.0607927212,5826692.548432493,-4.584632554842042,1.0,
berlin_c1fa3022,24,m,medium,3600.0,always,false,792301.5433413005,5833027.720275039,-4.409359988849112,1.0,
