personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_e3e85e1e,8,m,very_high,5600.0,never,false,799077.4708625906,5826381.020139713,0.3795530205005043,1.0,
berlin_bcc86a04,48,m,high,3600.0,always,false,791287.3855275733,5826372.663501992,0.22217720265855512,1.0,
berlin_6991d2a7,43,f,very_low,2000.0,always,false,810397.909901106,5829570.372914539,1.4124789145200542E-4,1.0,
berlin_929c5df1,78,m,medium,3000.0,always,false,798716.4875549492,5831130.908254936,0.10219438656363601,1.0,
berlin_a067d099,59,f,high,4600.0,always,false,806775.989214123,5824642.4634143375,0.004384114628200309,1.0,
berlin_c0e8f8ff,32,f,medium,3000.0,always,false,791637.7740014683,5825072.12270307,0.3402411827842597,1.0,
berlin_cc82a5fe,95,m,medium,2600.0,always,true,793101.4606265894,5822274.3500176715,0.04641863094129614,1.0,
berlin_c47c2461,71,m,high,3600.0,always,true,797120.7090248618,5835156.117355359,0.011825025858947522,1.0,
berlin_6cfce52d,56,f,very_high,5600.0,always,false,808798.3742285778,5830583.318524648,0.004171041332343715,1.0,
bb_3243b676,75,m,medium,2000.0,always,false,815818.27,5809042.13,7.39292196804324E-8,1.0,
berlin_3d19f9c5,14,m,medium,3600.0,never,false,809616.1530581688,5833923.455360489,4.841243642531553E-4,1.0,
berlin_14926202,51,f,high,3600.0,always,false,801323.4797800814,5822510.315467186,0.051102230123693505,1.0,
berlin_b3240e6a,6,m,medium,3000.0,never,false,795336.1233658195,5835848.451644142,9.423622682985393E-4,1.0,
bb_4eee9794,33,m,high,4600.0,always,false,776813.68,5849006.85,1.1527278568067281E-5,1.0,
berlin_b5fca602,1,m,medium,3000.0,never,false,794219.2904171371,5820542.046611593,0.02022467808301073,1.0,
bb_20b06a95,8,m,high,4600.0,never,false,808858.48,5846742.84,3.918266022061572E-5,1.0,
bb_cda7e550,60,f,medium,2000.0,always,false,806160.5,5843271.75,9.3916163797049E-6,1.0,
berlin_03fff3f0,27,f,medium,3600.0,always,false,794426.249896013,5832503.134324785,0.021838941925848464,1.0,
berlin_e4915589,49,f,low,900.0,always,false,798325.8200233385,5834358.94526573,5.130919515520081E-4,1.0,
berlin_463ed1df,4,m,medium,3600.0,never,false,791919.1708084642,5833361.108549033,0.008729607477451655,1.0,
berlin_78d532c1,26,f,low,900.0,always,false,796039.6355649543,5832132.126573883,0.00400149444379124,1.0,
berlin_e2d82e4a,61,f,high,3600.0,always,false,805125.4038536402,5827640.638606626,0.017259232466138617,1.0,
bb_33a0deae,22,m,very_low,499.0,always,false,769836.35,5841243.74,1.1002488404748424E-14,1.0,
berlin_3ae38168,91,m,high,3600.0,always,false,795077.8573967172,5826214.405299134,0.16714759760142106,1.0,
bb_6cda5a1b,45,f,very_low,900.0,always,false,789704.97,5846161.18,2.020810527092229E-10,1.0,
bb_e4ace0d3,96,f,low,499.0,always,true,817398.44,5799908.41,2.6399538461664225E-23,1.0,
berlin_0ac86daf,35,f,medium,2000.0,always,false,800652.6743018588,5822132.596122901,0.011727316463298179,1.0,
berlin_72a90b1c,67,m,medium,2600.0,always,true,811128.339159192,5817210.405386621,7.144624671163046E-5,1.0,
berlin_6cc5323c,45,f,low,3600.0,always,false,801218.5300821186,5827731.794193222,0.1559578195268215,1.0,
berlin_6f19794f,24,f,low,1500.0,always,false,801993.4162349899,5823362.921120186,0.026381896872473873,1.0,
berlin_00fd989a,29,f,medium,3600.0,always,false,797663.5983874258,5831412.881664422,0.06015456270664543,1.0,
berlin_ee3531f9,18,f,very_low,2000.0,always,false,804229.5331120703,5838843.706551117,1.0730268561614839E-4,1.0,
berlin_1ff6834e,62,f,high,3600.0,always,false,811523.8478688053,5830074.203071763,3.367082417492042E-4,1.0,
berlin_eddd01bf,63,f,high,3600.0,always,false,801402.2959820733,5827663.187208294,0.13160094249488288,1.0,
berlin_fec2fe5b,59,f,low,900.0,always,false,809125.3467837046,5832537.093824554,5.582279531098282E-6,1.0,
berlin_f215a55a,23,f,medium,3000.0,always,false,803196.0057438116,5826965.765470857,0.04084704755952015,1.0,
berlin_a8ccfa1c,3,m,high,4600.0,never,false,799511.6215740975,5824802.6190426415,0.2765490087299136,1.0,
berlin_904f96fd,64,f,medium,3000.0,always,false,798260.1434855671,5830173.144400696,0.12540978221095078,1.0,
berlin_4682799b,28,f,low,3000.0,always,false,805671.5957086624,5820097.8785073245,0.002232176031957893,1.0,
bb_56459798,44,m,medium,2600.0,always,false,827559.52,5734444.86,1.5135517587716518E-18,1.0,
bb_f04b4408,28,f,low,900.0,always,false,790691.36,5802884.57,8.073837022087444E-8,1.0,
berlin_472ec7db,54,m,medium,2600.0,always,false,800222.9257284035,5821793.226877614,0.015344551330209084,1.0,
berlin_524a1340,29,f,medium,2600.0,always,false,809382.9552073821,5833752.714097525,4.354348025304397E-4,1.0,
berlin_f6ca1e57,23,m,high,2600.0,always,false,809496.3405943532,5830665.141299463,4.872575333314176E-4,1.0,
bb_c20adc4e,88,f,high,3600.0,always,false,800514.19,5788716.01,1.3360290257937693E-6,1.0,
berlin_395e0525,27,f,medium,3000.0,always,false,792178.2586535644,5825365.37834668,0.2703397726320043,1.0,
bb_5fb584ff,37,f,high,4600.0,always,false,775339.76,5814917.43,7.928598375341332E-5,1.0,
berlin_96ae0de6,63,f,medium,3000.0,always,false,803248.9433600961,5832162.577507452,0.022821542822140172,1.0,
berlin_7a221904,66,m,medium,3000.0,always,false,812495.3586006939,5828894.282625907,1.181229732107694E-4,1.0,
berlin_1ccbeb2e,80,m,high,3600.0,always,false,782395.955340581,5829634.186015438,0.0993929056918268,1.0,
berlin_08780fbb,95,m,very_low,900.0,always,true,784408.7669931876,5827194.56778572,0.05754210216560266,1.0,
berlin_5b331dc6,18,f,medium,2000.0,always,false,783700.8545471653,5830504.857256808,0.08423423433652126,1.0,
berlin_030d5058,15,m,very_low,2000.0,never,false,806107.1001739835,5832404.08317787,0.001853700385676935,1.0,
berlin_7c58566c,54,f,medium,3600.0,always,false,802693.9508600378,5817584.932923614,9.15745515473843E-4,1.0,
berlin_35dc2a50,33,f,very_high,5600.0,always,false,785198.3496477223,5826935.994748119,0.11755670628907078,1.0,
berlin_d1366dc1,45,m,medium,2600.0,always,false,785302.5908087404,5831588.393626829,0.05653548493865639,1.0,
berlin_0604dd99,36,f,high,3600.0,always,false,802438.9429296628,5827905.199615487,0.12835905675020162,1.0,
berlin_0e4cd402,12,m,medium,2600.0,never,false,793695.6640872252,5819958.349417743,0.014810827892371575,1.0,
berlin_8e142709,21,f,medium,3600.0,always,false,793618.1804599711,5828158.6481624795,0.13930150596049684,1.0,
bb_06bd7896,38,f,high,4600.0,always,false,824346.74,5831079.07,2.671899127510642E-6,1.0,
berlin_ee1012ff,88,m,high,3000.0,always,true,794291.1217598214,5816657.067667666,0.001480700074135318,1.0,
berlin_0c8af863,37,f,high,3600.0,always,false,807639.7608874552,5825478.057884513,0.0029303681061554733,1.0,
berlin_58d3eb92,51,f,low,1500.0,always,false,795174.1554300368,5817774.809756404,4.544754102658336E-4,1.0,
berlin_fed7c4d6,68,m,medium,1500.0,always,true,803114.5611288007,5832100.948051256,0.01354265856344295,1.0,
berlin_8a05aa9d,54,f,medium,1500.0,always,false,807258.9263385296,5822238.549188613,2.807714563442061E-4,1.0,
berlin_a025bb2c,49,f,medium,2000.0,always,false,808890.6719403199,5833655.536302887,1.7713384765264043E-4,1.0,
berlin_c3b50fab,44,f,medium,3600.0,always,false,806456.860885338,5817413.851149711,4.912705577581746E-4,1.0,
bb_665e610f,48,m,very_low,1500.0,always,false,785864.49,5854610.73,8.203681996866431E-10,1.0,
berlin_d84a2f29,48,f,medium,3000.0,always,false,789454.3440561958,5829638.187875458,0.024638252337823102,1.0,
berlin_e1827fcb,60,f,low,900.0,always,true,798822.0829218441,5825060.893738762,0.13888603526066548,1.0,
berlin_0fa8c76c,40,f,high,4600.0,always,false,797680.7033587401,5829315.022308458,0.1556184730341871,1.0,
berlin_f7557c98,96,m,very_high,5600.0,always,true,801712.524780795,5830490.018204284,0.12158774561056221,1.0,
bb_9fec692d,84,m,medium,2600.0,always,false,792044.74,5812966.34,8.653857547125033E-5,1.0,
berlin_c3b3cecf,28,m,medium,2000.0,always,false,800177.9483012483,5831865.764585375,0.06018868448133003,1.0,
berlin_b527e089,17,m,high,5600.0,never,false,796161.7667189861,5832144.580218459,0.06417230901200677,1.0,
berlin_bfd086dd,8,m,high,3600.0,never,false,794778.9388343226,5821871.997585222,0.04955446359673163,1.0,
berlin_d8cca154,34,m,high,3600.0,always,false,804832.3365771058,5828021.504266396,0.023455420077973382,1.0,
bb_d63926a2,36,m,medium,2000.0,always,false,785502.98,5810229.22,4.029722347404445E-6,1.0,
berlin_1e98bab8,41,f,very_high,5600.0,always,false,792020.1288096645,5821203.596062565,0.05877771234913107,1.0,
bb_f92ae17f,77,f,low,1500.0,always,false,774227.38,5831794.38,8.739452930267458E-5,1.0,
berlin_0ac94b15,62,f,medium,2000.0,always,false,809867.1355283379,5834138.835655673,1.297934375159176E-4,1.0,
bb_fb8b0d86,74,f,medium,2000.0,always,false,815241.06,5826920.15,1.5939092526962445E-5,1.0,
berlin_87714889,51,f,high,3600.0,always,false,808799.2089161477,5830419.429483933,0.001756713955536059,1.0,
berlin_9b11faa1,97,m,high,3600.0,always,false,792787.1962705528,5833818.8150481945,0.007320003669884594,1.0,
berlin_9c51c4a1,15,m,high,3600.0,never,false,799042.9573338891,5824902.687645228,0.16847414137105254,1.0,
berlin_002019a1,40,f,very_high,5600.0,always,false,783559.3791942701,5827774.348926957,0.3077893885054232,1.0,
berlin_98e2f726,30,m,medium,2000.0,always,false,801896.6076303717,5821618.870287397,0.007293965936797656,1.0,
berlin_8fb3af33,92,m,medium,2600.0,always,true,792070.1788426657,5820173.506929994,0.018690818971118364,1.0,
berlin_7db07213,95,m,medium,2000.0,always,true,793866.7152560209,5819480.553216375,0.006022729056193391,1.0,
bb_8848fdfd,37,f,medium,3600.0,always,false,786832.09,5815608.92,8.60657432201513E-4,1.0,
berlin_2c9e1258,18,f,low,2600.0,always,false,804025.4899316204,5829705.927042098,0.02054296264549563,1.0,
berlin_0afe2194,25,f,low,3000.0,always,false,793911.5073312155,5831724.494354191,0.026461949786922758,1.0,
bb_aa339869,32,f,very_high,5600.0,always,false,790482.03,5814057.18,0.0023553260957060703,1.0,
berlin_0fdb9cf9,64,f,medium,1500.0,always,true,799624.0688888532,5830154.41149763,0.15456207748133943,1.0,
berlin_ab4fb07f,37,f,very_high,5600.0,always,false,794327.2779587146,5836507.669992033,0.0033298251083038045,1.0,
berlin_577414a3,34,m,medium,2000.0,always,true,793866.5838874584,5821825.374155341,0.02158206862890598,1.0,
berlin_6338cd3a,74,m,high,2600.0,always,false,801160.3332432285,5813017.809366949,6.504712065004267E-5,1.0,
berlin_0efc6f9b,38,f,medium,1500.0,always,false,812596.1745145128,5824231.735861501,3.6606439862697277E-6,1.0,
berlin_2d1e5c74,55,f,medium,3600.0,always,false,812282.5288114857,5818061.355998677,5.7228229870503446E-5,1.0,
berlin_164bc908,31,f,high,4600.0,always,false,797575.8263050928,5820954.220977673,0.039912138970563275,1.0,
berlin_4876dba8,56,f,medium,3000.0,always,false,794523.6052935496,5820783.155343947,0.022379154602884026,1.0,
bb_7d5f13c2,47,m,medium,3000.0,always,false,772097.77,5858705.77,4.1008842807117023E-10,1.0,
berlin_e8ac7b70,36,f,high,4600.0,always,false,796257.3894012639,5834895.658781322,0.013839997591286905,1.0,
berlin_50928198,5,m,very_low,900.0,never,false,791491.2938550652,5817374.882403215,2.8795164226694E-5,1.0,
berlin_e6ef6a6d,43,f,medium,3000.0,always,false,792332.7923773477,5826916.876705087,0.1119184141252024,1.0,
berlin_10e61e4c,50,f,high,3600.0,always,false,805682.0847285569,5825642.250023138,0.006152271798910456,1.0,
berlin_8d603f44,64,m,very_high,5600.0,always,false,802189.9482062254,5828275.2023014575,0.1788248348153787,1.0,
berlin_54e948f5,31,f,medium,2000.0,always,false,793293.136902003,5822658.141149806,0.045525930295865616,1.0,
bb_9129ed39,0,m,medium,3600.0,never,false,803678.62,5798155.28,5.8439035499195865E-6,1.0,
berlin_faf7621a,62,f,medium,2000.0,always,false,794043.8088116106,5825409.425001661,0.07709558743388709,1.0,
berlin_2900d0a8,45,f,high,4600.0,always,false,793818.4879666865,5828508.774405861,0.1396230622151098,1.0,
berlin_7c57c236,17,m,low,2600.0,never,false,795000.9791649266,5833153.422294204,0.01188560427117005,1.0,
berlin_713a9644,34,m,high,3600.0,always,false,802859.1099274055,5825959.778290993,0.05212845724075239,1.0,
berlin_5fb6177a,56,m,very_high,5600.0,always,false,801850.8060112824,5825114.182486353,0.12795713837633133,1.0,
bb_94fcd2d6,63,f,medium,2000.0,always,true,776458.7,5831227.11,0.0016241239304988298,1.0,
berlin_be848de9,56,f,very_low,900.0,always,false,785279.4782996397,5831432.4584345445,0.01112794179616005,1.0,
berlin_81339c40,19,f,medium,3600.0,always,false,794548.9525863555,5825077.140155669,0.10705269202295006,1.0,
bb_bb5f30b8,7,m,very_low,1500.0,never,false,776424.23,5833215.19,1.5678884670169776E-4,1.0,
berlin_236e8d4e,41,f,medium,2000.0,always,false,798085.7171961374,5829256.657009413,0.08439748313159162,1.0,
berlin_7a9a7184,97,m,very_high,5600.0,always,false,791723.9548980945,5839287.721393585,0.001313276220641052,1.0,
berlin_6ab93d85,16,m,very_low,2600.0,never,false,803032.0316421755,5828256.599743052,0.08056952772850205,1.0,
berlin_c95eefe7,40,m,medium,3600.0,always,false,791034.2245589944,5826897.509557711,0.06235439241662557,1.0,
berlin_4c62b716,51,f,very_high,4600.0,always,false,797046.4192965796,5821181.917032281,0.05144244463915415,1.0,
bb_df353c54,62,m,very_low,499.0,always,false,780872.47,5852231.11,3.1011551281233795E-18,1.0,
berlin_f7aaffcf,97,m,very_high,5600.0,always,true,797111.1452679738,5834676.395354581,0.019330457790400053,1.0,
bb_89849eb7,37,f,low,1500.0,always,false,813449.45,5804367.46,4.152713687248154E-9,1.0,
berlin_1bea13ef,14,m,medium,3600.0,never,false,798553.5984011852,5831632.084910801,0.0844255594051304,1.0,
berlin_64dee0b3,68,m,low,900.0,always,false,796034.8769399817,5831184.30039002,0.008363284090042115,1.0,
berlin_49859e37,49,f,medium,2000.0,always,false,797375.8450908905,5820545.008449267,0.01104587286966667,1.0,
bb_5ac7b5a1,97,f,medium,1500.0,always,false,807814.92,5815150.55,4.997140903518959E-6,1.0,
bb_57575c6e,26,f,high,3000.0,always,false,787387.94,5811886.54,1.0841455052243082E-4,1.0,
berlin_d93ca6c8,39,f,high,5600.0,always,false,791953.5026918553,5826337.556173467,0.2139116963898986,1.0,
berlin_8fcc204b,49,f,very_high,5600.0,always,false,799440.6554147319,5826297.069032079,0.5049070433637249,1.0,
bb_6b82f0d2,21,m,medium,2600.0,always,true,776769.66,5832361.36,0.0015363318367683505,1.0,
berlin_d61a163f,24,m,medium,3000.0,always,true,805125.5176465791,5828405.112160714,0.025868079497460096,1.0,
berlin_b44742ed,44,f,very_high,5600.0,always,false,808971.6078122442,5828919.648763519,0.0031778849671649663,1.0,
bb_7a4a0e21,77,f,high,3600.0,always,false,789782.24,5814314.9,9.210791939703695E-4,1.0,
berlin_c3c714f0,33,f,medium,3000.0,always,false,791661.2155035161,5821642.957532851,0.043551294543307,1.0,
berlin_fd932e6e,37,f,very_high,5600.0,always,false,794315.1979900429,5828728.621889436,0.12912935265276093,1.0,
berlin_94f84c97,28,f,high,4600.0,always,false,804939.3183758662,5831114.96485606,0.014666326275990585,1.0,
bb_35a5e253,57,m,high,3600.0,always,false,812180.63,5842887.05,1.0690653539988453E-5,1.0,
berlin_1727f6d4,76,m,medium,2600.0,always,false,806523.1510748249,5815226.360841078,6.799793037230122E-5,1.0,
berlin_73d13488,59,f,low,900.0,always,false,793414.4841657385,5824129.426747096,0.018448538997829392,1.0,
bb_a49bc8ad,42,m,medium,3600.0,always,false,822056.34,5832028.99,2.4650477786090307E-6,1.0,
berlin_fa671961,40,f,very_high,5600.0,always,false,787778.2984444048,5829953.739682271,0.04644320386676351,1.0,
berlin_b7d57a9e,63,f,medium,2600.0,always,false,804237.7580902806,5839036.320533604,2.5322936193774155E-4,1.0,
berlin_95211071,4,m,very_low,1500.0,never,false,797981.4424038011,5830038.019017477,0.05397999878757053,1.0,
berlin_dce02a65,40,f,very_low,2000.0,always,false,812669.193208622,5828503.58111796,2.833478711546536E-5,1.0,
berlin_f549c26f,37,f,medium,3600.0,always,false,784664.8302655783,5831958.483163555,0.04698580623775474,1.0,
berlin_dacf379a,62,f,medium,2000.0,always,false,797246.4353124141,5836356.394858013,0.001814520806877763,1.0,
berlin_1365ab54,77,m,medium,3000.0,always,false,791546.7231583053,5822009.900911495,0.04855687411218171,1.0,
berlin_aa251946,29,f,high,3600.0,always,false,800633.4975920959,5827537.555724956,0.171964958276966,1.0,
berlin_96857602,60,m,high,3600.0,always,false,802188.6265369934,5817642.814405058,8.950262640115629E-4,1.0,
berlin_3431c9d6,52,f,medium,1500.0,always,false,792467.6825637002,5826497.739911696,0.07712214695343277,1.0,
berlin_65c6a7bc,81,m,high,3600.0,always,false,781981.4727011102,5826720.416013434,0.07173800823379499,1.0,
berlin_594b6023,40,f,very_low,500.0,always,false,791250.8280101352,5826590.452789947,0.012757399391391493,1.0,
berlin_f65bdb84,35,m,high,3000.0,always,false,793803.7185170117,5819559.122471571,0.009704649605595026,1.0,
bb_a4e2ba6d,20,m,low,2600.0,always,false,798762.79,5803639.43,3.8986031856387995E-6,1.0,
berlin_70d8d02d,53,f,medium,1500.0,always,false,801353.0345378255,5821513.065929522,0.0031320987565089517,1.0,
berlin_44bf0410,57,f,low,900.0,always,false,802363.1470783902,5817352.129481393,3.1949135259120194E-6,1.0,
berlin_9a26b0a6,24,f,medium,2000.0,always,false,782160.2699146057,5821360.127275401,6.418756286572486E-4,1.0,
berlin_0662e1e9,21,f,medium,2000.0,always,true,800075.3379608789,5821599.36541247,0.009781436231213853,1.0,
berlin_bf8c34fc,47,f,medium,2000.0,always,false,798726.4118633771,5816459.576340673,4.7438024413150364E-4,1.0,
berlin_8de44a24,40,f,low,3000.0,always,false,799734.8640476069,5828063.217124515,0.2404906513767031,1.0,
berlin_2141d36c,50,f,low,1500.0,always,true,799416.1573537532,5830900.618157287,0.11188898637255386,1.0,
berlin_4e8f9731,44,f,medium,3000.0,always,false,791576.4725986933,5824047.091318389,0.19464592764350233,1.0,
berlin_dd52a78a,53,f,high,3600.0,always,false,791998.627847467,5822032.220450415,0.03862250535208025,1.0,
berlin_562d428e,69,m,medium,3000.0,always,false,798280.3177813486,5835101.72889683,0.009897588841650755,1.0,
bb_6fde69ad,56,f,medium,2000.0,always,false,774543.08,5813026.0,5.928703775495127E-7,1.0,
berlin_0bf899e0,1,m,medium,2600.0,never,false,791716.6610674986,5825031.5509239845,0.28150777866771654,1.0,
berlin_791222d0,75,m,high,3600.0,always,false,803687.6955191364,5828374.144784076,0.07155078678731792,1.0,
berlin_4a28804b,77,m,low,1500.0,always,false,817411.4658095888,5817306.780451681,1.1562964406431053E-7,1.0,
berlin_b8aa7985,60,f,high,3000.0,always,false,799698.8347587383,5833531.34967319,0.035319781179573996,1.0,
berlin_846399fe,53,f,high,3000.0,always,false,786011.25979653,5816130.524464946,9.145212679054368E-4,1.0,
berlin_d614c7ea,33,f,low,2000.0,always,false,799377.8529108609,5826407.194493596,0.37388963371684597,1.0,
berlin_719318d8,13,m,high,5600.0,never,false,799418.3989096528,5834538.623345886,0.024433011514607417,1.0,
berlin_40cd3c9d,55,f,low,900.0,always,false,809198.0638521486,5826941.946370077,5.2286154595105445E-6,1.0,
berlin_fcfb435c,27,f,medium,1500.0,always,false,795374.7645393695,5828059.295882837,0.12690534186415414,1.0,
berlin_8b995f91,17,m,low,2000.0,never,false,792419.2724092354,5822501.0529571045,0.025267045290791268,1.0,
berlin_898a349c,33,f,high,3600.0,always,false,805257.8092308784,5826527.260793436,0.009802537512164778,1.0,
berlin_b2d9d7cf,34,f,medium,1500.0,always,false,786708.1396375373,5837188.703065791,1.7464022199883785E-5,1.0,
bb_cfc7db87,63,f,very_low,500.0,always,false,807968.67,5815063.78,5.385178901381173E-12,1.0,
berlin_af94646d,15,m,medium,2600.0,never,false,782521.2926157371,5827237.251518992,0.08001298126520537,1.0,
berlin_53f8e439,25,f,very_low,499.0,always,false,804157.8938149172,5821734.3091819305,4.1258116921003345E-6,1.0,
berlin_43875041,52,f,medium,2600.0,always,false,796491.6252451348,5835877.017180265,0.003988114356171647,1.0,
berlin_4bc37dcc,66,m,high,3000.0,always,false,798871.3086942667,5813899.301557474,1.9524284969030443E-4,1.0,
bb_8e0161b2,66,f,medium,2600.0,always,false,770033.37,5795593.55,2.1273245538044276E-6,1.0,
bb_c0f5f7de,47,f,high,5600.0,always,false,807694.95,5843537.97,1.6253640177187848E-4,1.0,
bb_9f97ee61,2,m,medium,3600.0,never,false,825559.9,5823361.77,1.3902552368895943E-7,1.0,
bb_79ac54f7,92,m,low,1500.0,always,false,780862.74,5811563.98,5.642522823525728E-7,1.0,
berlin_c7ff8918,56,f,medium,2600.0,always,false,794368.2970623027,5824683.379615147,0.0744842104053759,1.0,
berlin_d504f001,40,f,medium,1500.0,always,false,801819.4156625557,5831981.808046073,0.027443386972766468,1.0,
berlin_17f5292c,46,m,high,3600.0,always,false,796719.6750338087,5834196.038313,0.011655668260718918,1.0,
berlin_6d450500,5,m,very_low,1500.0,never,false,795581.7792149733,5831113.278561027,0.017421706838370115,1.0,
berlin_39588302,30,f,high,2600.0,always,false,809053.0579229821,5819591.460172404,4.490775207832103E-4,1.0,
bb_0f1bfb50,55,m,low,900.0,always,false,823970.87,5828886.95,3.743869899114027E-12,1.0,
berlin_1a123b0c,6,m,medium,3000.0,never,false,791788.6654184158,5827551.148420676,0.0833954503497287,1.0,
berlin_e6cedcf2,24,f,high,5600.0,always,false,785348.0549753925,5831723.294778648,0.08046551128323401,1.0,
berlin_30c99890,51,f,very_high,5600.0,always,false,806818.6434098083,5833553.356076468,0.004133239570129378,1.0,
bb_fdf5d513,34,f,medium,3600.0,always,false,739027.14,5812671.97,5.520269988595824E-12,1.0,
bb_6135353e,15,m,low,1500.0,never,false,805166.13,5791439.84,7.999134996924977E-9,1.0,
berlin_ff0d9121,32,f,medium,2000.0,always,false,794471.9492395481,5828822.519551711,0.04917631060504852,1.0,
berlin_1fd85c62,49,f,low,2600.0,always,false,792006.759580086,5827172.252640581,0.09662359328952959,1.0,
berlin_1089803e,47,m,high,3600.0,always,false,809628.1436183446,5834499.713771103,6.434605396031072E-4,1.0,
berlin_696ff652,28,m,low,2000.0,always,false,808237.2484189871,5828903.785302935,4.535967454562191E-4,1.0,
bb_06019a73,38,m,medium,3000.0,always,false,787852.8,5852317.69,2.710787900707688E-6,1.0,
berlin_ba35205e,19,f,medium,2000.0,always,false,807251.8715753611,5821075.171771724,9.442031690792392E-4,1.0,
berlin_8cc06eff,38,f,very_low,499.0,always,false,801208.258985813,5823419.62250861,0.0026189667456885043,1.0,
bb_a1e3faef,39,f,very_high,5600.0,always,false,789287.41,5859235.56,3.751063394346603E-8,1.0,
bb_2e3b3aed,58,f,high,3600.0,always,false,814305.61,5813163.32,8.09800690576008E-6,1.0,
bb_c9dfa9d9,70,f,low,1500.0,always,true,787202.92,5854482.04,1.0231054285739248E-9,1.0,
berlin_a62a3d82,48,f,very_low,500.0,always,false,794414.4006724362,5820308.264849588,7.589968962249011E-6,1.0,
berlin_e95e513f,18,f,very_low,900.0,always,false,794208.2537626122,5822864.727673451,0.005539215598813504,1.0,
bb_58e647cf,53,f,very_low,500.0,always,false,779185.36,5821554.0,1.5260005775625354E-7,1.0,
bb_56235b03,24,f,very_low,1500.0,always,false,822814.56,5822208.75,1.1198807167791857E-9,1.0,
berlin_cbb8990b,98,m,low,900.0,always,true,817842.0650184605,5818557.555992576,2.5825017086686563E-10,1.0,
berlin_8a94a394,21,f,low,900.0,always,false,788476.3595507541,5825768.944585764,0.008396975961946114,1.0,
berlin_481a9813,7,m,low,2600.0,never,false,798037.3537696444,5818918.231766452,0.0040294282725455485,1.0,
bb_39322bb8,13,m,low,2600.0,never,false,787599.71,5793482.1,0.014205617091656584,1.0,
berlin_87e7a38c,73,m,medium,2000.0,always,false,795442.1514305037,5820248.034643209,0.007682744421825585,1.0,
berlin_32aff27f,30,m,very_low,1500.0,always,false,805064.6175133594,5826381.745425156,0.0021935674318218647,1.0,
berlin_58e04077,43,f,low,1500.0,always,false,803224.7627036548,5832151.290005995,0.011941090135401719,1.0,
berlin_0a3ea478,88,m,medium,2000.0,always,true,783706.3518886555,5829922.967130666,0.1361739319974268,1.0,
berlin_09dec9d2,42,f,high,4600.0,always,false,800705.1712047195,5824790.529937759,0.2648445576921362,1.0,
berlin_73bedf44,10,m,very_high,5600.0,never,false,797316.4284969876,5825397.371696731,0.5800300750110821,1.0,
berlin_8b9d5bf8,92,m,low,1500.0,always,true,801873.529500638,5824788.132655615,0.06836087672325618,1.0,
bb_bf0ba5eb,43,m,high,2600.0,always,false,788049.99,5843279.09,3.0922636286916174E-5,1.0,
bb_6e17c85e,94,m,medium,1500.0,always,true,787285.34,5814661.1,3.142581716886141E-5,1.0,
berlin_c5c93127,59,f,low,900.0,always,false,811122.166345946,5815510.923278795,3.421870922181979E-8,1.0,
berlin_3b9931bd,59,f,high,5600.0,always,false,810241.4697333479,5829683.814414799,0.0015780886975247316,1.0,
berlin_8caa553a,32,f,very_low,500.0,always,false,800693.0884575048,5829944.806521663,0.19821794141102297,1.0,
berlin_cf8f7809,94,m,low,900.0,always,false,801238.212065107,5833587.78012317,0.002274646046581685,1.0,
bb_fd6901ff,43,m,very_low,2000.0,always,false,831576.77,5838974.77,5.894283665343573E-11,1.0,
berlin_4d354633,50,f,medium,1500.0,always,false,799488.9029269561,5830432.008310498,0.178744705855322,1.0,
bb_28da866a,57,f,very_high,5600.0,always,true,792258.65,5815123.53,0.002945754432080388,1.0,
berlin_2a759e8b,42,f,low,900.0,always,false,804668.5721619548,5831259.14696915,3.0623544957464034E-4,1.0,
berlin_919e28ce,89,m,high,2600.0,always,false,794307.7073434687,5831465.716397078,0.023775085497586945,1.0,
berlin_8f533425,29,f,low,2000.0,always,false,783761.9103286493,5829679.35215767,0.10651039259124451,1.0,
berlin_4b22fb40,8,f,high,4600.0,never,false,784057.7301744451,5826730.021099209,0.10481944837352877,1.0,
berlin_738cf219,19,f,low,2600.0,always,false,799924.0409016619,5829445.567108673,0.24810175389170153,1.0,
berlin_d029be85,53,m,medium,2600.0,always,false,795783.0239731511,5833564.313823435,0.01083522914220543,1.0,
berlin_c30f6819,49,f,medium,2600.0,always,false,792553.1278573009,5825052.6287491275,0.17694694010868456,1.0,
bb_6f04989b,44,f,medium,2600.0,always,false,771178.37,5814320.34,2.9826037144980695E-6,1.0,
bb_4e4752c2,5,f,very_low,1500.0,never,false,818109.94,5810951.96,8.205189502523188E-10,1.0,
berlin_142b9654,59,f,medium,2000.0,always,false,806017.7267023979,5827119.858858855,0.0027431129036501155,1.0,
berlin_b78d4ffd,51,f,high,4600.0,always,false,804590.3763438526,5827298.795764349,0.02401210523933585,1.0,
bb_816c2dd0,59,m,very_low,500.0,always,false,790020.3,5811117.32,2.506584747595751E-11,1.0,
berlin_23f73777,15,m,medium,2600.0,never,false,791341.3297249919,5824336.630249526,0.20141291181558246,1.0,
bb_f3f3ff1c,80,m,low,1500.0,always,false,765623.87,5809003.23,2.4375040511385147E-11,1.0,
berlin_091f4dc8,77,m,medium,3000.0,always,false,784506.3806743962,5829891.632985875,0.19460832315682966,1.0,
