personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_efdc1de9,94,m,medium,2000.0,always,true,804053.486675909,5838613.071198459,-7.757446478796221,1.0,
berlin_da9a060a,57,m,very_low,500.0,always,true,799225.9609443163,5833263.314902832,-3.3942995333081627,1.0,
berlin_7ac31418,34,f,medium,2600.0,always,false,791736.3052608205,5838767.366767929,-7.939088344128273,1.0,
berlin_78a88b34,25,f,medium,2000.0,always,false,802209.1398903388,5823262.374307715,-3.307010623432556,1.0,
berlin_4149f290,60,m,high,3600.0,always,false,793229.2192373923,5825775.723330699,-1.9827128763231634,1.0,
berlin_8f95be61,98,m,low,1500.0,always,true,794004.9639422093,5820745.82385589,-4.008580783243015,1.0,
bb_a32b65ad,56,m,low,900.0,always,false,788869.32,5858966.62,-19.926011854803107,1.0,
bb_d1d63d96,48,f,very_low,500.0,always,true,821045.68,5822628.28,-14.814913833629337,1.0,
bb_8931eafb,40,f,very_high,5600.0,always,false,785032.59,5889946.5,-33.92352177193407,1.0,
berlin_e7cfa62d,59,f,high,5600.0,always,true,801291.7902484967,5816751.729488999,-7.539360122677131,1.0,
berlin_445e38e1,18,m,very_low,499.0,always,false,790919.0993154433,5835066.052765477,-6.287914113267882,1.0,
berlin_0330e9aa,56,f,medium,2600.0,always,false,797606.6240240325,5815835.346960131,-7.189916554636621,1.0,
bb_6e550966,58,m,high,3600.0,always,false,809539.92,5846364.25,-12.447867396271768,1.0,
berlin_a7f794b5,94,m,medium,2000.0,always,true,802663.4305984707,5839150.003731602,-6.8546322219685365,1.0,
bb_40661971,20,m,low,3000.0,always,false,774817.47,5812317.57,-12.44431858774835,1.0,
berlin_faf7621a,62,f,medium,2000.0,always,false,794043.8088116106,5825409.425001661,-2.2476763552227395,1.0,
berlin_b6330543,18,f,high,3600.0,always,false,794773.2411226477,5833018.082097869,-4.377641358101857,1.0,
berlin_12c24186,19,f,low,1500.0,always,false,794423.9501893488,5824229.568979713,-2.4812609476449925,1.0,
berlin_8381828e,57,f,very_high,4600.0,always,false,797410.1759146939,5820853.918102337,-3.796593052768967,1.0,
bb_a76f6d51,30,f,high,4600.0,always,false,776106.92,5813749.18,-11.44810837691637,1.0,
berlin_e273dcad,60,f,low,1500.0,always,false,789185.3674611988,5816365.426037351,-6.5900298902463454,1.0,
bb_485a8ac3,4,m,low,1500.0,never,false,796231.92,5857562.81,-14.62658007970062,1.0,
berlin_0b490b09,94,m,medium,3000.0,always,true,794753.0983127734,5822911.855786073,-2.832958504300757,1.0,
berlin_031dfb9a,28,m,medium,3000.0,always,false,804313.5712149478,5825780.374978641,-4.796409011377916,1.0,
berlin_c82b4209,44,f,medium,4600.0,always,false,789372.8668322992,5826615.196545004,-2.465377730395174,1.0,
berlin_2159827a,18,f,very_low,500.0,always,false,808043.2472249712,5824982.326110685,-7.12425092491036,1.0,
berlin_6134041a,61,m,high,3600.0,always,false,802279.2107240239,5821049.799494413,-4.684738712439119,1.0,
berlin_779e3379,42,f,high,4600.0,always,false,800267.7317475962,5823950.098808937,-2.134319657394588,1.0,
berlin_180d8e85,12,m,low,3000.0,never,false,794679.7615530613,5831101.782888237,-3.363536764515562,1.0,
berlin_f183e29c,67,m,medium,1500.0,always,false,785714.2114841223,5837868.942911491,-9.137367838463216,1.0,
berlin_79545b6d,11,m,very_low,2000.0,never,false,799524.5165443518,5835633.48202566,-4.890749739670611,1.0,
berlin_44702afd,52,m,high,3600.0,always,false,794872.4816698381,5830631.596986587,-2.9169184165283943,1.0,
berlin_5a97b6cf,59,f,medium,2600.0,always,false,797577.3365578536,5818062.313333219,-5.936052719804506,1.0,
berlin_515c3838,44,f,medium,2000.0,always,false,800807.4365181857,5831596.23566018,-2.616330094066121,1.0,
berlin_3a9a9987,64,f,very_low,900.0,always,false,803216.604654756,5827220.858504465,-3.0397948031529833,1.0,
berlin_ee41b4c1,21,f,medium,3000.0,always,false,791019.6292493048,5834917.900005128,-6.174382744676095,1.0,
bb_4d3eac0f,38,m,high,3600.0,always,false,824182.55,5869765.29,-25.073934515742494,1.0,
berlin_cef13770,41,f,very_low,1500.0,always,true,801248.915753526,5817291.721548518,-7.452491593282075,1.0,
berlin_341f7c6a,40,f,high,4600.0,always,false,805392.9548644722,5825797.873548104,-5.235986103739621,1.0,
berlin_eb84c78e,82,m,low,900.0,always,false,795663.4398964978,5819604.431170263,-4.8780874289046885,1.0,
berlin_5c23edbf,10,m,medium,3600.0,never,false,813495.9287263143,5828486.97522763,-9.972976332150804,1.0,
