id,xcoord,ycoord,time,car_accessibility
41255,864517.63,5702686.9,28800.0,-110.20505649954298
41478,865517.63,5702686.9,28800.0,-114.15621002874973
41701,866517.63,5702686.9,28800.0,-117.83472143847396
41924,867517.63,5702686.9,28800.0,-122.17177960014726
42147,868517.63,5702686.9,28800.0,-121.3238373785754
42370,869517.63,5702686.9,28800.0,-120.7180959908104
42593,870517.63,5702686.9,28800.0,-120.36155798365428
42816,871517.63,5702686.9,28800.0,-120.25847108068072
43039,872517.63,5702686.9,28800.0,-120.4100813328264
43262,873517.63,5702686.9,28800.0,-120.81455896945505
43485,874517.63,5702686.9,28800.0,-121.46710701114279
43708,875517.63,5702686.9,28800.0,-122.36023795651761
43931,876517.63,5702686.9,28800.0,-123.48418257319076
44154,877517.63,5702686.9,28800.0,-124.82738161953966
44377,878517.63,5702686.9,28800.0,-126.37700809079817
44600,879517.63,5702686.9,28800.0,-128.11947326406448
44823,880517.63,5702686.9,28800.0,-130.04088133830632
45046,881517.63,5702686.9,28800.0,-132.12741115645943
45269,882517.63,5702686.9,28800.0,-134.36561629251955
45492,883517.63,5702686.9,28800.0,-136.74264482924073
45715,884517.63,5702686.9,28800.0,-139.24638680292875
45938,885517.63,5702686.9,28800.0,-141.8655607947445
46161,886517.63,5702686.9,28800.0,-144.589752205325
46384,887517.63,5702686.9,28800.0,-147.40941517732642
46607,888517.63,5702686.9,28800.0,-150.07940967782056
46830,889517.63,5702686.9,28800.0,-150.37902391210847
47053,890517.63,5702686.9,28800.0,-150.8511739027832
1,679517.63,5703686.9,28800.0,-364.71204026795306
224,680517.63,5703686.9,28800.0,-362.52861364062727
447,681517.63,5703686.9,28800.0,-362.3259024384399
670,682517.63,5703686.9,28800.0,-359.84995824272926
893,683517.63,5703686.9,28800.0,-357.4049070998623
1116,684517.63,5703686.9,28800.0,-354.9914636698245
1339,685517.63,5703686.9,28800.0,-352.6103551537001
1562,686517.63,5703686.9,28800.0,-350.26232103369324
1785,687517.63,5703686.9,28800.0,-347.9481127645299
2008,688517.63,5703686.9,28800.0,-345.66849341327935
2231,689517.63,5703686.9,28800.0,-343.4242372446352
2454,690517.63,5703686.9,28800.0,-341.2161292487225
2677,691517.63,5703686.9,28800.0,-339.0449646085545
2900,692517.63,5703686.9,28800.0,-336.91154810434597
3123,693517.63,5703686.9,28800.0,-334.8166934520122
3346,694517.63,5703686.9,28800.0,-332.76122257333736
3569,695517.63,5703686.9,28800.0,-330.74596479549564
3792,696517.63,5703686.9,28800.0,-328.77175597784526
4015,697517.63,5703686.9,28800.0,-326.83943756420547
4238,698517.63,5703686.9,28800.0,-322.810471842269
4461,699517.63,5703686.9,28800.0,-320.62442638155784
4684,700517.63,5703686.9,28800.0,-318.4781023755918
4907,701517.63,5703686.9,28800.0,-316.37241193298144
5130,702517.63,5703686.9,28800.0,-314.3082772307156
5353,703517.63,5703686.9,28800.0,-312.2866295261702
5576,704517.63,5703686.9,28800.0,-310.30840807215725
5799,705517.63,5703686.9,28800.0,-308.37455893236876
6022,706517.63,5703686.9,28800.0,-306.4860336950636
6245,707517.63,5703686.9,28800.0,-304.6437880834093
6468,708517.63,5703686.9,28800.0,-302.8487804615461
6691,709517.63,5703686.9,28800.0,-301.10197023617127
6914,710517.63,5703686.9,28800.0,-299.4043161542575
7137,711517.63,5703686.9,28800.0,-297.7567744984187
