personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_b5fca602,1,m,medium,3000.0,never,false,794219.2904171371,5820542.046611593,0.00490506613221958,1.0,
berlin_66b500dc,14,m,low,2000.0,never,false,811481.3703770138,5820255.608351944,9.303920740601807E-8,1.0,
berlin_e5973816,21,f,medium,3000.0,always,false,785949.7402020728,5815919.918538731,2.4090230646288307E-4,1.0,
berlin_cca434d8,30,f,medium,3000.0,always,false,793236.8772894868,5823776.100994668,0.0027533836245350572,1.0,
bb_4fec759b,62,f,very_low,499.0,always,false,767035.5,5810369.31,1.748571200839554E-23,1.0,
bb_6183616b,47,f,medium,3600.0,always,false,810386.69,5843213.56,7.673975805232462E-6,1.0,
berlin_b2b15b50,14,m,medium,3000.0,never,false,785051.0569246637,5832548.651738171,0.01983899215093699,1.0,
berlin_012a86a4,21,f,very_high,5600.0,always,false,786041.8050310842,5838681.927058469,4.3553643548649196E-4,1.0,
berlin_5271adeb,16,m,medium,2600.0,never,false,788633.8359798644,5816722.41263772,2.942947166892535E-4,1.0,
bb_47b01d62,27,f,medium,3000.0,always,false,778780.73,5820441.83,0.002241752997125761,1.0,
berlin_b800cdea,88,m,medium,3000.0,always,true,793550.6555100756,5818879.614273983,9.10330785608302E-4,1.0,
bb_11c12cc7,41,m,high,3600.0,always,false,815555.41,5730087.62,3.8868750654649615E-16,1.0,
berlin_1f7fea8b,25,m,very_low,2000.0,always,false,809355.8744596203,5819456.751504415,2.344611132832412E-7,1.0,
bb_797b68fb,61,f,medium,2000.0,always,false,774597.96,5803386.24,5.441270543754269E-7,1.0,
berlin_a0c37b03,6,m,medium,3600.0,never,false,803055.7224779752,5827471.535601053,1.2482321636080292E-4,1.0,
bb_3e657cd1,17,f,high,4600.0,never,false,819929.44,5828678.76,1.9236017232011162E-6,1.0,
berlin_58e67d85,39,f,low,2000.0,always,false,790828.5400856655,5837568.2736916235,3.647840673858951E-5,1.0,
berlin_92dc003c,71,m,low,2000.0,always,true,805453.25720663,5817821.558652442,1.0137247056084855E-6,1.0,
berlin_9759acba,35,f,low,2600.0,always,false,810263.267810374,5831899.869224057,3.357844280599697E-5,1.0,
berlin_33864fcd,52,f,high,4600.0,always,false,796222.6030529898,5824615.357411948,9.726744505520135E-6,1.0,
berlin_a0c7a5b1,1,m,very_low,1500.0,never,false,792325.1743897486,5817427.0669033965,1.621067845585274E-4,1.0,
bb_df893d42,57,f,medium,1500.0,always,false,784402.0,5841196.46,1.5596737275051616E-5,1.0,
bb_beac6f01,68,m,low,900.0,always,false,822728.49,5820357.09,1.8001633353420416E-15,1.0,
bb_f0ea760f,91,m,medium,2600.0,always,false,813763.8,5812794.22,9.656013868563828E-9,1.0,
berlin_4ce1995a,32,f,high,3600.0,always,false,792286.562760764,5833111.008226541,0.0014230652706009957,1.0,
berlin_ebc5975d,3,m,low,2600.0,never,false,786268.1332759758,5834410.607589941,2.7978932418778776E-5,1.0,
berlin_d44506e4,89,m,medium,2600.0,always,true,795301.6093840728,5824238.220593944,6.162452521054473E-4,1.0,
berlin_e7604abd,14,m,low,3000.0,never,false,794322.1359856804,5830964.628320679,0.006587504327221505,1.0,
bb_d9766603,12,f,medium,2600.0,never,false,767295.62,5825003.51,4.7170186410588463E-7,1.0,
berlin_1c676892,19,f,high,5600.0,always,false,807140.3982151563,5823816.733769791,4.054114796904753E-5,1.0,
berlin_763a7ed3,45,f,medium,2000.0,always,false,795876.6113571064,5830553.772997463,0.008225481206446781,1.0,
berlin_ab5aefbe,60,f,very_high,5600.0,always,false,798968.4381065848,5832054.533380163,0.03250808055919573,1.0,
berlin_d3558e16,33,f,medium,1500.0,always,false,793840.2293542852,5815736.908852252,2.0620261247617173E-5,1.0,
berlin_d18e9497,59,f,high,3600.0,always,false,800689.5401684961,5828050.212276796,3.901711966658166E-6,1.0,
berlin_3ee82213,32,f,medium,2000.0,always,false,800123.8834250639,5829013.804121946,9.393245867682401E-4,1.0,
berlin_c2078dfe,16,m,high,5600.0,always,false,799924.6622794892,5821512.058161994,0.0026580871139165007,1.0,
berlin_d156d939,13,m,high,5600.0,never,false,792306.8582480814,5827293.769859676,7.956606864339178E-5,1.0,
berlin_23fccc08,29,f,low,2000.0,always,false,796809.9493867129,5832550.381515517,0.0024157354238945124,1.0,
berlin_eac587f3,28,f,medium,2000.0,always,false,817543.3426764987,5818206.40548736,2.092540457949482E-9,1.0,
bb_42ae4b5d,63,f,very_low,499.0,always,false,821497.88,5822013.22,3.9294236119798794E-20,1.0,
bb_a527d4f1,38,f,high,3600.0,always,false,783123.82,5798507.56,9.04040423866863E-4,1.0,
berlin_a63938a2,18,f,medium,2600.0,always,false,793607.7181482963,5820922.51680291,0.007484201912340363,1.0,
berlin_0b3e750d,52,m,low,1500.0,always,false,806108.0663371515,5829267.114119089,2.000233042584295E-5,1.0,
berlin_8f8fbb71,50,f,high,4600.0,always,false,808441.1395153257,5829096.088147319,2.4295121682815082E-4,1.0,
berlin_06afca03,37,f,high,5600.0,always,false,787232.4379404308,5825933.2586268075,0.05801441114059973,1.0,
berlin_5d8feb76,20,f,very_low,499.0,always,false,799689.8564080029,5813556.537672629,5.973215919322525E-14,1.0,
berlin_0333238b,42,f,very_high,5600.0,always,false,792750.9461310529,5822904.467244248,0.03116992712114149,1.0,
berlin_0c54841a,35,f,low,1500.0,always,false,804007.2500554947,5832340.528393816,0.001799555802380144,1.0,
bb_0902a9d7,50,f,high,4600.0,always,false,752595.56,5811048.56,3.6296172377386727E-8,1.0,
berlin_8b9e4951,1,m,very_low,1500.0,never,false,791894.8109520783,5821839.959562059,0.005729755633937377,1.0,
berlin_0993eb3c,98,m,medium,2000.0,always,false,797110.6552730965,5819998.058995993,3.420759754888018E-4,1.0,
berlin_f31e277b,58,f,medium,1500.0,always,false,798265.7583461697,5824869.779336349,3.9810655260013856E-7,1.0,
berlin_82445ece,87,m,low,1500.0,always,false,793078.0601613752,5821977.430866776,0.007806612224024669,1.0,
berlin_0634ef42,60,m,medium,2600.0,always,false,795536.0388168634,5830499.467035557,0.01281373929224654,1.0,
berlin_ecbd56fb,57,f,medium,1500.0,always,false,801672.8602676657,5825857.40502414,3.364555201149356E-6,1.0,
bb_89155c34,29,f,very_low,500.0,always,false,779328.76,5814700.61,1.0809153681002503E-13,1.0,
berlin_381496b2,11,m,low,2600.0,never,false,795135.9882060504,5825647.041480048,2.2805887635116014E-6,1.0,
berlin_bcf841fc,57,f,medium,3000.0,always,false,797497.6833025613,5825954.079506049,7.469954969198036E-8,1.0,
bb_44e6af8a,62,m,very_low,499.0,always,false,799406.02,5856874.05,6.732603995412839E-20,1.0,
bb_3b9eabf2,91,f,medium,2600.0,always,false,823827.41,5831279.34,1.1363726769759933E-8,1.0,
berlin_2d4e01d4,43,f,very_low,2000.0,always,false,802557.1740264283,5828099.652640642,3.1718020004735506E-4,1.0,
berlin_946eb75a,52,f,medium,1500.0,always,false,797561.290825621,5824940.116559133,2.577795913603091E-6,1.0,
bb_cfd9e64d,10,m,very_low,2000.0,never,false,784305.51,5851581.99,9.505199574516232E-8,1.0,
berlin_701b8821,27,f,medium,2600.0,always,false,797391.8238741267,5822024.717498816,0.002398283302952598,1.0,
bb_3a09bc15,36,m,very_low,2000.0,always,false,805974.29,5787805.24,1.6451285905387037E-8,1.0,
berlin_e0818d68,60,f,very_high,5600.0,always,false,795216.5868085108,5818013.034268919,7.351574558630472E-4,1.0,
berlin_be699ac1,1,m,low,1500.0,never,false,780073.0526714572,5827495.321999668,0.008371509705528317,1.0,
bb_b3cb9087,70,m,medium,2600.0,always,true,765528.16,5823193.0,8.288633864094235E-7,1.0,
berlin_daf9532b,20,f,very_low,900.0,always,false,799275.7138034212,5826300.260079436,2.4693054499424256E-10,1.0,
berlin_79b175b4,52,m,very_low,900.0,always,false,795892.4079613803,5833337.231597756,2.132666874717066E-4,1.0,
bb_a31d3d74,30,m,high,3600.0,always,false,779701.86,5813004.46,1.2192462516283805E-5,1.0,
berlin_6b096054,46,f,medium,3000.0,always,false,806847.7170823368,5825885.10930104,2.9408473232349453E-5,1.0,
berlin_8908adce,34,f,high,3600.0,always,false,794652.5695976501,5838505.675156123,1.975555960583258E-4,1.0,
bb_862a095f,7,f,medium,3600.0,never,true,778915.69,5813782.79,6.42481526003931E-6,1.0,
bb_75df8083,77,m,medium,2600.0,always,true,785882.64,5807256.63,3.188361357480069E-6,1.0,
berlin_42be9f11,10,m,high,4600.0,never,false,795582.475402138,5830277.741595219,0.016368303785465253,1.0,
berlin_b83be103,22,f,high,3000.0,always,false,801059.1868255262,5825804.808002713,4.084387099428634E-7,1.0,
bb_1d607c19,58,f,medium,2000.0,always,false,760952.88,5821169.07,4.324622264331983E-8,1.0,
berlin_c4407db5,3,m,very_low,499.0,never,false,800603.045375561,5835788.237661314,1.4337909833146655E-5,1.0,
bb_db15ed94,67,m,low,900.0,always,false,765732.36,5812062.07,7.636622206775591E-15,1.0,
berlin_c783e3fe,67,m,medium,2600.0,always,false,806678.0248119205,5825728.763902128,2.54607425090445E-5,1.0,
berlin_4878c7eb,90,m,very_high,5600.0,always,false,804663.0404859737,5822837.323374959,2.8370686926992957E-5,1.0,
berlin_bf592c8e,43,f,high,3600.0,always,false,810994.8469800934,5820158.5447682645,8.280843612491647E-7,1.0,
bb_bdd02d14,25,m,very_low,500.0,always,false,783231.99,5850214.09,7.315021738783517E-17,1.0,
bb_37747d96,98,m,high,3600.0,always,true,777833.47,5846407.42,1.5246295719408961E-5,1.0,
berlin_f0729575,74,m,very_high,5600.0,always,true,798463.9091838317,5814361.441554151,7.671796230998578E-5,1.0,
berlin_092ae5a7,98,m,very_low,500.0,always,false,808652.903538305,5816044.588112812,2.330224571545025E-13,1.0,
berlin_7da3d382,86,m,very_high,4600.0,always,false,788698.9277332474,5816580.718984005,7.67348203257231E-4,1.0,
berlin_e7884f59,34,m,very_low,500.0,always,false,801847.0135940269,5831657.198543005,6.677891180055481E-4,1.0,
bb_409e73db,48,m,high,4600.0,always,false,803753.94,5802794.35,5.358640657740526E-6,1.0,
berlin_64e75ce9,31,f,high,3600.0,always,false,804284.5417234753,5816364.9041870795,5.5761439114100025E-6,1.0,
berlin_212fb487,92,m,medium,2000.0,always,false,808906.3521568092,5832428.395373392,1.8514679057327698E-5,1.0,
berlin_9b23c612,29,f,high,3600.0,always,false,793920.7630924119,5821223.630215751,0.00790148359272993,1.0,
berlin_eb7dea82,77,m,high,2600.0,always,false,787267.8863159448,5829797.37173032,0.014591957637016323,1.0,
berlin_d29e82f9,33,f,very_low,1500.0,always,false,785617.9535497227,5827110.588333177,0.05064329991386113,1.0,
berlin_66b2c274,71,m,medium,2000.0,always,false,795071.2042104346,5828449.4404625865,2.8055948113787373E-4,1.0,
berlin_1c7db4ee,55,f,high,3600.0,always,false,792181.4809651836,5825504.870332333,3.204816025736287E-8,1.0,
berlin_d0ae34ea,45,m,high,5600.0,always,false,795558.5775744021,5823833.867872717,0.007363822477258239,1.0,
berlin_96f99355,87,m,high,3600.0,always,true,806133.6906455024,5826530.562038758,1.092889817532593E-4,1.0,
berlin_a20633d4,7,m,low,2000.0,never,false,806190.9756434441,5823578.106207748,5.28090190184739E-6,1.0,
berlin_2082e9ac,56,f,medium,3600.0,always,false,794215.1409160888,5827934.367098153,1.424735837302513E-5,1.0,
berlin_17d20aa1,9,m,low,1500.0,never,false,792822.4333652682,5821803.138155686,0.00840079737122436,1.0,
berlin_c57ebc5c,39,f,very_low,500.0,always,false,796471.4119402533,5831296.910096055,3.436179634568755E-4,1.0,
berlin_7bcac738,33,m,medium,2000.0,always,false,805906.9056349075,5827227.446585982,2.5796669666921046E-5,1.0,
berlin_6338cd3a,74,m,high,2600.0,always,false,801160.3332432285,5813017.809366949,1.2670987357357503E-6,1.0,
berlin_a067d099,59,f,high,4600.0,always,false,806775.989214123,5824642.4634143375,4.536401301871886E-5,1.0,
berlin_e273dcad,60,f,low,1500.0,always,false,789185.3674611988,5816365.426037351,7.189374131781381E-5,1.0,
bb_9f015040,55,f,medium,1500.0,always,false,775350.9,5829881.25,2.6685900157606663E-4,1.0,
berlin_68ec2166,48,f,low,2000.0,always,false,788817.6441531093,5830436.890923502,0.001370728890116942,1.0,
bb_48b2c75c,16,m,high,3600.0,always,false,806265.46,5846042.67,1.4337665171700201E-5,1.0,
berlin_89e9feda,98,m,medium,2000.0,always,true,792794.6680972312,5828804.085650807,2.19704646820453E-5,1.0,
berlin_69296416,35,f,low,3000.0,always,false,803284.7463420767,5829844.8035966335,0.002421367995132969,1.0,
berlin_21ca8ae0,50,f,low,2000.0,always,false,813144.8307683214,5825065.659433428,2.590585313598924E-7,1.0,
berlin_7fd7599e,21,f,very_low,900.0,always,false,789409.9012421981,5815599.852974857,1.4035275796039599E-6,1.0,
berlin_62e73665,39,f,high,3600.0,always,false,790321.9986053046,5827233.616241844,0.017584719865970534,1.0,
berlin_2f38e708,71,m,medium,2000.0,always,false,809194.9692670379,5831814.865407872,2.4579176367266284E-5,1.0,
berlin_23404819,64,m,medium,2000.0,always,false,795717.0191932258,5828416.146017575,3.0406738086080024E-4,1.0,
berlin_efa95a9c,49,f,medium,3000.0,always,false,791136.1491371347,5827098.254834877,0.00454738836120237,1.0,
berlin_0ff3216d,58,f,medium,2000.0,always,false,811635.2928110472,5828813.226220063,2.877173760154903E-6,1.0,
berlin_8156fb3c,32,f,high,4600.0,always,false,811285.1185100169,5828277.567301383,3.534631439273E-5,1.0,
berlin_8fc4a7ae,50,f,high,3600.0,always,false,805119.7663971214,5831598.553113403,0.002598213420887681,1.0,
berlin_1a5efc4d,12,m,high,3600.0,never,false,785551.8401052034,5827048.296240957,0.12111719672738519,1.0,
berlin_90bcfa2f,90,m,low,1500.0,always,false,794753.403506719,5837450.718748694,1.3651052841127299E-5,1.0,
berlin_ca6abfa3,45,f,high,3600.0,always,false,800086.1708386532,5825176.422502664,2.30173673827414E-9,1.0,
berlin_a5ddfa3d,17,m,high,4600.0,never,false,797052.7525283735,5822841.470284456,7.625807206795854E-5,1.0,
bb_a20883cf,5,m,medium,3000.0,never,false,769828.83,5813406.56,3.50525844215462E-6,1.0,
berlin_dcfc1f35,60,f,medium,2600.0,always,true,791374.7151131793,5839140.211391388,4.3486759461118075E-5,1.0,
berlin_1e5bfaba,18,f,medium,2600.0,always,false,807235.3306051907,5817375.9761856245,7.36166721139638E-8,1.0,
berlin_67bc7331,4,m,low,3600.0,never,false,801390.4336531932,5821802.617063802,2.7610746799790393E-4,1.0,
berlin_07b36d61,12,m,low,3000.0,never,false,809944.0316246343,5815238.522920131,2.0472076454665883E-7,1.0,
berlin_0fc5479c,14,m,medium,3000.0,never,false,802129.7050963915,5828261.894685931,5.451619878313378E-4,1.0,
berlin_8026ac9c,48,m,medium,2600.0,always,false,800973.3296389547,5825742.209301803,3.148264163886681E-7,1.0,
berlin_018dedf6,34,f,very_low,500.0,always,false,794816.4685521089,5821664.4852990005,5.471591774641314E-6,1.0,
bb_5d84122b,18,m,high,4600.0,always,false,787484.72,5816179.83,5.148868541675202E-4,1.0,
berlin_ec22292a,58,f,very_high,5600.0,always,false,792541.4107758617,5833605.016014111,0.0016724464689072522,1.0,
bb_17797553,49,m,very_low,2000.0,always,false,774523.3,5812261.03,3.976369906330257E-7,1.0,
berlin_ef4b51dc,66,m,medium,2600.0,always,false,790767.7089876046,5826190.892330455,0.0042831344025741885,1.0,
berlin_1a7f4fa0,14,m,very_low,1500.0,never,false,793873.6112364093,5822746.994352745,0.005798597583080337,1.0,
bb_d5522db7,13,m,medium,3600.0,never,false,793271.04,5810900.48,1.2069017682059781E-5,1.0,
bb_5632c738,30,m,high,3600.0,always,false,787593.91,5850756.95,3.2778650894642065E-6,1.0,
berlin_e6811f84,53,m,very_high,5600.0,always,false,795416.553968547,5823339.66174108,0.01762644256681898,1.0,
bb_99d97008,51,f,medium,3000.0,always,false,765919.87,5823735.14,2.9954934323169164E-6,1.0,
berlin_09ae582b,17,m,very_low,1500.0,never,false,798237.9501014433,5830545.510883741,0.0012747253622139448,1.0,
bb_338d1a16,70,f,medium,2600.0,always,false,791519.43,5812948.62,3.73140861158478E-5,1.0,
berlin_e634f4db,90,m,medium,1500.0,always,true,791636.3410268112,5829665.128466212,1.6306864215740596E-4,1.0,
berlin_dd340ec6,82,m,medium,2000.0,always,false,794590.5548240198,5831023.204931211,0.004752194062502949,1.0,
berlin_63eaf72a,38,f,high,4600.0,always,false,782565.8341151483,5830737.892061774,0.06322423307383111,1.0,
bb_b0a43d0b,36,m,high,2600.0,always,false,788439.08,5846300.38,3.0154513699614094E-6,1.0,
bb_b451e2e5,65,m,high,3000.0,always,true,778623.97,5812700.84,3.5295695670726906E-6,1.0,
berlin_1d399c62,36,f,high,3600.0,always,false,793173.2960135527,5824430.479840384,6.441320946371833E-4,1.0,
berlin_abf3da72,52,m,medium,2600.0,always,false,792228.4352059979,5827563.402296997,1.1309514203697935E-5,1.0,
bb_477fabee,60,f,high,3600.0,always,false,755247.84,5857323.9,1.3021981697774092E-8,1.0,
berlin_f3758ecb,31,f,high,4600.0,always,false,788767.4139648492,5830068.896739253,0.004981729312921322,1.0,
bb_fc882c38,51,m,high,3600.0,always,false,784855.44,5778181.68,3.7652922485640127E-5,1.0,
bb_cd2c4c5b,70,m,low,900.0,always,true,805547.65,5791720.58,1.8645698883071855E-13,1.0,
berlin_758fcbef,24,f,medium,2000.0,always,false,802258.2326708203,5822856.024162514,1.9166296529831626E-5,1.0,
berlin_0c3cbfad,71,m,medium,2000.0,always,false,791503.7712590962,5825938.627224399,2.311998952761066E-4,1.0,
berlin_b4b9efed,72,m,low,1500.0,always,false,803841.1066953691,5817538.276015416,2.518119659120219E-7,1.0,
berlin_04fa199f,42,f,very_high,5600.0,always,false,792998.9199362884,5826055.844841095,1.0497208063809552E-9,1.0,
berlin_f5fd8f07,67,m,very_low,500.0,always,true,805183.6739606261,5833233.849185216,2.0925025671532774E-6,1.0,
berlin_18b81bfc,20,m,medium,2000.0,always,false,807084.4546895812,5823809.894056886,3.0278594832674756E-6,1.0,
berlin_584ba35c,58,f,low,900.0,always,true,809875.0694214924,5829716.4179946445,8.376844913345976E-8,1.0,
berlin_5338769d,93,m,medium,2000.0,always,true,791865.5363899847,5825476.728751657,0.009889072429641092,1.0,
bb_76f42c6b,38,f,medium,3000.0,always,false,816605.97,5841409.72,3.0695451759871275E-7,1.0,
berlin_e0f54abb,50,f,medium,1500.0,always,false,794435.3310674767,5836951.765528635,2.0170395612049557E-5,1.0,
bb_9cec0b48,75,f,very_high,5600.0,always,false,798102.82,5785598.57,1.3871599418096268E-5,1.0,
berlin_97d439fb,8,m,high,5600.0,never,false,800087.8063685114,5838000.567305325,0.0023713327443426416,1.0,
berlin_22dae35c,33,f,high,4600.0,always,false,801882.9297570095,5824831.67521839,4.433572797472952E-6,1.0,
berlin_9255d85f,55,f,very_high,5600.0,always,false,803065.6895791459,5828846.43487711,0.002099412050389518,1.0,
bb_f3798b27,58,m,low,900.0,always,false,786251.85,5812913.39,1.8653389563052274E-8,1.0,
berlin_86fc3960,44,m,low,2000.0,always,true,804912.4171113423,5826230.344581075,2.9381897834025644E-5,1.0,
berlin_8d2ec1d5,40,f,medium,1500.0,always,false,800394.0900823765,5819229.489110213,5.065056799952044E-6,1.0,
bb_5cff4961,65,m,very_low,500.0,always,false,787157.39,5801851.15,5.753636407927951E-10,1.0,
berlin_4c40d375,30,f,medium,2000.0,always,false,798237.8610628434,5824415.177858926,9.930938799446247E-7,1.0,
berlin_4b63290a,5,m,high,3600.0,never,false,800642.7115219517,5830894.296210118,0.05236033871582053,1.0,
bb_c09f23f3,41,m,very_low,1500.0,always,false,818301.01,5830439.13,1.6691425241875595E-8,1.0,
berlin_f9929223,26,f,high,4600.0,always,false,811593.9659958659,5819204.477885298,1.4741946869315277E-6,1.0,
berlin_14e36ba6,55,m,high,3000.0,always,false,799364.9239286201,5831058.652901364,0.047064003197216604,1.0,
berlin_952cfe0d,94,m,medium,2000.0,always,true,809103.2580311776,5826953.504004783,7.4077271585579405E-6,1.0,
berlin_5b331dc6,18,f,medium,2000.0,always,false,783700.8545471653,5830504.857256808,0.06333277945125107,1.0,
berlin_961246e3,98,m,low,900.0,always,true,805248.867143264,5833535.681496074,3.0480353870218426E-5,1.0,
bb_9cb8a809,95,f,very_low,500.0,always,false,789643.52,5843548.34,2.3148331629907484E-13,1.0,
berlin_baef399d,16,m,high,4600.0,never,false,800186.3859356144,5824862.680009108,5.6690078462642755E-9,1.0,
bb_847ecbde,26,m,high,4600.0,always,false,790271.07,5803090.69,3.1075979364532E-4,1.0,
berlin_7ed53dec,25,f,medium,2000.0,always,false,793232.1199206009,5819789.609382119,0.0023080894447952737,1.0,
berlin_058ce92a,41,f,high,2600.0,always,false,784655.0615085763,5831281.66419528,0.04927391348423513,1.0,
berlin_ca8b3e80,44,m,very_low,500.0,always,false,793206.7299454939,5820882.316544383,8.474410047294064E-5,1.0,
berlin_9b8d95e9,34,f,medium,2000.0,always,false,804314.0545598201,5825553.343536085,1.6920576618005267E-5,1.0,
berlin_4467aa36,41,f,low,3000.0,always,false,795498.2110462862,5830568.047149753,0.01105430732956129,1.0,
bb_974315d0,56,f,medium,2000.0,always,false,826780.21,5717731.84,6.48187868470441E-27,1.0,
bb_6c5f8936,45,f,medium,3600.0,always,false,760126.35,5847974.01,7.909654104427496E-10,1.0,
berlin_1aaa6710,33,f,high,3000.0,always,false,800111.8869931565,5837726.534724194,0.0015749737056874476,1.0,
berlin_48576311,58,f,very_high,5600.0,always,false,792668.9693615397,5824281.07026618,0.006312702792331874,1.0,
berlin_38078530,39,m,high,3600.0,always,false,789941.3030228588,5835445.494194217,6.490863108402293E-4,1.0,
bb_8555bf5d,58,f,low,900.0,always,true,800188.71,5809618.56,1.0494545379626559E-11,1.0,
berlin_e069dd7b,52,f,high,3600.0,always,false,799345.5442822858,5813498.935229574,8.528813443305082E-6,1.0,
berlin_9c4d1554,62,f,medium,2000.0,always,false,792429.9292631125,5827602.933149123,3.4834480525268297E-6,1.0,
berlin_2bf94b78,57,m,very_low,1500.0,always,false,798840.5605049969,5826761.411066422,3.506963381437409E-10,1.0,
berlin_a9bea2d3,52,f,low,900.0,always,false,784716.4027169526,5826496.490359928,0.051837373954114634,1.0,
bb_9e66b4d7,93,m,medium,3000.0,always,true,775408.2,5815929.23,6.317696596993172E-5,1.0,
berlin_3d6ca64b,15,m,high,4600.0,never,false,799883.2652799297,5826814.820900525,1.0520321654896063E-9,1.0,
berlin_bfa4e3b5,43,m,very_low,1500.0,always,true,799047.7479353833,5831851.431580876,0.014752925040238405,1.0,
berlin_35ece092,99,m,very_high,5600.0,always,true,790804.7271840653,5827892.670170063,0.007553975614758838,1.0,
berlin_bcc1ba88,3,m,very_high,5600.0,never,false,812318.1428504433,5830196.128102406,4.431363276428098E-5,1.0,
bb_49ec72e4,62,f,medium,3000.0,always,false,787385.32,5845137.04,9.383202404932766E-6,1.0,
berlin_c890c353,40,f,medium,2000.0,always,false,795704.74800171,5825835.02411151,8.673691959616285E-7,1.0,
bb_36d63b73,53,f,very_low,500.0,always,true,815213.95,5806523.7,5.488193101212453E-22,1.0,
bb_4f7826a8,53,m,high,3000.0,always,false,820889.81,5822839.86,2.253945247281537E-8,1.0,
berlin_da572782,4,m,very_low,1500.0,never,false,779948.7186974154,5829175.367821,0.008394719604594415,1.0,
berlin_686fa315,3,m,low,2000.0,never,false,795384.6226606414,5822455.173751743,0.006403075994017383,1.0,
berlin_e6f671fa,68,m,medium,2600.0,always,false,801932.8442961248,5830783.013807337,0.015236413642347983,1.0,
berlin_93eae70a,32,m,high,3600.0,always,false,801020.9680553147,5824339.216634994,1.0752846491632659E-7,1.0,
berlin_f53d29dd,52,f,medium,3000.0,always,true,804695.4525800734,5826508.538030217,8.36688922830488E-5,1.0,
bb_14b66f4a,44,m,medium,3600.0,always,false,809013.79,5846533.29,3.1012764288257456E-6,1.0,
berlin_e2984bc8,14,m,high,4600.0,never,false,794241.0694998765,5831865.126745939,0.0054126581824412105,1.0,
berlin_a00bd0d1,23,f,medium,4600.0,always,false,799119.8905051721,5812939.48790779,2.3957803233751404E-5,1.0,
berlin_19d3972f,41,f,medium,1500.0,always,false,801080.7450882924,5829672.954963934,0.0021787318386443278,1.0,
berlin_eb975087,8,m,very_high,5600.0,never,false,791974.5247147772,5835677.011484304,9.742033405814513E-4,1.0,
berlin_3548f2d5,32,f,very_low,500.0,always,false,794450.8172731516,5821205.559294044,1.7251923490503904E-5,1.0,
berlin_d94cebdc,42,f,high,3600.0,always,false,795668.5773137757,5829374.135618362,0.012045122957655464,1.0,
berlin_d3d271aa,36,m,very_low,1500.0,always,false,800744.4646754549,5824292.206916948,1.8334081747110886E-8,1.0,
berlin_7af39a61,34,f,medium,3000.0,always,true,801399.3221738617,5827512.051162136,8.716606710341911E-6,1.0,
berlin_0dd68819,67,m,medium,2000.0,always,false,801790.274232978,5830839.25014673,0.01620586054337915,1.0,
berlin_923145be,69,m,medium,2000.0,always,false,806234.5200096208,5820951.754525306,1.917767716516335E-6,1.0,
berlin_886bca3e,58,f,very_high,5600.0,always,false,800819.4941743596,5821490.783062891,9.941048004915153E-4,1.0,
bb_1b6dd14e,5,f,high,4600.0,never,false,823549.42,5825411.96,2.7082033780447403E-7,1.0,
bb_c9a9ba74,96,f,medium,2600.0,always,false,784159.8,5838437.74,5.443950468497533E-4,1.0,
berlin_c742ab47,29,f,high,3600.0,always,false,811903.5361393534,5820507.930996112,7.15912394859741E-7,1.0,
bb_15efceb1,82,f,very_low,900.0,always,true,771635.24,5853459.96,1.651140364435108E-15,1.0,
berlin_bd7450c2,54,f,low,900.0,always,false,794653.5845082224,5822902.211286721,0.0013318488377425735,1.0,
bb_59b570aa,37,m,medium,2000.0,always,false,773324.88,5812416.33,9.977629404484811E-7,1.0,
berlin_a4752445,50,f,low,2000.0,always,false,817615.9097448753,5817253.333645548,2.3359354614101173E-9,1.0,
bb_2c602c9e,26,m,low,900.0,always,false,803815.6,5797461.76,5.166496042245105E-11,1.0,
berlin_6849c77d,40,f,very_low,900.0,always,false,786690.2960400154,5832779.964487835,6.142361385655071E-9,1.0,
berlin_0ef6460e,22,f,very_low,900.0,always,false,808830.9376132628,5830680.719772189,4.587020430422765E-7,1.0,
bb_a981531f,71,m,medium,2000.0,always,false,790662.48,5803332.98,1.715531351769317E-5,1.0,
berlin_b5a98b69,11,m,very_low,2000.0,never,false,787623.783098006,5818211.701841388,3.0237533405789264E-4,1.0,
berlin_bd302282,55,f,medium,2000.0,always,false,799143.1136427679,5817958.11056953,1.5430503730849093E-5,1.0,
berlin_445778fd,23,m,medium,3000.0,always,false,795143.6262946229,5829069.478401093,0.002997391166474773,1.0,
berlin_e288ab25,29,m,low,3000.0,always,false,795067.3913772979,5824075.0425918335,0.0016526849401950984,1.0,
berlin_f8e5c20d,9,m,very_low,499.0,never,false,820406.2747988142,5819308.6065083295,5.380945018304775E-19,1.0,
berlin_ac1ce1da,62,f,high,4600.0,always,false,800884.1724929776,5823527.353265087,2.9025231615868352E-6,1.0,
berlin_8aecd3c5,15,m,very_high,5600.0,never,false,802016.0631392574,5824615.690048789,1.1251887502417475E-5,1.0,
berlin_92dfdb90,53,f,medium,2600.0,always,false,794299.0553987863,5829247.393927231,0.0023835431406482137,1.0,
berlin_1e230945,52,m,medium,3000.0,always,false,795187.7823872499,5818054.768825052,2.9580317517519144E-4,1.0,
berlin_724ab51c,10,m,high,3600.0,never,false,796338.5466337029,5837199.978118917,6.765056618711882E-4,1.0,
berlin_dc4da026,79,m,medium,2000.0,always,true,811319.7149885668,5822516.460135717,2.793406466007961E-7,1.0,
