personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,accessibility,brainExpBeta
berlin_89e9feda,98,m,medium,2000.0,always,true,792794.6680972312,5828804.085650807,4.616339723113747E-9,1.0,
berlin_c03a98e9,49,f,medium,3600.0,always,false,794513.2834649817,5829146.974939352,0.002112253437049217,1.0,
bb_fcbd3938,12,m,medium,3600.0,never,false,771154.74,5794523.46,2.0969381454344808E-35,1.0,
berlin_5b35ea28,43,f,medium,1500.0,always,false,783132.0516430519,5825919.689688757,7.721541940266917E-8,1.0,
berlin_2c4d2f8e,7,m,medium,3600.0,never,false,804411.7167081299,5828323.221503413,1.3411436339395878E-10,1.0,
berlin_0feffb1a,63,m,medium,2600.0,always,false,793403.0166614825,5835279.595492436,6.0312656011640515E-21,1.0,
berlin_421f5b49,40,m,medium,3000.0,always,false,790613.7897764144,5824290.765609182,8.968098823785856E-4,1.0,
berlin_1fab288e,14,m,medium,3000.0,never,false,797181.1577838883,5821691.520167973,4.585451367820477E-10,1.0,
berlin_8d5e79da,8,m,low,3000.0,never,false,802509.1788929692,5827579.842555466,4.492146926270099E-7,1.0,
berlin_cc2c689c,22,f,medium,2000.0,always,false,803311.4860341742,5828188.36315267,1.1198810966075573E-7,1.0,
bb_0a5a6fef,19,m,very_low,1500.0,always,false,784030.75,5840345.55,1.944572643105038E-24,1.0,
berlin_3d6de495,90,m,medium,1500.0,always,false,790484.580658077,5821128.010515898,1.785335243220386E-13,1.0,
berlin_81c2742b,38,m,very_low,499.0,always,true,792246.8351205454,5833273.776593777,1.828713070986823E-13,1.0,
berlin_583fac13,8,m,low,3000.0,never,false,798018.3360425108,5820005.866405274,6.280842898881591E-14,1.0,
berlin_d06e0842,12,m,very_low,500.0,never,false,791527.320533936,5829305.813157297,1.704590284953992E-9,1.0,
berlin_499ab908,42,f,very_low,1500.0,always,false,808343.076855408,5819884.783454828,1.0791022675070462E-23,1.0,
berlin_5417061e,21,m,high,3600.0,always,true,801076.1771211342,5822694.343254638,1.3538123311035292E-7,1.0,
berlin_53262b5c,63,f,medium,3000.0,always,false,791519.4482956403,5824697.124376208,0.010430719798817805,1.0,
berlin_dc977c8c,55,f,medium,2600.0,always,false,806290.1045114158,5826450.227294396,1.4780311361251678E-14,1.0,
berlin_9cb5b99f,56,f,medium,1500.0,always,false,803769.8157970458,5843073.49478344,1.8591850488077573E-31,1.0,
bb_7b9e7e90,92,f,high,3600.0,always,true,789330.4,5813988.39,1.0784877622306798E-34,1.0,
berlin_c54fc644,2,m,low,3000.0,never,false,812302.458632489,5830189.175031807,8.677870683905219E-28,1.0,
bb_7320bcaa,76,m,very_low,900.0,always,false,777961.83,5810283.03,3.3565926877918016E-58,1.0,
berlin_a6a46801,11,m,medium,3000.0,never,false,798294.3095019564,5833351.893324792,9.585833794382298E-10,1.0,
bb_852e59d8,20,m,low,900.0,always,false,781623.17,5809223.16,4.440802134578185E-38,1.0,
berlin_07120bfc,71,m,low,900.0,always,true,806471.6985415281,5822528.176857475,9.439208574373543E-22,1.0,
bb_bc0f6eef,12,m,medium,3000.0,never,false,801936.02,5790684.7,2.533824989134058E-36,1.0,
berlin_5af88927,6,m,high,4600.0,never,false,808946.153704271,5819759.33458072,5.800627698603584E-25,1.0,
berlin_973a6916,68,m,very_high,5600.0,always,false,800439.2401818121,5830763.107703767,0.00296859451138894,1.0,
bb_0a64443e,58,m,very_low,900.0,always,false,822626.49,5820319.17,5.527112085092415E-53,1.0,
bb_0c37514d,27,m,medium,2000.0,always,false,783602.48,5841151.02,3.9598748375428396E-26,1.0,
berlin_edd069a5,30,f,low,2000.0,always,false,792466.493373772,5836669.15790185,5.86168931089378E-20,1.0,
bb_377350e9,24,f,high,4600.0,always,false,782287.29,5795102.28,1.1681671977671792E-11,1.0,
