personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_1ed80cfd,28800.0,car,19,f,very_low,always,false,787706.96,5848151.67,-12.551599349400085,
bb_0cde4385,28800.0,car,42,m,low,always,false,765781.43,5847422.61,-13.227739584997526,
bb_75cd0b8c,28800.0,car,51,m,medium,always,false,786799.74,5854102.03,-11.678884072201207,
bb_815686ba,28800.0,car,66,f,very_low,always,false,802782.18,5805774.24,-24.24752841762635,
bb_0154b005,28800.0,car,48,m,low,always,true,799313.53,5854845.47,-17.74068107163201,
bb_4f759e44,28800.0,car,40,f,medium,always,false,766312.0,5815547.13,-21.17814866532597,
bb_cd934f15,28800.0,car,7,m,high,never,false,815394.89,5808860.96,-24.999765964926574,
bb_4a25eda3,28800.0,car,66,m,medium,always,false,774952.32,5817786.01,-31.855247468062608,
bb_7e154db3,28800.0,car,75,f,low,always,true,779483.88,5813723.61,-28.062972649446042,
bb_d37cf821,28800.0,car,60,f,high,always,false,812967.65,5838083.85,-25.64099568495046,
bb_5bf420b7,28800.0,car,56,f,high,always,false,774102.13,5811976.5,-26.299070879638187,
bb_cdbbfb67,28800.0,car,70,m,medium,always,false,791655.06,5813672.76,-27.555156978034425,
bb_d21dbef8,28800.0,car,10,f,high,never,false,788182.47,5847927.57,-12.947996353038633,
bb_404cdf30,28800.0,car,66,f,medium,always,true,784002.32,5841223.36,-14.387016681542864,
bb_1201ba4d,28800.0,car,3,m,very_high,never,false,813919.73,5844902.23,-20.87052853097211,
bb_763c44d3,28800.0,car,14,f,medium,never,false,806899.39,5858659.7,-16.51080982508414,
bb_124ffa53,28800.0,car,1,f,medium,never,false,792971.87,5805819.48,-23.722375155866217,
bb_2e54284c,28800.0,car,49,f,low,always,false,774834.29,5799763.42,-33.495762513059205,
bb_c818d621,28800.0,car,2,m,high,never,false,809626.47,5846576.31,-21.00958537287452,
bb_6924506e,28800.0,car,62,m,low,always,false,794870.36,5840557.25,-14.069125026737439,
bb_8fca04f4,28800.0,car,22,m,very_low,always,false,824120.2,5824624.7,-25.420062619560746,
bb_cadba4ce,28800.0,car,41,m,medium,always,false,823488.59,5833396.53,-21.641153030290653,
bb_44bffac9,28800.0,car,3,f,high,never,false,786233.46,5853464.38,-10.361325764131243,
bb_412b2ae6,28800.0,car,21,f,very_low,always,false,802491.88,5812232.5,-24.807285344464756,
bb_a9c47148,28800.0,car,61,m,very_low,always,false,809612.27,5800487.37,-52.39052446102005,
bb_7551a490,28800.0,car,37,f,high,always,false,866057.46,5747570.8,-47.41721091876326,
bb_b71ea0f7,28800.0,car,54,m,high,always,false,809785.07,5835496.22,-30.3072953971103,
bb_87c89bd9,28800.0,car,41,f,medium,always,false,840720.22,5802201.54,-29.426234310684823,
bb_0fe89e4d,28800.0,car,43,f,low,always,false,802799.04,5801611.18,-29.57424417598832,
bb_78281a05,28800.0,car,44,m,low,always,false,782176.56,5846428.66,-11.188047431548052,
bb_605f95a4,28800.0,car,30,m,low,always,false,822767.32,5800260.3,-24.83215958931843,
bb_c163914d,28800.0,car,75,m,high,always,false,822021.35,5821853.48,-31.384180787547628,
bb_397de427,28800.0,car,8,m,low,never,false,786075.19,5856251.33,-10.709543509389784,
bb_c194dda0,28800.0,car,70,f,very_low,always,false,777599.91,5810944.32,-28.180175383870335,
bb_b894e8d0,28800.0,car,47,m,high,always,false,817297.58,5830093.64,-28.678559605339466,
bb_8f94e757,28800.0,car,19,f,low,always,true,818577.07,5830150.32,-29.24027955337366,
bb_b120f1d1,28800.0,car,35,f,high,always,false,851881.57,5802335.04,-44.12222164825626,
bb_a7eecd77,28800.0,car,45,f,high,always,false,748256.15,5772989.55,-30.708730693912848,
bb_bb738664,28800.0,car,0,m,high,never,false,799177.51,5808037.89,-27.49924363949456,
bb_939222a0,28800.0,car,59,m,medium,always,false,824647.94,5864431.23,-27.415953234528885,
bb_943226f3,28800.0,car,6,m,medium,never,false,792462.74,5840300.41,-30.57042554331503,
bb_1351aff6,28800.0,car,51,m,high,always,false,795504.25,5810196.12,-29.804680655168088,
bb_6ef7b48e,28800.0,car,52,m,very_low,always,false,771416.34,5828984.62,-44.2212811212254,
bb_5618fe3c,28800.0,car,13,f,very_low,never,false,791674.14,5846149.44,-14.628119660552242,
bb_afc2d911,28800.0,car,58,f,very_low,always,true,814951.94,5807301.48,-37.42352660647397,
bb_18e12c14,28800.0,car,33,m,high,always,false,806132.63,5813743.08,-24.45978663050671,
bb_4d4a1af1,28800.0,car,32,f,medium,always,false,767540.85,5808654.72,-23.344513991630414,
bb_9255e9e3,28800.0,car,58,f,low,always,false,809973.18,5813467.16,-31.429060373639153,
bb_230276ab,28800.0,car,85,m,medium,always,false,780201.71,5813083.24,-27.782346448981457,
bb_a061d8ef,28800.0,car,68,f,medium,always,true,806422.8,5837663.15,-17.263579087251237,
bb_8b766f63,28800.0,car,39,m,high,always,false,769672.62,5814052.28,-25.429006785262693,
bb_5eb5909d,28800.0,car,55,m,high,always,false,796035.71,5850856.94,-13.120735857350173,
bb_4581cc4c,28800.0,car,4,m,medium,never,true,815004.91,5803746.12,-36.56380382805185,
bb_03224255,28800.0,car,43,m,very_low,always,false,823042.41,5818295.74,-42.08085985575468,
bb_c6dce91c,28800.0,car,83,m,high,always,false,775531.57,5811945.53,-26.59611131951905,
bb_c66dc4e4,28800.0,car,38,f,low,always,false,792396.86,5812870.78,-28.460572091025455,
bb_4c28b916,28800.0,car,20,f,medium,always,false,819605.8,5828840.1,-69.95080026140378,
bb_75bf3eca,28800.0,car,58,m,medium,always,false,756432.29,5836479.91,-14.203619019068459,
bb_99f895a7,28800.0,car,71,m,medium,always,false,815026.41,5808135.08,-44.04452128590435,
bb_72eec04d,28800.0,car,57,m,high,always,false,810377.35,5799749.77,-26.23423532506161,
bb_d20fd45e,28800.0,car,80,m,medium,always,false,814051.34,5813006.99,-29.873328886023792,
bb_99226e51,28800.0,car,17,f,very_high,never,false,811541.95,5841289.67,-23.131397930123832,
bb_4631c66d,28800.0,car,3,f,medium,never,false,823073.92,5829119.26,-24.28457267235252,
bb_d7cc9200,28800.0,car,69,f,medium,always,false,802351.44,5803571.03,-78.37817033845734,
bb_74226815,28800.0,car,66,m,low,always,true,762886.51,5835155.44,-21.187151982132796,
bb_2e3b3aed,28800.0,car,58,f,high,always,false,814305.61,5813163.32,-44.932868590018856,
bb_d7688eb6,28800.0,car,86,f,low,always,false,786150.11,5814823.6,-26.775790481265712,
bb_4e371757,28800.0,car,39,f,high,always,false,794372.05,5812920.6,-28.276151809379083,
bb_715928ee,28800.0,car,44,f,medium,always,false,778688.69,5820928.98,-21.871180586405657,
bb_88591c8f,28800.0,car,31,m,medium,always,false,777671.12,5815042.11,-73.68066836280283,
bb_5b35341c,28800.0,car,63,m,high,always,true,780759.36,5835055.27,-13.937152484270978,
bb_13c9298c,28800.0,car,23,m,medium,always,false,773272.07,5812438.59,-24.676839723666347,
bb_44b86096,28800.0,car,12,m,medium,never,false,785126.26,5812758.52,-25.20284707147932,
bb_5c589308,28800.0,car,69,m,high,always,false,783961.73,5845889.74,-12.150024325318777,
bb_9d404e5c,28800.0,car,63,f,very_low,always,false,814950.81,5806184.03,-35.479724989946966,
bb_4c44de29,28800.0,car,61,m,high,always,false,793421.66,5811113.61,-28.847098072288148,
bb_be6c715d,28800.0,car,28,m,medium,always,false,866427.85,5747255.06,-52.41376972022171,
bb_0ad86771,28800.0,car,36,m,medium,always,false,777229.78,5812769.13,-27.08150293424746,
bb_8785bec7,28800.0,car,41,m,medium,always,false,774494.0,5799614.95,-25.886425687246025,
bb_0ad93d38,28800.0,car,46,f,high,always,false,767925.12,5843661.13,-15.17991799814235,
bb_ccaa4239,28800.0,car,72,f,low,always,false,778904.84,5807508.17,-23.559875458813565,
bb_9707d730,28800.0,car,30,f,low,always,false,784450.54,5839767.22,-14.274843677456133,
bb_48739847,28800.0,car,91,f,medium,always,true,772314.12,5836407.89,-13.704701623339027,
bb_d64c6baf,28800.0,car,29,m,medium,always,false,774338.13,5812920.9,-28.592505269551104,
bb_71d141e0,28800.0,car,0,f,low,never,false,768105.48,5809933.85,-30.86939167968219,
bb_42c8453e,28800.0,car,70,m,medium,always,false,788882.47,5844819.65,-14.007118002334009,
bb_7ddadaf6,28800.0,car,17,m,medium,never,false,791699.04,5840323.04,-16.137504432873538,
bb_cf464db2,28800.0,car,5,m,very_high,never,false,817596.34,5802519.02,-32.58323262061651,
bb_b535e160,28800.0,car,8,f,medium,never,false,772382.53,5806869.4,-27.329699716996053,
bb_afb14ab6,28800.0,car,16,m,very_high,never,false,799911.28,5806368.3,-33.56310367922748,
bb_95ba62b3,28800.0,car,57,f,very_high,always,false,761404.74,5836155.85,-18.638579566677343,
bb_43bc4466,28800.0,car,57,m,low,always,true,819550.14,5829785.67,-31.037382378383906,
bb_3996df48,28800.0,car,8,m,medium,never,false,810467.6,5836622.44,-25.262321132269566,
bb_2b1bca53,28800.0,car,85,f,very_high,always,false,783857.19,5840668.43,-14.812930061276349,
bb_07846ec9,28800.0,car,43,f,medium,always,false,796217.1,5850746.17,-15.504165088859018,
bb_890dcc16,28800.0,car,58,m,very_low,always,true,848356.73,5850947.67,-32.67359131741722,
bb_5763e1cf,28800.0,car,12,f,very_low,never,false,788413.85,5849228.57,-12.974449406746107,
bb_6a8ec002,28800.0,car,24,f,high,always,false,820585.66,5803551.45,-38.20693481828415,
bb_22bcf1b9,28800.0,car,84,m,medium,always,true,814336.34,5811778.82,-45.28304549070299,
bb_5719813c,28800.0,car,60,m,medium,always,false,785515.34,5840022.5,-12.25238126400647,
bb_073afe95,28800.0,car,30,f,medium,always,false,779576.6,5793292.38,-26.994299596404222,
bb_db8888a4,28800.0,car,79,m,medium,always,true,740044.14,5809148.28,-25.891394941448162,
bb_8eb9794e,28800.0,car,70,f,medium,always,false,777196.35,5812790.8,-27.071807626010905,
bb_c6400f4c,28800.0,car,51,f,high,always,false,802661.66,5858863.75,-15.391076631440493,
bb_737223de,28800.0,car,72,f,very_low,always,false,817380.63,5804456.23,-26.027179964543972,
bb_693f26c7,28800.0,car,47,m,high,always,false,819289.94,5827955.84,-21.51537491556953,
bb_a15cd40c,28800.0,car,72,m,low,always,false,761414.6,5796946.44,-26.103611275580796,
bb_0c7e3adc,28800.0,car,72,f,very_low,always,false,785922.58,5850815.4,-10.926113387478503,
bb_26c50b41,28800.0,car,46,f,very_low,always,false,821382.87,5823575.88,-32.48204166488344,
bb_2afa6900,28800.0,car,35,m,very_low,always,false,801135.14,5843060.09,-16.990270560176292,
bb_32bd6f56,28800.0,car,26,f,high,always,false,790297.06,5802253.93,-32.62187070276586,
bb_556b3b07,28800.0,car,1,m,medium,never,false,877127.83,5815811.71,-41.12650455478533,
bb_3bd685d2,28800.0,car,77,f,low,always,false,814910.26,5806943.84,-35.357883937805205,
bb_08d8b598,28800.0,car,15,m,medium,never,false,784153.51,5837445.88,-15.456849264054147,
bb_c386896d,28800.0,car,41,f,very_low,always,false,779498.82,5814002.7,-20.88968123090759,
bb_27af2302,28800.0,car,30,m,medium,always,false,787608.32,5851063.79,-11.904978134806738,
bb_42d79828,28800.0,car,53,m,medium,always,false,773005.01,5815414.46,-26.42868987533838,
bb_455b1390,28800.0,car,56,f,low,always,false,774352.7,5812729.73,-26.776467876838556,
bb_59f254d6,28800.0,car,56,m,medium,always,false,755243.95,5866125.41,-15.691227938596557,
bb_cd5ff68a,28800.0,car,40,f,very_high,always,false,812637.71,5856369.76,-19.00569603302032,
bb_51b5735b,28800.0,car,30,m,low,always,false,756337.78,5817452.81,-21.278356901891257,
bb_1af3a2ed,28800.0,car,65,f,high,always,false,821051.56,5834417.18,-27.793754952098986,
bb_d3c2dc53,28800.0,car,46,f,very_high,always,false,772183.29,5815468.51,-31.853571566957434,
bb_bcafbb82,28800.0,car,52,f,high,always,false,786336.16,5813043.19,-28.6162774149934,
bb_dc3833f0,28800.0,car,28,m,medium,always,false,751206.6,5830348.58,-23.334521214826093,
bb_c76d3a9f,28800.0,car,44,m,low,always,false,775630.95,5816154.09,-19.360709794325825,
bb_3d0b03c4,28800.0,car,21,m,high,always,false,824430.47,5864137.04,-23.01137519277653,
bb_bb345c36,28800.0,car,26,m,medium,always,false,776619.33,5849589.21,-10.635015549311236,
bb_72f0539c,28800.0,car,51,f,low,always,false,810500.58,5847439.25,-32.445094374613376,
bb_33fdf801,28800.0,car,33,m,high,always,false,778829.56,5812340.22,-27.8081772389839,
bb_090a246b,28800.0,car,57,m,low,always,false,815608.27,5809626.13,-32.72892064519578,
bb_ac8997eb,28800.0,car,13,f,medium,never,false,778320.03,5812872.38,-27.724756020278605,
bb_59355d8c,28800.0,car,52,f,low,always,false,792258.36,5840578.57,-16.390046727563938,
bb_48dc7c91,28800.0,car,12,m,very_high,never,false,818137.47,5828045.36,-29.49489790173155,
bb_b14100cf,28800.0,car,70,f,low,always,false,813075.0,5810268.73,-24.487334432880218,
bb_1a02c8d7,28800.0,car,10,f,very_low,never,false,823394.45,5819422.53,-43.2920924146796,
bb_0446b3aa,28800.0,car,70,f,medium,always,false,781299.18,5809598.44,-29.926914737495398,
bb_66d6e056,28800.0,car,66,f,medium,always,true,788381.51,5815721.36,-26.713468245182995,
bb_bf86234f,28800.0,car,45,m,low,always,false,785273.83,5853113.14,-10.462995734342776,
bb_37b29485,28800.0,car,22,f,very_low,always,false,779634.73,5812290.26,-65.78841896374499,
bb_84962307,28800.0,car,7,f,very_low,never,false,815765.17,5812152.92,-32.626711932946826,
bb_d7ee7bc8,28800.0,car,78,f,low,always,false,782308.72,5846724.97,-10.46452391639477,
bb_c4072914,28800.0,car,53,f,medium,always,false,805989.37,5840134.96,-21.856279371090228,
bb_1f055fe3,28800.0,car,76,m,very_low,always,true,791518.29,5839830.32,-16.5566678445381,
bb_8806719b,28800.0,car,33,f,very_low,always,false,769920.32,5826634.92,-55.3188554479909,
bb_57676f27,28800.0,car,44,f,very_high,always,false,816670.54,5806529.75,-50.509208216860316,
bb_05e161d7,28800.0,car,19,f,very_high,always,false,786104.87,5815144.45,-26.40321733331075,
bb_402a4e64,28800.0,car,69,m,medium,always,false,868396.03,5744663.5,-60.490486794841885,
bb_3f6b6653,28800.0,car,56,f,very_low,always,false,811462.99,5851858.77,-25.45139303255524,
bb_d5871636,28800.0,car,69,m,medium,always,false,803177.75,5798099.32,-36.16861413263425,
bb_85da307b,28800.0,car,56,f,high,always,false,814056.94,5825102.24,-28.77652731791558,
bb_d540b95b,28800.0,car,2,m,low,never,false,777020.68,5812293.05,-70.95958619513152,
bb_601a3d3c,28800.0,car,41,m,high,always,false,809879.31,5849116.41,-17.96738810833609,
bb_3d4ffeef,28800.0,car,27,m,medium,always,false,790852.39,5803450.58,-29.280558685238024,
bb_05c5e085,28800.0,car,32,m,very_high,always,false,823948.48,5829742.63,-31.816085655350182,
bb_6b6adf25,28800.0,car,30,f,high,always,false,784849.22,5799705.48,-24.391525564345315,
bb_31fd7eb8,28800.0,car,3,f,high,never,true,781250.77,5810925.94,-28.33631375863941,
bb_46dd3480,28800.0,car,53,f,medium,always,true,776117.36,5813938.23,-26.904336292575447,
bb_ba666b70,28800.0,car,45,f,high,always,false,785066.98,5811406.32,-22.071379498579542,
bb_4f06008b,28800.0,car,8,m,very_high,never,false,807366.38,5836104.09,-23.296858624996485,
bb_28da866a,28800.0,car,57,f,very_high,always,true,792258.65,5815123.53,-26.293751401521362,
bb_6b57e790,28800.0,car,10,m,very_low,never,false,761608.63,5835998.7,-18.259989079466727,
bb_14c0861d,28800.0,car,76,f,low,always,false,788727.82,5803975.39,-31.811485805500826,
bb_ca799ddf,28800.0,car,56,f,high,always,false,772130.17,5816146.2,-26.652036646537706,
bb_7dacdeb0,28800.0,car,89,f,low,always,false,766621.4,5807883.41,-27.828588763462957,
bb_41836033,28800.0,car,37,m,medium,always,false,765104.18,5799233.03,-33.955432407776456,
bb_40c3273b,28800.0,car,42,f,medium,always,false,809687.93,5844496.56,-22.850225278152102,
bb_8646b3f4,28800.0,car,6,m,very_high,never,false,802765.31,5801457.15,-29.980029753195225,
bb_5adead2d,28800.0,car,67,f,low,always,true,799096.64,5849501.29,-17.847566090137597,
bb_487ec559,28800.0,car,64,m,low,always,false,777693.82,5814558.78,-20.750526891100016,
bb_c201f6eb,28800.0,car,94,m,medium,always,true,778461.34,5812367.57,-29.383391639275334,
bb_358227e7,28800.0,car,57,f,very_low,always,true,771677.44,5828652.41,-44.5344732683368,
bb_4d1ae34a,28800.0,car,59,m,medium,always,false,774749.72,5814680.79,-59.574931268983306,
bb_bd9c2976,28800.0,car,22,m,very_low,always,false,806173.34,5843202.04,-21.230319334685472,
bb_c098c78e,28800.0,car,80,f,high,always,true,765240.52,5830359.97,-24.62949806504475,
bb_d9db9b2e,28800.0,car,49,m,very_low,always,false,824349.54,5836687.28,-19.30252300616221,
bb_34e78370,28800.0,car,53,m,medium,always,true,745398.86,5792019.64,-25.436271863769413,
bb_d41b6cbb,28800.0,car,51,m,high,always,false,787042.31,5811134.51,-28.2305837710941,
bb_d7a9918c,28800.0,car,36,m,medium,always,false,783807.02,5841507.44,-14.837888264932538,
bb_01131cc6,28800.0,car,34,f,high,always,false,778877.36,5831125.81,-18.7609559350233,
bb_d5546a76,28800.0,car,6,m,high,never,false,779084.35,5836405.9,-15.46365317595497,
bb_27c33a13,28800.0,car,21,m,low,always,false,855452.62,5734243.54,-49.63244876661997,
bb_7fbfb06c,28800.0,car,36,f,very_low,always,false,801420.85,5808413.06,-32.72367397492031,
bb_24fbcd4a,28800.0,car,26,f,medium,always,false,790857.93,5812219.02,-28.565584814423943,
bb_21bb94b4,28800.0,car,73,m,medium,always,false,795465.19,5840470.43,-37.5335811086932,
bb_2eaea06d,28800.0,car,57,m,very_low,always,true,791612.05,5813539.83,-29.526910857871435,
bb_ca3e2fbb,28800.0,car,34,m,medium,always,false,813895.69,5804337.77,-35.95345751949904,
bb_00e12396,28800.0,car,58,m,medium,always,false,845091.56,5803587.68,-31.57142404847626,
bb_dbc044f9,28800.0,car,52,f,very_low,always,false,781630.5,5811226.03,-66.32086621153333,
bb_59c28f80,28800.0,car,70,m,low,always,true,818177.03,5804500.74,-26.168583932258276,
bb_412559a2,28800.0,car,68,m,high,always,true,778775.43,5820779.63,-21.427534527956876,
bb_3e555c30,28800.0,car,54,m,very_high,always,false,769794.16,5813783.63,-25.917066225105884,
bb_89ba517b,28800.0,car,18,m,high,always,false,775774.56,5811512.81,-23.52632505098163,
bb_870ed9af,28800.0,car,42,f,medium,always,false,805322.2,5839763.92,-21.791513926342457,
bb_31fb3257,28800.0,car,36,f,very_low,always,false,815107.25,5802961.85,-36.83256175495423,
bb_83a89caf,28800.0,car,83,m,low,always,false,790375.6,5846285.05,-14.326959964301235,
bb_2529fb60,28800.0,car,53,f,very_low,always,true,783721.23,5845726.96,-11.998888203778604,
bb_2525db31,28800.0,car,83,f,medium,always,false,812509.34,5804234.8,-27.037524168893928,
bb_3e9e889a,28800.0,car,79,f,medium,always,false,821376.58,5841068.28,-28.27691012957818,
bb_34a437b6,28800.0,car,83,f,low,always,false,814217.8,5832161.18,-26.110548748934853,
bb_d80cfe8e,28800.0,car,58,m,high,always,false,814818.39,5796840.94,-30.27794852836831,
bb_86b5093f,28800.0,car,44,f,medium,always,false,778023.25,5831882.91,-19.33612218373294,
bb_a552f282,28800.0,car,53,f,high,always,false,778422.7,5808938.66,-30.33972136859043,
bb_26280977,28800.0,car,51,f,high,always,false,844522.63,5805555.88,-32.11979852670414,
bb_b2152039,28800.0,car,27,f,very_low,always,false,791563.84,5812571.77,-28.049911872113125,
bb_360fb8b6,28800.0,car,83,m,medium,always,true,801919.57,5854469.09,-17.299680901531886,
bb_35be8ed2,28800.0,car,50,f,high,always,false,789628.59,5802078.31,-31.666027253098992,
bb_517fac43,28800.0,car,45,f,low,always,false,824774.15,5830457.92,-23.593878268927106,
bb_839e1e3b,28800.0,car,38,f,high,always,false,836931.78,5843243.84,-22.198175720765384,
bb_c767cd7a,28800.0,car,33,m,medium,always,false,772804.64,5815357.88,-25.304845727194603,
bb_05af46dd,28800.0,car,49,m,high,always,false,740521.95,5809219.16,-27.153974734535126,
bb_9a790f6b,28800.0,car,5,m,high,never,false,777255.51,5851507.59,-10.02523010406839,
bb_7644c0c9,28800.0,car,19,f,low,always,false,807552.62,5805324.8,-34.1536367901289,
bb_aea6c013,28800.0,car,66,m,low,always,false,805137.12,5794909.53,-31.05384455174117,
bb_70cf0171,28800.0,car,57,f,medium,always,false,800500.54,5808004.49,-31.838288191952525,
bb_7db1e273,28800.0,car,22,m,high,always,false,773936.42,5831415.6,-16.455457008124938,
bb_720c0698,28800.0,car,56,f,low,always,false,825015.2,5864955.78,-28.217841124664197,
bb_5d3284de,28800.0,car,50,f,high,always,false,822123.04,5831970.48,-30.222723811597334,
bb_54da0023,28800.0,car,2,f,high,never,false,786863.88,5812048.11,-28.878519836257265,
bb_79421ef7,28800.0,car,6,f,very_low,never,false,801910.62,5790633.04,-36.799399814651856,
bb_1ab306d1,28800.0,car,4,m,low,never,false,765340.54,5809485.58,-20.90178687906573,
bb_a92ecee1,28800.0,car,52,f,very_low,always,true,802994.31,5802603.04,-32.84207199116308,
bb_42ab6d87,28800.0,car,51,m,medium,always,false,784991.17,5778985.34,-34.3385414870305,
bb_7b4f8b36,28800.0,car,42,m,very_high,always,false,844520.27,5813164.28,-47.99189791623171,
bb_b3abd2f3,28800.0,car,50,m,high,always,true,787980.82,5846781.91,-21.577160084365445,
bb_32a6441d,28800.0,car,58,f,very_low,always,false,784692.78,5852900.82,-10.929555105733609,
bb_1dc4acf0,28800.0,car,1,f,medium,never,false,809689.73,5845357.55,-27.728176923359072,
bb_a82fc04d,28800.0,car,52,m,high,always,false,815307.13,5803536.02,-38.089198261289226,
bb_6dda0650,28800.0,car,68,f,low,always,true,778551.49,5810709.25,-28.07879468926823,
bb_19130d4a,28800.0,car,23,m,medium,always,false,805812.43,5846091.5,-20.870335698896206,
bb_25702747,28800.0,car,52,m,high,always,false,774791.52,5815123.04,-27.47748250939174,
bb_b0571082,28800.0,car,84,m,low,always,false,815576.69,5830543.98,-26.959670288272594,
bb_c9ff9a68,28800.0,car,42,m,very_low,always,false,792298.44,5814420.04,-56.387250345411445,
bb_816c2dd0,28800.0,car,59,m,very_low,always,false,790020.3,5811117.32,-26.294458468661013,
bb_6398fbd5,28800.0,car,50,m,low,always,false,773452.18,5820838.44,-23.40788693755711,
bb_caa0eafe,28800.0,car,58,m,very_low,always,true,800038.08,5807305.57,-78.27537534117867,
bb_b06ff4c2,28800.0,car,61,f,medium,always,true,783745.91,5841472.24,-14.416892622583044,
bb_5e0aef04,28800.0,car,18,f,high,always,false,780472.77,5835935.4,-16.530070454855945,
bb_37235ded,28800.0,car,65,f,very_low,always,false,789651.4,5843543.43,-12.38324951716427,
bb_db2bc32c,28800.0,car,38,m,high,always,false,826698.55,5832003.98,-23.879881000482065,
bb_31fbf8f5,28800.0,car,5,f,medium,never,false,824723.27,5829548.95,-22.640731307302573,
bb_593dd041,28800.0,car,42,m,medium,always,false,786385.9,5815211.35,-20.59418605909461,
bb_555c78c0,28800.0,car,73,f,medium,always,false,778324.99,5809113.0,-29.44752379589975,
bb_c30fea17,28800.0,car,27,f,high,always,false,791142.3,5855378.84,-14.054435524730023,
bb_9d80dec9,28800.0,car,51,f,high,always,false,739595.75,5809066.24,-24.742896431922013,
bb_77088fc5,28800.0,car,23,m,high,always,false,775383.31,5817494.82,-22.662883914521245,
bb_b7aa778a,28800.0,car,9,m,low,never,false,771011.73,5808620.52,-28.589818144338146,
bb_5755f971,28800.0,car,15,m,medium,never,false,770966.71,5849565.89,-12.890908964661534,
bb_63f72c74,28800.0,car,54,m,medium,always,false,775883.76,5811558.89,-34.1523174010476,
bb_b269aa93,28800.0,car,77,f,medium,always,false,814799.86,5807492.49,-88.50637255417831,
bb_835ab8cb,28800.0,car,56,m,very_low,always,false,783985.96,5838626.06,-13.825810853617334,
bb_13b33731,28800.0,car,9,m,very_high,never,false,814774.37,5809675.6,-31.22568326475526,
bb_121c7901,28800.0,car,9,f,medium,never,false,789405.46,5803840.85,-22.59430227195117,
bb_01a3046e,28800.0,car,67,f,very_high,always,false,767184.89,5828949.86,-63.30590540750799,
bb_861a969d,28800.0,car,96,f,very_high,always,true,778892.99,5810164.76,-37.29941519330714,
bb_2f9e35e4,28800.0,car,51,f,low,always,false,775369.44,5828908.02,-20.16054210863735,
bb_ba783e3f,28800.0,car,32,m,very_high,always,false,815530.44,5808606.22,-36.34528799420522,
bb_92d8ef55,28800.0,car,5,m,medium,never,false,809786.53,5844950.73,-21.695346815158473,
bb_967330bf,28800.0,car,52,f,very_high,always,false,790324.0,5804638.9,-22.558295621137376,
bb_5baffbcd,28800.0,car,35,f,medium,always,false,753616.91,5792980.83,-24.3954786677886,
bb_51a4e3af,28800.0,car,35,m,very_low,always,false,815888.53,5806851.2,-23.760920580123674,
bb_13d6468d,28800.0,car,73,m,medium,always,false,781642.64,5846163.03,-11.197298860791172,
bb_bb14bd63,28800.0,car,84,m,low,always,true,793710.43,5799642.39,-33.0086308740903,
bb_48c1a91c,28800.0,car,80,f,medium,always,true,809086.56,5846172.66,-22.942034077192258,
bb_0d574edc,28800.0,car,38,f,very_high,always,false,771541.36,5805766.43,-25.721287043662674,
bb_ae340e3c,28800.0,car,91,f,low,always,false,814868.98,5830956.52,-27.338692745973276,
bb_82d179e7,28800.0,car,9,m,low,never,false,777429.98,5831140.24,-18.954035438267006,
bb_8762ef81,28800.0,car,57,f,high,always,false,779827.27,5806840.24,-22.445845343279043,
bb_6dbb0cc3,28800.0,car,70,f,medium,always,true,800568.82,5807718.98,-29.478231342476278,
bb_617fe053,28800.0,car,44,m,medium,always,false,796773.05,5800273.15,-28.623010543837506,
bb_331dbe1a,28800.0,car,13,f,medium,never,false,795697.19,5844086.87,-15.832424367529441,
bb_01e7cd45,28800.0,car,27,m,high,always,false,790146.88,5802740.52,-23.616203972713564,
bb_add5b256,28800.0,car,3,m,high,never,false,796467.63,5800222.41,-24.853377251702646,
bb_722183dd,28800.0,car,43,f,medium,always,false,815851.24,5802643.47,-24.696954767336614,
bb_be044456,28800.0,car,42,m,medium,always,false,770331.94,5835839.32,-15.963833775239364,
bb_dbbdd5a3,28800.0,car,22,f,medium,always,false,755780.02,5808360.85,-26.540002787165193,
bb_6b9e42ed,28800.0,car,52,f,medium,always,false,781026.84,5844421.45,-11.187928761093234,
bb_a139704f,28800.0,car,20,m,high,always,false,780862.18,5811559.54,-28.98368854048884,
bb_3e577ac4,28800.0,car,60,m,very_low,always,true,826429.87,5818746.48,-75.82893291284519,
bb_8914af1e,28800.0,car,68,f,high,always,false,768251.63,5803184.94,-40.2591119083085,
bb_33173f2a,28800.0,car,84,m,very_high,always,true,820559.15,5842377.79,-28.88188801912343,
bb_5c9beac3,28800.0,car,58,f,very_low,always,true,813746.31,5812230.66,-29.17896638364926,
bb_8d2a9d09,28800.0,car,53,f,low,always,false,795426.04,5851784.28,-15.963103849830997,
bb_74120703,28800.0,car,10,m,high,never,false,778766.51,5819584.83,-31.955828703102465,
bb_50aa6ec7,28800.0,car,46,m,very_low,always,false,790008.38,5812394.78,-30.51353660971997,
bb_10999936,28800.0,car,38,m,medium,always,false,781155.35,5810985.35,-28.08327181079354,
bb_857bc9e5,28800.0,car,33,f,high,always,false,773038.92,5820662.02,-21.3510187565071,
bb_72317639,28800.0,car,54,m,low,always,false,813376.59,5811751.9,-33.1385288439939,
bb_10ed3813,28800.0,car,1,m,very_low,never,false,790655.74,5802233.49,-23.236067626474046,
