personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
berlin_06003a32,28800.0,teleportedWalk,29,m,high,always,false,794006.1102602761,5831633.059312284,-15.438000000000002,
berlin_5c9ee23e,28800.0,teleportedWalk,51,f,medium,always,false,795593.9689589301,5829435.974200509,-3.5,
berlin_238aa414,28800.0,teleportedWalk,53,f,low,always,false,796259.550949479,5826080.7333495775,-14.323333333333334,
berlin_609301f5,28800.0,teleportedWalk,49,f,very_low,always,false,795820.8123707594,5830878.512768087,-11.036666666666667,
berlin_5109b839,28800.0,teleportedWalk,38,f,medium,always,false,797337.9250011656,5831515.910257836,-16.830000000000002,
berlin_0fd69d79,28800.0,teleportedWalk,55,f,low,always,false,795181.6522028185,5826143.7477002675,-13.823333333333334,
berlin_11c9803a,28800.0,teleportedWalk,68,m,medium,always,false,798048.8977546957,5830228.645864318,-22.025,
berlin_e16f69e7,28800.0,teleportedWalk,41,f,high,always,false,797990.6916370939,5828369.943054991,-12.419999999999998,
berlin_cd4587d8,28800.0,teleportedWalk,74,m,very_low,always,false,793955.8226938051,5832591.362412046,-32.6,
berlin_1a011bbc,28800.0,teleportedWalk,8,m,medium,never,false,796182.8138309655,5830332.670146718,-8.64,
berlin_8d2c15ee,28800.0,teleportedWalk,61,m,high,always,false,795491.770245313,5830278.566658336,-11.865,
berlin_ff23942c,28800.0,teleportedWalk,51,f,very_high,always,false,794316.537769574,5828736.648062827,-6.8533333333333335,
berlin_835a788b,28800.0,teleportedWalk,24,f,high,always,false,794973.0979272837,5830050.92234394,-6.771000000000001,
berlin_5aca16a5,28800.0,teleportedWalk,27,f,medium,always,false,800048.1249926835,5826684.010427047,-22.833000000000002,
berlin_0c07c1cd,28800.0,teleportedWalk,57,f,low,always,false,793685.051119705,5832322.178738925,-21.096666666666664,
berlin_4b7fc459,28800.0,teleportedWalk,32,f,high,always,false,795593.7103279338,5830720.792017759,-10.176666666666666,
berlin_fa0b4ac8,28800.0,teleportedWalk,51,f,very_high,always,false,794619.2791319148,5827931.639837025,-6.823333333333332,
berlin_146c4e46,28800.0,teleportedWalk,86,m,medium,always,false,796099.2263869653,5832005.529098812,-25.54,
berlin_f8180f42,28800.0,teleportedWalk,13,m,medium,never,false,795885.7239958711,5826133.913933993,-13.736666666666666,
berlin_c748f12b,28800.0,teleportedWalk,25,f,high,always,false,798294.9960503259,5829306.443529972,-12.705000000000002,
berlin_178fe34a,28800.0,teleportedWalk,94,m,low,always,false,796123.6925404156,5831724.147541145,-23.400000000000002,
berlin_2ea461d8,28800.0,teleportedWalk,49,m,very_low,always,false,796969.7339048699,5832055.514777302,-18.47,
berlin_115f78c3,28800.0,teleportedWalk,28,m,medium,always,false,794499.242637522,5832265.918939159,-17.229,
berlin_b6da260c,28800.0,teleportedWalk,39,f,high,always,false,797812.6395350747,5829166.729766304,-11.516666666666667,
berlin_c9f684a9,28800.0,teleportedWalk,81,m,medium,always,false,795431.9687450076,5828080.334528871,-5.56,
berlin_2522d447,28800.0,teleportedWalk,9,m,low,never,false,797554.429753314,5832153.9565495625,-20.256666666666668,
berlin_21656c86,28800.0,teleportedWalk,52,f,low,always,true,797419.2825612766,5827717.212903215,-10.756666666666668,
berlin_3cc31ef0,28800.0,teleportedWalk,8,m,low,never,false,795259.9716354003,5826122.683072166,-13.87,
berlin_8a309fde,28800.0,teleportedWalk,78,m,high,always,true,795124.9409727723,5828603.54268862,-4.165,
berlin_78717925,28800.0,teleportedWalk,26,m,low,always,false,793477.4028666358,5828830.399014838,-10.098,
berlin_0f296b48,28800.0,teleportedWalk,81,m,medium,always,false,794088.3842787754,5832486.531100207,-31.44,
berlin_7ece4716,28800.0,teleportedWalk,43,f,medium,always,false,797939.6314539097,5829777.36288606,-13.093333333333334,
berlin_b0ce7970,28800.0,teleportedWalk,35,f,very_low,always,false,794069.781358694,5828568.919864938,-8.2,
berlin_ca277d8b,28800.0,teleportedWalk,57,m,very_high,always,false,797648.3718466491,5830838.824703786,-15.033333333333333,
berlin_a7a440a7,28800.0,teleportedWalk,40,f,medium,always,false,797952.8277548184,5830040.414670851,-13.760000000000002,
berlin_f2c67864,28800.0,teleportedWalk,31,f,very_high,always,false,794147.847575809,5828726.705763775,-7.733333333333334,
berlin_a144193f,28800.0,teleportedWalk,51,f,medium,always,true,795053.5702574681,5830857.153562419,-11.296666666666667,
berlin_0afe2194,28800.0,teleportedWalk,25,f,low,always,false,793911.5073312155,5831724.494354191,-16.032,
berlin_4f68a2da,28800.0,teleportedWalk,10,m,very_high,never,false,794743.4055035479,5829329.4290340915,-5.486666666666666,
berlin_d7621887,28800.0,teleportedWalk,34,m,medium,always,false,797551.1822915691,5832812.391120554,-23.29,
berlin_eef20ca5,28800.0,teleportedWalk,59,m,very_high,always,false,798145.7461285758,5830210.182769921,-15.066666666666666,
berlin_8e0c3969,28800.0,teleportedWalk,12,m,high,never,false,793756.1632247565,5828636.91029677,-9.79,
berlin_bbfe8ad6,28800.0,teleportedWalk,54,m,high,always,false,797619.4646903528,5832950.758488728,-24.093333333333334,
berlin_7f3576e8,28800.0,teleportedWalk,49,f,medium,always,false,793515.2205931122,5832255.096822699,-21.236666666666665,
berlin_a4e5ce5b,28800.0,teleportedWalk,56,f,high,always,false,798453.566814132,5830034.557744893,-16.076666666666668,
berlin_2bbc9fbd,28800.0,teleportedWalk,22,f,low,always,false,794110.6671438222,5828542.316845136,-7.206,
berlin_6eae2b24,28800.0,teleportedWalk,23,f,medium,always,false,796934.4935343105,5832687.844735324,-19.344,
berlin_41ed675f,28800.0,teleportedWalk,51,f,medium,always,false,798867.7001124119,5828575.90279634,-16.84,
berlin_8f9a9b4b,28800.0,teleportedWalk,29,m,very_low,always,false,796562.6217688399,5825591.864758565,-15.465,
berlin_2b6c583c,28800.0,teleportedWalk,30,f,high,always,false,794476.0530070753,5830826.019892074,-12.299999999999999,
berlin_319f8a0d,28800.0,teleportedWalk,20,f,very_high,always,false,796945.367956584,5831793.381520256,-15.447,
berlin_9359c800,28800.0,teleportedWalk,32,f,medium,always,false,794400.1170358547,5828815.758939213,-6.423333333333333,
berlin_5a333e98,28800.0,teleportedWalk,39,f,high,always,false,795362.1446886326,5831173.801653954,-12.61,
berlin_f8efe0aa,28800.0,teleportedWalk,4,m,low,never,false,798049.142114137,5830416.562640206,-15.213333333333331,
berlin_4a40c841,28800.0,teleportedWalk,8,m,very_high,never,false,794481.3326627044,5831660.409250525,-16.21,
berlin_8d4c04f6,28800.0,teleportedWalk,36,f,very_low,always,false,798067.6546813806,5830228.833459037,-14.766666666666667,
berlin_281ebef3,28800.0,teleportedWalk,34,f,very_high,always,false,796061.9741834376,5831031.801854462,-12.0,
berlin_114e0b42,28800.0,teleportedWalk,18,m,high,always,false,797870.5053760413,5828987.283175059,-10.515,
berlin_6194542a,28800.0,teleportedWalk,4,m,medium,never,false,794307.674152276,5831688.84703471,-16.7,
berlin_f891f6b1,28800.0,teleportedWalk,83,m,medium,always,false,799186.2107230952,5827051.08305191,-30.755000000000003,
berlin_62948aa1,28800.0,teleportedWalk,62,m,medium,always,false,795094.8273489147,5830256.011680316,-12.375,
berlin_32e6aa8a,28800.0,teleportedWalk,32,f,high,always,false,796704.8030997601,5832879.265058583,-22.11,
berlin_f792648d,28800.0,teleportedWalk,58,f,very_low,always,false,796121.453797653,5830885.438045244,-11.316666666666666,
berlin_d2079d81,28800.0,teleportedWalk,8,m,very_low,never,false,798357.3367883773,5827015.95118911,-16.823333333333334,
berlin_a1265dc8,28800.0,teleportedWalk,30,f,high,always,false,795442.3018541349,5830254.374995525,-7.813333333333333,
berlin_43473eca,28800.0,teleportedWalk,59,f,medium,always,false,794257.9966859069,5832325.09861684,-19.85333333333333,
berlin_3c708ce1,28800.0,teleportedWalk,48,f,very_high,always,false,798207.9171540986,5831146.462526308,-18.233333333333334,
berlin_10a0d684,28800.0,teleportedWalk,80,m,medium,always,false,797406.2571613503,5831425.897116411,-24.940000000000005,
berlin_d1498a5c,28800.0,teleportedWalk,30,f,low,always,false,797711.5833187785,5829045.651464,-10.896666666666667,
berlin_ddc34579,28800.0,teleportedWalk,84,m,medium,always,false,794508.2482131938,5831925.801990912,-26.18,
berlin_49d73ce8,28800.0,teleportedWalk,7,m,low,never,false,796876.1258105587,5832540.914018515,-20.673333333333332,
berlin_2ab71c73,28800.0,teleportedWalk,50,f,medium,always,true,795080.4560937602,5828998.556244632,-3.1266666666666665,
berlin_7af285e2,28800.0,teleportedWalk,57,m,medium,always,false,798268.0493966616,5830832.050112042,-17.41,
berlin_10cff6b1,28800.0,teleportedWalk,25,f,high,always,false,796048.1284168877,5831576.618524122,-13.305000000000001,
berlin_41d548bd,28800.0,teleportedWalk,68,m,medium,always,false,797426.226829441,5833000.845115956,-35.88,
berlin_e781c06c,28800.0,teleportedWalk,13,m,very_high,never,false,797852.6552866809,5832666.558837751,-23.34,
berlin_b051c796,28800.0,teleportedWalk,31,f,very_low,always,false,799181.2308169169,5827125.427461441,-20.313333333333333,
berlin_34435d57,28800.0,teleportedWalk,84,m,low,always,false,794927.7204046828,5830158.867474676,-12.194999999999999,
berlin_11dbadf5,28800.0,teleportedWalk,49,f,medium,always,false,794353.1955212196,5831739.2860781895,-16.846666666666668,
berlin_cf1a89b4,28800.0,teleportedWalk,36,f,medium,always,true,797125.3382103856,5829426.562730738,-8.483333333333334,
berlin_5d631942,28800.0,teleportedWalk,35,m,very_low,always,false,796940.744544368,5833051.429805453,-23.30666666666667,
berlin_d8156568,28800.0,teleportedWalk,42,f,high,always,false,796200.0560278108,5831207.844811079,-13.043333333333333,
berlin_318d09f2,28800.0,teleportedWalk,25,m,medium,always,false,795716.8874202808,5830396.005216082,-7.647,
berlin_dc52b5bb,28800.0,teleportedWalk,26,f,low,always,false,797086.4136670787,5831742.828302504,-15.506999999999998,
berlin_ed4180f0,28800.0,teleportedWalk,48,f,very_high,always,false,794586.0070161346,5831454.931841648,-15.016666666666666,
berlin_2a2e4f48,28800.0,teleportedWalk,37,f,high,always,false,796988.419276078,5831372.568419327,-15.283333333333331,
berlin_4d0b24bb,28800.0,teleportedWalk,63,f,medium,always,true,800000.9193124578,5827868.442767028,-34.765,
berlin_c0d340df,28800.0,teleportedWalk,61,f,low,always,false,794282.3203821868,5827883.5500600105,-12.585,
berlin_7b2d79e9,28800.0,teleportedWalk,22,f,high,always,false,797775.4665544871,5830764.296379236,-13.71,
berlin_79ed2174,28800.0,teleportedWalk,4,m,very_high,never,false,797346.5894665895,5828245.730897371,-9.3,
berlin_aaf0e3f5,28800.0,teleportedWalk,60,m,low,always,true,797647.3332237779,5831518.6966061285,-26.61,
berlin_c0625812,28800.0,teleportedWalk,51,f,medium,always,false,794601.5900649353,5830978.184447993,-12.703333333333333,
berlin_316d6fbf,28800.0,teleportedWalk,54,f,high,always,false,796821.4429219973,5831157.815655519,-13.893333333333334,
berlin_c76e6a4e,28800.0,teleportedWalk,86,m,low,always,false,796470.1875540979,5830118.875192264,-12.415000000000001,
berlin_c2cb2d40,28800.0,teleportedWalk,20,f,medium,always,false,798974.8447283169,5828281.215417909,-15.792000000000002,
berlin_9c64d92f,28800.0,teleportedWalk,11,m,low,never,false,797179.1100919391,5829887.016133962,-9.93,
berlin_558bc391,28800.0,teleportedWalk,8,m,very_low,never,false,795500.5592488052,5832217.125225476,-17.97,
berlin_c092d936,28800.0,teleportedWalk,61,m,high,always,false,797655.8604571114,5832682.932621718,-34.394999999999996,
berlin_54e9f5fe,28800.0,teleportedWalk,50,f,very_low,always,false,796026.2480393276,5830325.805109143,-8.373333333333335,
berlin_cf7662ab,28800.0,teleportedWalk,22,f,very_low,always,false,797322.8953020356,5829038.193102698,-8.004000000000001,
berlin_bb484815,28800.0,teleportedWalk,22,m,very_low,always,false,798683.0595412669,5829535.084763294,-14.715,
berlin_4303d54e,28800.0,teleportedWalk,27,m,very_high,always,false,795383.3413043742,5829994.284261431,-5.877000000000001,
berlin_1c616584,28800.0,teleportedWalk,22,f,very_high,always,false,795006.0238022758,5829102.754256748,-3.3420000000000005,
berlin_5ceda5ae,28800.0,teleportedWalk,53,m,high,always,false,798688.1230810727,5829327.450646967,-16.143333333333334,
berlin_053a08af,28800.0,teleportedWalk,4,m,medium,never,false,794923.2062684025,5832078.708768469,-17.630000000000003,
berlin_f7052ff6,28800.0,teleportedWalk,31,f,very_high,always,false,797613.3641778037,5829897.65350813,-11.856666666666667,
berlin_d74125dc,28800.0,teleportedWalk,60,f,high,always,false,797924.6124586279,5830543.695825307,-22.619999999999997,
berlin_002b6fab,28800.0,teleportedWalk,34,m,high,always,false,796331.7696639078,5825545.83349804,-17.12,
berlin_6e641ee7,28800.0,teleportedWalk,74,m,low,always,false,797046.6280752828,5828418.126769877,-11.335,
berlin_3a2c9d46,28800.0,teleportedWalk,30,f,medium,always,false,797387.392126818,5832220.853547193,-20.153333333333336,
berlin_060aedf3,28800.0,teleportedWalk,19,m,low,always,false,793467.837731835,5831992.710394172,-18.198,
berlin_eb1adbd7,28800.0,teleportedWalk,46,f,very_high,always,false,798678.802051734,5827247.6009773705,-17.683333333333334,
berlin_2467a079,28800.0,teleportedWalk,39,f,medium,always,false,797367.0940156071,5832545.464658207,-21.63,
berlin_ab97c6e4,28800.0,teleportedWalk,51,f,very_high,always,false,794211.8872973765,5829090.244726413,-7.59,
berlin_aaefd9b2,28800.0,teleportedWalk,54,f,medium,always,false,796984.5869340312,5832128.417828583,-18.85,
berlin_7a5ed859,28800.0,teleportedWalk,58,m,medium,always,false,795186.5946213965,5827954.42381583,-4.81,
berlin_b083542b,28800.0,teleportedWalk,22,f,low,always,false,797663.3889971934,5832189.367653952,-18.630000000000003,
berlin_1c7254b8,28800.0,teleportedWalk,21,f,medium,always,false,796432.2001743222,5831834.421320493,-14.847,
berlin_3ebc3895,28800.0,teleportedWalk,36,f,high,always,false,794709.5113089829,5827503.820812147,-8.126666666666665,
berlin_20b75961,28800.0,teleportedWalk,44,f,high,always,false,794332.9184683783,5830898.062997625,-12.996666666666668,
berlin_ae73a070,28800.0,teleportedWalk,24,m,medium,always,true,797740.5525930375,5831811.311259227,-17.334000000000003,
berlin_cf8298bc,28800.0,teleportedWalk,68,m,high,always,false,797689.1936552132,5829351.97927831,-16.665,
berlin_12bec6fe,28800.0,teleportedWalk,34,f,high,always,false,797950.0120656141,5830355.888144922,-14.61,
berlin_5df401b1,28800.0,teleportedWalk,97,m,medium,always,true,799238.6484355448,5827066.913269106,-31.07,
berlin_0b1a0807,28800.0,teleportedWalk,30,m,low,always,false,796264.593286069,5831121.774856885,-12.690000000000001,
berlin_a5a8df7d,28800.0,teleportedWalk,51,f,very_high,always,false,792892.8438522202,5828766.62029693,-14.256666666666668,
berlin_d3b4f1cd,28800.0,teleportedWalk,41,f,low,always,false,794266.2684568736,5832020.044509248,-18.366666666666667,
berlin_057a047f,28800.0,teleportedWalk,48,m,high,always,false,796993.9577469472,5831272.5291139865,-14.836666666666668,
berlin_fb1e4451,28800.0,teleportedWalk,11,m,medium,never,false,796364.7196764466,5830316.7786951475,-8.923333333333334,
berlin_6f9005a5,28800.0,teleportedWalk,38,f,medium,always,false,795606.8938066832,5827574.397900405,-6.183333333333333,
berlin_e7662c7d,28800.0,teleportedWalk,1,m,high,never,false,795066.2192450846,5829393.600089201,-4.41,
berlin_7ad617ec,28800.0,teleportedWalk,82,m,low,always,true,799286.6106917713,5827062.081135486,-31.424999999999997,
berlin_401d236f,28800.0,teleportedWalk,21,f,medium,always,false,794313.9011733462,5827452.180492943,-8.709,
berlin_4d0925a5,28800.0,teleportedWalk,14,m,medium,never,false,799417.8586872411,5828811.212428074,-19.673333333333332,
berlin_23af8732,28800.0,teleportedWalk,18,m,medium,always,false,799467.735972023,5828541.903525339,-17.967,
berlin_d1ec93cd,28800.0,teleportedWalk,20,f,very_low,always,false,794232.4502624045,5831132.977854276,-12.881999999999998,
berlin_6d73abee,28800.0,teleportedWalk,34,m,high,always,false,797358.9192429981,5828996.670301022,-9.046666666666667,
berlin_0569bb8f,28800.0,teleportedWalk,29,f,high,always,false,799954.6111828391,5826543.954436113,-22.727999999999998,
berlin_2aa88649,28800.0,teleportedWalk,46,m,medium,always,true,797144.0168494375,5830132.44072726,-10.593333333333334,
berlin_83934b54,28800.0,teleportedWalk,15,m,medium,never,false,797233.9840166344,5828996.391246919,-7.563,
berlin_2e656333,28800.0,teleportedWalk,46,f,medium,always,false,799251.8594645637,5827056.995610755,-20.796666666666667,
berlin_230293ef,28800.0,teleportedWalk,33,m,very_low,always,true,795169.027970201,5828111.693010692,-4.163333333333333,
berlin_0bcb40f9,28800.0,teleportedWalk,67,m,high,always,false,795840.8043238033,5825692.999923107,-24.005000000000003,
berlin_4b6ea913,28800.0,teleportedWalk,30,f,low,always,false,795499.9251331689,5830956.859854556,-11.423333333333334,
berlin_1be86797,28800.0,teleportedWalk,21,m,medium,always,false,794908.8873780814,5829337.990005935,-4.329000000000001,
berlin_c9d15bff,28800.0,teleportedWalk,20,m,low,always,false,799000.4102035476,5827369.43033148,-17.049000000000003,
berlin_e2f33bfa,28800.0,teleportedWalk,43,m,high,always,false,794793.2339697296,5831240.116218559,-13.6,
berlin_4d5a6099,28800.0,teleportedWalk,78,m,medium,always,false,799172.8560457932,5826823.582769343,-31.47,
berlin_e239aa52,28800.0,teleportedWalk,18,m,very_low,always,false,796243.7580219537,5831884.84880772,-14.879999999999999,
berlin_b1aa3118,28800.0,teleportedWalk,61,m,very_high,always,false,796081.2443509412,5830880.538981066,-16.869999999999997,
berlin_8c106c6d,28800.0,teleportedWalk,22,f,low,always,false,800039.6820107664,5826880.437071807,-22.419,
berlin_83428382,28800.0,teleportedWalk,41,f,low,always,false,796201.6281033857,5832077.284557541,-17.48,
berlin_fc2986db,28800.0,teleportedWalk,58,m,medium,always,false,795901.7631468615,5830408.2135349745,-8.663333333333334,
berlin_d257f095,28800.0,teleportedWalk,59,m,high,always,false,795153.7662061651,5829074.110130552,-2.9733333333333336,
berlin_5b4c43c8,28800.0,teleportedWalk,28,m,high,always,false,797190.7542477674,5833066.583691091,-21.410999999999998,
berlin_1588984a,28800.0,teleportedWalk,52,f,high,always,false,796500.5985490817,5831595.682682656,-15.396666666666668,
berlin_a07bb413,28800.0,teleportedWalk,56,m,high,always,false,795397.188562271,5829964.925205039,-6.366666666666667,
berlin_c30dbfaf,28800.0,teleportedWalk,19,m,low,always,false,793937.4703057176,5832424.81259362,-18.884999999999998,
berlin_07e74e07,28800.0,teleportedWalk,34,f,low,always,false,794613.9699545966,5828363.261966175,-5.699999999999999,
berlin_c839c934,28800.0,teleportedWalk,29,m,medium,always,false,793420.6912057828,5828422.196729105,-10.482,
berlin_5128ebc3,28800.0,teleportedWalk,4,m,medium,never,false,797668.7340690868,5832185.012237158,-20.696666666666665,
berlin_8050ad73,28800.0,teleportedWalk,18,m,medium,always,false,795449.9069109408,5830109.171343829,-6.354000000000001,
berlin_a4f4af8a,28800.0,teleportedWalk,86,m,medium,always,false,797020.6216122303,5830121.641894727,-15.129999999999999,
berlin_f7824d09,28800.0,teleportedWalk,25,f,low,always,false,793534.7932593953,5828827.740156465,-9.831,
berlin_be52a636,28800.0,teleportedWalk,51,m,medium,always,false,797149.6825056792,5831146.381768555,-14.68,
berlin_e6bc3474,28800.0,teleportedWalk,39,f,low,always,false,793589.0283287145,5828970.663080757,-10.690000000000001,
berlin_aea9f4eb,28800.0,teleportedWalk,39,f,very_high,always,false,797274.4637310327,5826991.804203294,-12.553333333333335,
berlin_fdf4e9a2,28800.0,teleportedWalk,95,m,medium,always,true,799260.5359663989,5827016.155478001,-31.395,
berlin_784b75ac,28800.0,teleportedWalk,20,f,medium,always,false,798016.2553483841,5830888.0266735945,-14.934000000000001,
berlin_1b6ee4e2,28800.0,teleportedWalk,51,m,very_high,always,false,796289.0454824206,5831245.315893352,-13.343333333333334,
berlin_afd72e6f,28800.0,teleportedWalk,47,f,high,always,false,796407.3191098175,5830211.683923723,-8.533333333333333,
berlin_f651e4c4,28800.0,teleportedWalk,47,m,medium,always,false,794739.9683330802,5828718.889364887,-4.656666666666666,
berlin_49ca692e,28800.0,teleportedWalk,46,f,low,always,false,795036.3256832284,5828730.895127428,-3.1133333333333333,
berlin_7b89cb7d,28800.0,teleportedWalk,29,f,very_low,always,false,794768.6127970556,5831604.684412985,-13.899000000000001,
berlin_056b65a1,28800.0,teleportedWalk,27,f,high,always,false,798224.9421275109,5830688.530543487,-15.102000000000002,
berlin_53741087,28800.0,teleportedWalk,58,f,low,always,false,794393.0433706769,5831600.347842885,-16.099999999999998,
berlin_5efacf9d,28800.0,teleportedWalk,62,f,medium,always,false,799714.565815001,5827933.641177047,-32.474999999999994,
berlin_fe759fab,28800.0,teleportedWalk,5,m,very_high,never,false,793956.0570339717,5832577.23025168,-21.663333333333334,
berlin_978095b2,28800.0,teleportedWalk,52,f,high,always,false,794374.6824640736,5831570.001215716,-15.993333333333334,
berlin_41ca89e1,28800.0,teleportedWalk,37,f,very_high,always,false,797969.9462750016,5828950.724555748,-12.18,
berlin_3d6ca64b,28800.0,teleportedWalk,15,m,high,never,false,799883.2652799297,5826814.820900525,-21.873,
berlin_13189db4,28800.0,teleportedWalk,39,f,medium,always,false,795793.1607090209,5828111.753040109,-3.486666666666667,
berlin_64c2cb97,28800.0,teleportedWalk,39,f,very_high,always,false,795785.3630362048,5830458.221017804,-8.843333333333334,
berlin_6048da4a,28800.0,teleportedWalk,53,f,high,always,false,795126.2559538013,5829091.58341318,-3.143333333333333,
berlin_e89cf895,28800.0,teleportedWalk,38,f,medium,always,false,793535.0292067083,5828629.6979025705,-10.94,
berlin_499b549b,28800.0,teleportedWalk,39,f,high,always,false,795095.9262715699,5829269.282527402,-3.84,
berlin_6cc4e69e,28800.0,teleportedWalk,50,f,medium,always,false,794954.3346132576,5831443.979848218,-15.596666666666668,
berlin_7193436e,28800.0,teleportedWalk,75,m,medium,always,false,799247.9505574558,5828624.0480723465,-28.200000000000003,
berlin_5cb668c7,28800.0,teleportedWalk,48,f,very_high,always,false,797490.6887384395,5833007.968385758,-24.086666666666666,
berlin_90451b7b,28800.0,teleportedWalk,35,f,high,always,false,798746.9034552812,5827255.656593601,-17.983333333333334,
berlin_38f1ee5f,28800.0,teleportedWalk,43,f,medium,always,false,796414.2663570438,5831142.168256174,-13.013333333333335,
berlin_8d719db3,28800.0,teleportedWalk,29,m,low,always,false,798158.1183473297,5831038.513943076,-15.897000000000002,
berlin_e110d1a0,28800.0,teleportedWalk,37,m,high,always,false,794194.6841666747,5828638.950094403,-7.513333333333333,
berlin_693128a4,28800.0,teleportedWalk,46,f,high,always,false,793856.6328951344,5827768.014322357,-10.596666666666668,
berlin_181b89fc,28800.0,teleportedWalk,90,m,medium,always,true,794700.9518305596,5830814.005533393,-17.57,
berlin_e5fac0c3,28800.0,teleportedWalk,60,m,medium,always,false,795922.6663283389,5831092.011895715,-18.294999999999998,
berlin_75b1561f,28800.0,teleportedWalk,45,f,high,always,false,795451.2264912433,5831252.319652561,-12.973333333333333,
berlin_bacb63fd,28800.0,teleportedWalk,24,m,high,always,false,794217.234177626,5828834.262693214,-6.639,
berlin_74e399e8,28800.0,teleportedWalk,4,m,medium,never,false,794184.4603497663,5828185.113905372,-8.116666666666667,
berlin_296be3d9,28800.0,teleportedWalk,6,m,medium,never,false,798156.3466780757,5829531.888911902,-13.706666666666667,
berlin_eb4dc3c1,28800.0,teleportedWalk,29,m,high,always,false,798329.6023985669,5828805.099691734,-12.612000000000002,
berlin_638d6450,28800.0,teleportedWalk,24,f,very_low,always,false,797750.2408719172,5829857.587393902,-11.145000000000001,
berlin_325dbaf0,28800.0,teleportedWalk,17,m,medium,never,false,797644.2271292798,5832226.439870233,-18.735,
berlin_e9f8df97,28800.0,teleportedWalk,41,f,medium,always,false,796581.7807343167,5829786.399827986,-7.246666666666667,
berlin_4e8d1dea,28800.0,teleportedWalk,43,f,high,always,false,794684.8390187763,5832423.7565880595,-19.66,
berlin_edb9cdc9,28800.0,teleportedWalk,14,m,very_high,never,false,796799.7062453278,5832937.720897308,-22.53333333333333,
berlin_ce026633,28800.0,teleportedWalk,26,f,very_high,always,false,796291.9261396327,5831414.355718676,-12.78,
berlin_4a937a63,28800.0,teleportedWalk,14,m,low,never,false,796847.4166030874,5832223.798902828,-19.063333333333333,
berlin_d554ebcf,28800.0,teleportedWalk,82,m,medium,always,false,793838.4456563869,5828277.513575671,-14.510000000000002,
berlin_d81bfaf6,28800.0,teleportedWalk,53,f,high,always,false,794229.2732118588,5830880.151537307,-13.21,
berlin_61fee24d,28800.0,teleportedWalk,59,m,high,always,false,798588.8913125468,5829563.806235316,-15.913333333333332,
berlin_29cdc488,28800.0,teleportedWalk,90,m,medium,always,true,798968.4329515839,5828813.317539922,-26.005,
berlin_2589f096,28800.0,teleportedWalk,45,m,high,always,false,793880.8374677664,5827998.687167213,-9.946666666666667,
berlin_91bd2a0b,28800.0,teleportedWalk,98,m,medium,always,true,794221.2742894664,5827258.1796291545,-16.105,
berlin_dcd0982f,28800.0,teleportedWalk,33,f,low,always,false,795652.875213222,5828236.628335815,-2.74,
berlin_c93fb90f,28800.0,teleportedWalk,62,m,medium,always,false,797003.2487693683,5832148.173801502,-28.475,
berlin_42d0cda6,28800.0,teleportedWalk,41,f,medium,always,false,796249.672310625,5828968.514873106,-3.37,
berlin_6da2f87c,28800.0,teleportedWalk,63,f,medium,always,false,796864.2134328958,5829809.481299637,-12.59,
berlin_9b7bd700,28800.0,teleportedWalk,95,m,medium,always,true,795859.6492018866,5831229.482739013,-19.310000000000002,
berlin_2e9040fe,28800.0,teleportedWalk,62,m,low,always,false,797880.973825617,5829335.864020689,-18.080000000000002,
berlin_68bfb16f,28800.0,teleportedWalk,8,m,medium,never,false,797843.2774588097,5828355.919184993,-11.676666666666666,
berlin_a76645d7,28800.0,teleportedWalk,58,m,medium,always,true,797571.6264283891,5829948.432589286,-11.806666666666667,
berlin_3eae48ef,28800.0,teleportedWalk,45,f,low,always,false,794408.00713949,5831757.807131857,-16.823333333333334,
berlin_37c0cd50,28800.0,teleportedWalk,47,f,medium,always,false,794768.144652752,5830856.659199017,-11.776666666666667,
berlin_3b3533f8,28800.0,teleportedWalk,42,f,low,always,false,793868.0107875997,5832063.420614552,-19.46,
berlin_8d96e81a,28800.0,teleportedWalk,29,f,low,always,false,794337.7976745516,5830963.5034635365,-11.949,
berlin_87a6eb01,28800.0,teleportedWalk,36,f,high,always,false,797517.0832720071,5831766.704335499,-18.426666666666666,
berlin_68446ca9,28800.0,teleportedWalk,33,f,medium,always,false,796353.5580530158,5831049.312075188,-12.456666666666667,
berlin_86b074ea,28800.0,teleportedWalk,32,f,medium,always,false,800247.8227652248,5826849.196808112,-25.97,
berlin_de4bcef2,28800.0,teleportedWalk,23,f,high,always,false,794994.9254431895,5831498.86920666,-13.143,
berlin_6928aa21,28800.0,teleportedWalk,55,m,high,always,false,797831.0250726033,5828977.001720327,-11.473333333333333,
berlin_548a8412,28800.0,teleportedWalk,16,m,very_low,never,false,798665.1946589999,5829488.406619988,-14.580000000000002,
berlin_dd94ae5b,28800.0,teleportedWalk,28,f,very_high,always,false,797173.7747304712,5831847.540205702,-16.128,
berlin_cf119c59,28800.0,teleportedWalk,56,f,medium,always,false,797338.5092789519,5828941.122729243,-8.906666666666666,
berlin_36c731f3,28800.0,teleportedWalk,52,m,high,always,false,798524.126592481,5828574.828336776,-15.056666666666668,
berlin_ed2d4aac,28800.0,teleportedWalk,2,m,low,never,false,798651.0863231516,5828874.522870906,-15.693333333333332,
berlin_dfd7cd3d,28800.0,teleportedWalk,19,m,low,always,false,798686.9885666221,5829198.508712254,-14.427,
