id,xcoord,ycoord,time,teleportedWalk_accessibility
808,796347.4085589435,5827645.83349804,28800.0,-6.893333333333333
846,796547.4085589435,5827645.83349804,28800.0,-7.503333333333334
884,796747.4085589435,5827645.83349804,28800.0,-8.2
922,796947.4085589435,5827645.83349804,28800.0,-8.963333333333333
960,797147.4085589435,5827645.83349804,28800.0,-9.78
998,797347.4085589435,5827645.83349804,28800.0,-10.633333333333333
1036,797547.4085589435,5827645.83349804,28800.0,-11.52
1074,797747.4085589435,5827645.83349804,28800.0,-12.426666666666666
1112,797947.4085589435,5827645.83349804,28800.0,-13.356666666666666
1150,798147.4085589435,5827645.83349804,28800.0,-14.3
1188,798347.4085589435,5827645.83349804,28800.0,-15.256666666666668
1226,798547.4085589435,5827645.83349804,28800.0,-16.223333333333333
1264,798747.4085589435,5827645.83349804,28800.0,-17.196666666666665
1302,798947.4085589435,5827645.83349804,28800.0,-18.18
1340,799147.4085589435,5827645.83349804,28800.0,-19.166666666666668
1378,799347.4085589435,5827645.83349804,28800.0,-20.16
1416,799547.4085589435,5827645.83349804,28800.0,-21.16
1454,799747.4085589435,5827645.83349804,28800.0,-22.16
1492,799947.4085589435,5827645.83349804,28800.0,-23.166666666666668
1530,800147.4085589435,5827645.83349804,28800.0,-24.173333333333332
1568,800347.4085589435,5827645.83349804,28800.0,-25.18333333333333
11,792147.4085589435,5827845.83349804,28800.0,-18.75
49,792347.4085589435,5827845.83349804,28800.0,-17.746666666666666
87,792547.4085589435,5827845.83349804,28800.0,-16.74666666666667
125,792747.4085589435,5827845.83349804,28800.0,-15.753333333333334
163,792947.4085589435,5827845.83349804,28800.0,-14.763333333333334
201,793147.4085589435,5827845.83349804,28800.0,-13.783333333333331
239,793347.4085589435,5827845.83349804,28800.0,-12.813333333333333
277,793547.4085589435,5827845.83349804,28800.0,-11.856666666666667
315,793747.4085589435,5827845.83349804,28800.0,-10.91
353,793947.4085589435,5827845.83349804,28800.0,-9.986666666666666
391,794147.4085589435,5827845.83349804,28800.0,-9.086666666666666
429,794347.4085589435,5827845.83349804,28800.0,-8.22
467,794547.4085589435,5827845.83349804,28800.0,-7.3966666666666665
505,794747.4085589435,5827845.83349804,28800.0,-6.636666666666667
543,794947.4085589435,5827845.83349804,28800.0,-5.96
581,795147.4085589435,5827845.83349804,28800.0,-5.403333333333333
619,795347.4085589435,5827845.83349804,28800.0,-5.0
657,795547.4085589435,5827845.83349804,28800.0,-4.793333333333333
695,795747.4085589435,5827845.83349804,28800.0,-4.806666666666667
733,795947.4085589435,5827845.83349804,28800.0,-5.04
771,796147.4085589435,5827845.83349804,28800.0,-5.466666666666667
809,796347.4085589435,5827845.83349804,28800.0,-6.039999999999999
847,796547.4085589435,5827845.83349804,28800.0,-6.7299999999999995
885,796747.4085589435,5827845.83349804,28800.0,-7.5
923,796947.4085589435,5827845.83349804,28800.0,-8.326666666666666
961,797147.4085589435,5827845.83349804,28800.0,-9.200000000000001
999,797347.4085589435,5827845.83349804,28800.0,-10.103333333333333
1037,797547.4085589435,5827845.83349804,28800.0,-11.030000000000001
1075,797747.4085589435,5827845.83349804,28800.0,-11.976666666666667
1113,797947.4085589435,5827845.83349804,28800.0,-12.936666666666667
1151,798147.4085589435,5827845.83349804,28800.0,-13.91
1189,798347.4085589435,5827845.83349804,28800.0,-14.889999999999999
1227,798547.4085589435,5827845.83349804,28800.0,-15.879999999999999
1265,798747.4085589435,5827845.83349804,28800.0,-16.873333333333335
1303,798947.4085589435,5827845.83349804,28800.0,-17.87333333333333
1341,799147.4085589435,5827845.83349804,28800.0,-18.87666666666667
1379,799347.4085589435,5827845.83349804,28800.0,-19.886666666666667
1417,799547.4085589435,5827845.83349804,28800.0,-20.89666666666667
1455,799747.4085589435,5827845.83349804,28800.0,-21.91
1493,799947.4085589435,5827845.83349804,28800.0,-22.926666666666666
1531,800147.4085589435,5827845.83349804,28800.0,-23.946666666666665
1569,800347.4085589435,5827845.83349804,28800.0,-24.96666666666667
12,792147.4085589435,5828045.83349804,28800.0,-18.513333333333335
50,792347.4085589435,5828045.83349804,28800.0,-17.493333333333332
88,792547.4085589435,5828045.83349804,28800.0,-16.48
126,792747.4085589435,5828045.83349804,28800.0,-15.469999999999999
164,792947.4085589435,5828045.83349804,28800.0,-14.463333333333331
202,793147.4085589435,5828045.83349804,28800.0,-13.459999999999999
240,793347.4085589435,5828045.83349804,28800.0,-12.463333333333335
278,793547.4085589435,5828045.83349804,28800.0,-11.476666666666667
316,793747.4085589435,5828045.83349804,28800.0,-10.496666666666666
354,793947.4085589435,5828045.83349804,28800.0,-9.533333333333333
392,794147.4085589435,5828045.83349804,28800.0,-8.586666666666666
430,794347.4085589435,5828045.83349804,28800.0,-7.663333333333334
468,794547.4085589435,5828045.83349804,28800.0,-6.773333333333333
506,794747.4085589435,5828045.83349804,28800.0,-5.933333333333334
544,794947.4085589435,5828045.83349804,28800.0,-5.166666666666667
582,795147.4085589435,5828045.83349804,28800.0,-4.51
620,795347.4085589435,5828045.83349804,28800.0,-4.0200000000000005
658,795547.4085589435,5828045.83349804,28800.0,-3.7600000000000002
696,795747.4085589435,5828045.83349804,28800.0,-3.776666666666667
734,795947.4085589435,5828045.83349804,28800.0,-4.07
772,796147.4085589435,5828045.83349804,28800.0,-4.586666666666667
810,796347.4085589435,5828045.83349804,28800.0,-5.26
848,796547.4085589435,5828045.83349804,28800.0,-6.036666666666667
886,796747.4085589435,5828045.83349804,28800.0,-6.883333333333333
924,796947.4085589435,5828045.83349804,28800.0,-7.779999999999999
962,797147.4085589435,5828045.83349804,28800.0,-8.706666666666667
1000,797347.4085589435,5828045.83349804,28800.0,-9.656666666666666
1038,797547.4085589435,5828045.83349804,28800.0,-10.623333333333335
1076,797747.4085589435,5828045.83349804,28800.0,-11.6
1114,797947.4085589435,5828045.83349804,28800.0,-12.59
1152,798147.4085589435,5828045.83349804,28800.0,-13.586666666666666
1190,798347.4085589435,5828045.83349804,28800.0,-14.59
1228,798547.4085589435,5828045.83349804,28800.0,-15.596666666666668
1266,798747.4085589435,5828045.83349804,28800.0,-16.61
1304,798947.4085589435,5828045.83349804,28800.0,-17.623333333333335
1342,799147.4085589435,5828045.83349804,28800.0,-18.64333333333333
1380,799347.4085589435,5828045.83349804,28800.0,-19.663333333333334
1418,799547.4085589435,5828045.83349804,28800.0,-20.683333333333334
1456,799747.4085589435,5828045.83349804,28800.0,-21.706666666666667
1494,799947.4085589435,5828045.83349804,28800.0,-22.733333333333334
1532,800147.4085589435,5828045.83349804,28800.0,-23.759999999999998
1570,800347.4085589435,5828045.83349804,28800.0,-24.78666666666667
13,792147.4085589435,5828245.83349804,28800.0,-18.330000000000002
51,792347.4085589435,5828245.83349804,28800.0,-17.303333333333335
89,792547.4085589435,5828245.83349804,28800.0,-16.276666666666667
127,792747.4085589435,5828245.83349804,28800.0,-15.25
165,792947.4085589435,5828245.83349804,28800.0,-14.23
203,793147.4085589435,5828245.83349804,28800.0,-13.21
241,793347.4085589435,5828245.83349804,28800.0,-12.193333333333335
279,793547.4085589435,5828245.83349804,28800.0,-11.18
317,793747.4085589435,5828245.83349804,28800.0,-10.173333333333332
355,793947.4085589435,5828245.83349804,28800.0,-9.176666666666666
393,794147.4085589435,5828245.83349804,28800.0,-8.186666666666666
431,794347.4085589435,5828245.83349804,28800.0,-7.213333333333334
469,794547.4085589435,5828245.83349804,28800.0,-6.26
507,794747.4085589435,5828245.83349804,28800.0,-5.34
545,794947.4085589435,5828245.83349804,28800.0,-4.473333333333333
583,795147.4085589435,5828245.83349804,28800.0,-3.696666666666667
621,795347.4085589435,5828245.83349804,28800.0,-3.0766666666666667
659,795547.4085589435,5828245.83349804,28800.0,-2.73
697,795747.4085589435,5828245.83349804,28800.0,-2.7533333333333334
735,795947.4085589435,5828245.83349804,28800.0,-3.143333333333333
773,796147.4085589435,5828245.83349804,28800.0,-3.786666666666666
811,796347.4085589435,5828245.83349804,28800.0,-4.58
849,796547.4085589435,5828245.83349804,28800.0,-5.456666666666667
887,796747.4085589435,5828245.83349804,28800.0,-6.379999999999999
925,796947.4085589435,5828245.83349804,28800.0,-7.336666666666666
963,797147.4085589435,5828245.83349804,28800.0,-8.313333333333334
1001,797347.4085589435,5828245.83349804,28800.0,-9.303333333333333
1039,797547.4085589435,5828245.83349804,28800.0,-10.303333333333333
1077,797747.4085589435,5828245.83349804,28800.0,-11.31
1115,797947.4085589435,5828245.83349804,28800.0,-12.323333333333334
1153,798147.4085589435,5828245.83349804,28800.0,-13.34
1191,798347.4085589435,5828245.83349804,28800.0,-14.360000000000001
1229,798547.4085589435,5828245.83349804,28800.0,-15.383333333333335
1267,798747.4085589435,5828245.83349804,28800.0,-16.406666666666666
1305,798947.4085589435,5828245.83349804,28800.0,-17.433333333333334
1343,799147.4085589435,5828245.83349804,28800.0,-18.463333333333335
1381,799347.4085589435,5828245.83349804,28800.0,-19.490000000000002
1419,799547.4085589435,5828245.83349804,28800.0,-20.523333333333333
1457,799747.4085589435,5828245.83349804,28800.0,-21.553333333333335
1495,799947.4085589435,5828245.83349804,28800.0,-22.586666666666666
1533,800147.4085589435,5828245.83349804,28800.0,-23.619999999999997
1571,800347.4085589435,5828245.83349804,28800.0,-24.653333333333336
14,792147.4085589435,5828445.83349804,28800.0,-18.206666666666667
52,792347.4085589435,5828445.83349804,28800.0,-17.173333333333332
90,792547.4085589435,5828445.83349804,28800.0,-16.136666666666667
128,792747.4085589435,5828445.83349804,28800.0,-15.103333333333333
166,792947.4085589435,5828445.83349804,28800.0,-14.07
204,793147.4085589435,5828445.83349804,28800.0,-13.036666666666665
242,793347.4085589435,5828445.83349804,28800.0,-12.006666666666668
280,793547.4085589435,5828445.83349804,28800.0,-10.976666666666667
318,793747.4085589435,5828445.83349804,28800.0,-9.950000000000001
356,793947.4085589435,5828445.83349804,28800.0,-8.926666666666668
394,794147.4085589435,5828445.83349804,28800.0,-7.906666666666666
432,794347.4085589435,5828445.83349804,28800.0,-6.893333333333333
470,794547.4085589435,5828445.83349804,28800.0,-5.890000000000001
508,794747.4085589435,5828445.83349804,28800.0,-4.9
546,794947.4085589435,5828445.83349804,28800.0,-3.9366666666666665
584,795147.4085589435,5828445.83349804,28800.0,-3.0233333333333334
622,795347.4085589435,5828445.83349804,28800.0,-2.2266666666666666
660,795547.4085589435,5828445.83349804,28800.0,-1.7133333333333334
698,795747.4085589435,5828445.83349804,28800.0,-1.7533333333333334
736,795947.4085589435,5828445.83349804,28800.0,-2.316666666666667
774,796147.4085589435,5828445.83349804,28800.0,-3.1366666666666667
812,796347.4085589435,5828445.83349804,28800.0,-4.056666666666667
850,796547.4085589435,5828445.83349804,28800.0,-5.023333333333333
888,796747.4085589435,5828445.83349804,28800.0,-6.016666666666667
926,796947.4085589435,5828445.83349804,28800.0,-7.023333333333333
964,797147.4085589435,5828445.83349804,28800.0,-8.036666666666667
1002,797347.4085589435,5828445.83349804,28800.0,-9.056666666666667
1040,797547.4085589435,5828445.83349804,28800.0,-10.08
1078,797747.4085589435,5828445.83349804,28800.0,-11.11
1116,797947.4085589435,5828445.83349804,28800.0,-12.136666666666667
1154,798147.4085589435,5828445.83349804,28800.0,-13.169999999999998
1192,798347.4085589435,5828445.83349804,28800.0,-14.2
1230,798547.4085589435,5828445.83349804,28800.0,-15.233333333333333
1268,798747.4085589435,5828445.83349804,28800.0,-16.27
1306,798947.4085589435,5828445.83349804,28800.0,-17.303333333333335
1344,799147.4085589435,5828445.83349804,28800.0,-18.34
1382,799347.4085589435,5828445.83349804,28800.0,-19.376666666666665
1420,799547.4085589435,5828445.83349804,28800.0,-20.413333333333334
1458,799747.4085589435,5828445.83349804,28800.0,-21.450000000000003
1496,799947.4085589435,5828445.83349804,28800.0,-22.486666666666668
1534,800147.4085589435,5828445.83349804,28800.0,-23.523333333333333
1572,800347.4085589435,5828445.83349804,28800.0,-24.560000000000002
15,792147.4085589435,5828645.83349804,28800.0,-18.143333333333334
53,792347.4085589435,5828645.83349804,28800.0,-17.103333333333335
91,792547.4085589435,5828645.83349804,28800.0,-16.063333333333333
129,792747.4085589435,5828645.83349804,28800.0,-15.023333333333333
167,792947.4085589435,5828645.83349804,28800.0,-13.986666666666665
205,793147.4085589435,5828645.83349804,28800.0,-12.946666666666665
243,793347.4085589435,5828645.83349804,28800.0,-11.906666666666666
281,793547.4085589435,5828645.83349804,28800.0,-10.870000000000001
319,793747.4085589435,5828645.83349804,28800.0,-9.83
357,793947.4085589435,5828645.83349804,28800.0,-8.793333333333333
395,794147.4085589435,5828645.83349804,28800.0,-7.756666666666667
433,794347.4085589435,5828645.83349804,28800.0,-6.720000000000001
471,794547.4085589435,5828645.83349804,28800.0,-5.686666666666667
509,794747.4085589435,5828645.83349804,28800.0,-4.653333333333333
547,794947.4085589435,5828645.83349804,28800.0,-3.6233333333333335
585,795147.4085589435,5828645.83349804,28800.0,-2.606666666666667
623,795347.4085589435,5828645.83349804,28800.0,-1.6133333333333333
661,795547.4085589435,5828645.83349804,28800.0,-0.76
699,795747.4085589435,5828645.83349804,28800.0,-0.8466666666666667
737,795947.4085589435,5828645.83349804,28800.0,-1.7366666666666668
775,796147.4085589435,5828645.83349804,28800.0,-2.7333333333333334
813,796347.4085589435,5828645.83349804,28800.0,-3.7566666666666664
851,796547.4085589435,5828645.83349804,28800.0,-4.783333333333333
889,796747.4085589435,5828645.83349804,28800.0,-5.816666666666666
927,796947.4085589435,5828645.83349804,28800.0,-6.8533333333333335
965,797147.4085589435,5828645.83349804,28800.0,-7.89
1003,797347.4085589435,5828645.83349804,28800.0,-8.926666666666668
1041,797547.4085589435,5828645.83349804,28800.0,-9.963333333333333
1079,797747.4085589435,5828645.83349804,28800.0,-11.003333333333334
1117,797947.4085589435,5828645.83349804,28800.0,-12.040000000000001
1155,798147.4085589435,5828645.83349804,28800.0,-13.080000000000002
1193,798347.4085589435,5828645.83349804,28800.0,-14.116666666666667
1231,798547.4085589435,5828645.83349804,28800.0,-15.156666666666666
1269,798747.4085589435,5828645.83349804,28800.0,-16.196666666666665
1307,798947.4085589435,5828645.83349804,28800.0,-17.236666666666668
1345,799147.4085589435,5828645.83349804,28800.0,-18.276666666666667
1383,799347.4085589435,5828645.83349804,28800.0,-19.313333333333333
1421,799547.4085589435,5828645.83349804,28800.0,-20.35333333333333
1459,799747.4085589435,5828645.83349804,28800.0,-21.393333333333334
1497,799947.4085589435,5828645.83349804,28800.0,-22.433333333333334
1535,800147.4085589435,5828645.83349804,28800.0,-23.473333333333333
1573,800347.4085589435,5828645.83349804,28800.0,-24.513333333333335
16,792147.4085589435,5828845.83349804,28800.0,-18.136666666666667
54,792347.4085589435,5828845.83349804,28800.0,-17.096666666666668
92,792547.4085589435,5828845.83349804,28800.0,-16.056666666666665
130,792747.4085589435,5828845.83349804,28800.0,-15.016666666666666
168,792947.4085589435,5828845.83349804,28800.0,-13.98
206,793147.4085589435,5828845.83349804,28800.0,-12.940000000000001
244,793347.4085589435,5828845.83349804,28800.0,-11.9
282,793547.4085589435,5828845.83349804,28800.0,-10.86
320,793747.4085589435,5828845.83349804,28800.0,-9.82
358,793947.4085589435,5828845.83349804,28800.0,-8.783333333333333
396,794147.4085589435,5828845.83349804,28800.0,-7.743333333333332
434,794347.4085589435,5828845.83349804,28800.0,-6.706666666666667
472,794547.4085589435,5828845.83349804,28800.0,-5.666666666666666
510,794747.4085589435,5828845.83349804,28800.0,-4.63
548,794947.4085589435,5828845.83349804,28800.0,-3.5966666666666667
586,795147.4085589435,5828845.83349804,28800.0,-2.5666666666666664
624,795347.4085589435,5828845.83349804,28800.0,-1.5533333333333332
662,795547.4085589435,5828845.83349804,28800.0,-0.62
700,795747.4085589435,5828845.83349804,28800.0,-0.7233333333333334
738,795947.4085589435,5828845.83349804,28800.0,-1.6800000000000002
776,796147.4085589435,5828845.83349804,28800.0,-2.7
814,796347.4085589435,5828845.83349804,28800.0,-3.7300000000000004
852,796547.4085589435,5828845.83349804,28800.0,-4.763333333333334
890,796747.4085589435,5828845.83349804,28800.0,-5.8
928,796947.4085589435,5828845.83349804,28800.0,-6.836666666666667
966,797147.4085589435,5828845.83349804,28800.0,-7.876666666666667
1004,797347.4085589435,5828845.83349804,28800.0,-8.913333333333334
1042,797547.4085589435,5828845.83349804,28800.0,-9.953333333333333
1080,797747.4085589435,5828845.83349804,28800.0,-10.993333333333332
1118,797947.4085589435,5828845.83349804,28800.0,-12.033333333333333
1156,798147.4085589435,5828845.83349804,28800.0,-13.073333333333334
1194,798347.4085589435,5828845.83349804,28800.0,-14.11
1232,798547.4085589435,5828845.83349804,28800.0,-15.149999999999999
1270,798747.4085589435,5828845.83349804,28800.0,-16.189999999999998
1308,798947.4085589435,5828845.83349804,28800.0,-17.23
1346,799147.4085589435,5828845.83349804,28800.0,-18.27
1384,799347.4085589435,5828845.83349804,28800.0,-19.31
1422,799547.4085589435,5828845.83349804,28800.0,-20.35
1460,799747.4085589435,5828845.83349804,28800.0,-21.39
1498,799947.4085589435,5828845.83349804,28800.0,-22.43
1536,800147.4085589435,5828845.83349804,28800.0,-23.47
1574,800347.4085589435,5828845.83349804,28800.0,-24.509999999999998
17,792147.4085589435,5829045.83349804,28800.0,-18.19
55,792347.4085589435,5829045.83349804,28800.0,-17.153333333333336
93,792547.4085589435,5829045.83349804,28800.0,-16.119999999999997
131,792747.4085589435,5829045.83349804,28800.0,-15.083333333333332
169,792947.4085589435,5829045.83349804,28800.0,-14.05
207,793147.4085589435,5829045.83349804,28800.0,-13.013333333333335
245,793347.4085589435,5829045.83349804,28800.0,-11.983333333333334
283,793547.4085589435,5829045.83349804,28800.0,-10.95
321,793747.4085589435,5829045.83349804,28800.0,-9.92
359,793947.4085589435,5829045.83349804,28800.0,-8.893333333333334
397,794147.4085589435,5829045.83349804,28800.0,-7.870000000000001
435,794347.4085589435,5829045.83349804,28800.0,-6.85
473,794547.4085589435,5829045.83349804,28800.0,-5.84
511,794747.4085589435,5829045.83349804,28800.0,-4.84
549,794947.4085589435,5829045.83349804,28800.0,-3.86
587,795147.4085589435,5829045.83349804,28800.0,-2.9266666666666667
625,795347.4085589435,5829045.83349804,28800.0,-2.0933333333333337
663,795547.4085589435,5829045.83349804,28800.0,-1.5333333333333332
701,795747.4085589435,5829045.83349804,28800.0,-1.5766666666666667
739,795947.4085589435,5829045.83349804,28800.0,-2.19
777,796147.4085589435,5829045.83349804,28800.0,-3.04
815,796347.4085589435,5829045.83349804,28800.0,-3.9833333333333334
853,796547.4085589435,5829045.83349804,28800.0,-4.966666666666667
891,796747.4085589435,5829045.83349804,28800.0,-5.966666666666667
929,796947.4085589435,5829045.83349804,28800.0,-6.98
967,797147.4085589435,5829045.83349804,28800.0,-8.0
1005,797347.4085589435,5829045.83349804,28800.0,-9.023333333333333
1043,797547.4085589435,5829045.83349804,28800.0,-10.053333333333333
1081,797747.4085589435,5829045.83349804,28800.0,-11.083333333333334
1119,797947.4085589435,5829045.83349804,28800.0,-12.113333333333333
1157,798147.4085589435,5829045.83349804,28800.0,-13.146666666666668
1195,798347.4085589435,5829045.83349804,28800.0,-14.18
1233,798547.4085589435,5829045.83349804,28800.0,-15.216666666666665
1271,798747.4085589435,5829045.83349804,28800.0,-16.25
1309,798947.4085589435,5829045.83349804,28800.0,-17.28666666666667
1347,799147.4085589435,5829045.83349804,28800.0,-18.323333333333334
1385,799347.4085589435,5829045.83349804,28800.0,-19.36
1423,799547.4085589435,5829045.83349804,28800.0,-20.396666666666665
1461,799747.4085589435,5829045.83349804,28800.0,-21.433333333333334
1499,799947.4085589435,5829045.83349804,28800.0,-22.473333333333336
1537,800147.4085589435,5829045.83349804,28800.0,-23.51
1575,800347.4085589435,5829045.83349804,28800.0,-24.55
18,792147.4085589435,5829245.83349804,28800.0,-18.303333333333335
56,792347.4085589435,5829245.83349804,28800.0,-17.273333333333333
94,792547.4085589435,5829245.83349804,28800.0,-16.246666666666666
132,792747.4085589435,5829245.83349804,28800.0,-15.219999999999999
170,792947.4085589435,5829245.83349804,28800.0,-14.196666666666665
208,793147.4085589435,5829245.83349804,28800.0,-13.173333333333332
246,793347.4085589435,5829245.83349804,28800.0,-12.153333333333332
284,793547.4085589435,5829245.83349804,28800.0,-11.136666666666667
322,793747.4085589435,5829245.83349804,28800.0,-10.126666666666667
360,793947.4085589435,5829245.83349804,28800.0,-9.123333333333335
398,794147.4085589435,5829245.83349804,28800.0,-8.126666666666665
436,794347.4085589435,5829245.83349804,28800.0,-7.1466666666666665
474,794547.4085589435,5829245.83349804,28800.0,-6.183333333333333
512,794747.4085589435,5829245.83349804,28800.0,-5.25
550,794947.4085589435,5829245.83349804,28800.0,-4.363333333333333
588,795147.4085589435,5829245.83349804,28800.0,-3.5633333333333335
626,795347.4085589435,5829245.83349804,28800.0,-2.9166666666666665
664,795547.4085589435,5829245.83349804,28800.0,-2.546666666666667
702,795747.4085589435,5829245.83349804,28800.0,-2.5733333333333333
740,795947.4085589435,5829245.83349804,28800.0,-2.9866666666666664
778,796147.4085589435,5829245.83349804,28800.0,-3.6566666666666667
816,796347.4085589435,5829245.83349804,28800.0,-4.473333333333333
854,796547.4085589435,5829245.83349804,28800.0,-5.366666666666667
892,796747.4085589435,5829245.83349804,28800.0,-6.303333333333333
930,796947.4085589435,5829245.83349804,28800.0,-7.27
968,797147.4085589435,5829245.83349804,28800.0,-8.253333333333334
1006,797347.4085589435,5829245.83349804,28800.0,-9.25
1044,797547.4085589435,5829245.83349804,28800.0,-10.256666666666668
1082,797747.4085589435,5829245.83349804,28800.0,-11.266666666666666
1120,797947.4085589435,5829245.83349804,28800.0,-12.283333333333331
1158,798147.4085589435,5829245.83349804,28800.0,-13.303333333333335
1196,798347.4085589435,5829245.83349804,28800.0,-14.326666666666668
1234,798547.4085589435,5829245.83349804,28800.0,-15.349999999999998
1272,798747.4085589435,5829245.83349804,28800.0,-16.376666666666665
1310,798947.4085589435,5829245.83349804,28800.0,-17.406666666666666
1348,799147.4085589435,5829245.83349804,28800.0,-18.436666666666667
1386,799347.4085589435,5829245.83349804,28800.0,-19.46666666666667
1424,799547.4085589435,5829245.83349804,28800.0,-20.5
1462,799747.4085589435,5829245.83349804,28800.0,-21.53
1500,799947.4085589435,5829245.83349804,28800.0,-22.563333333333333
1538,800147.4085589435,5829245.83349804,28800.0,-23.596666666666668
1576,800347.4085589435,5829245.83349804,28800.0,-24.633333333333333
19,792147.4085589435,5829445.83349804,28800.0,-18.476666666666667
57,792347.4085589435,5829445.83349804,28800.0,-17.456666666666667
95,792547.4085589435,5829445.83349804,28800.0,-16.44
133,792747.4085589435,5829445.83349804,28800.0,-15.426666666666666
171,792947.4085589435,5829445.83349804,28800.0,-14.416666666666666
209,793147.4085589435,5829445.83349804,28800.0,-13.41
247,793347.4085589435,5829445.83349804,28800.0,-12.41
285,793547.4085589435,5829445.83349804,28800.0,-11.416666666666666
323,793747.4085589435,5829445.83349804,28800.0,-10.433333333333334
361,793947.4085589435,5829445.83349804,28800.0,-9.463333333333335
399,794147.4085589435,5829445.83349804,28800.0,-8.506666666666668
437,794347.4085589435,5829445.83349804,28800.0,-7.573333333333332
475,794547.4085589435,5829445.83349804,28800.0,-6.673333333333334
513,794747.4085589435,5829445.83349804,28800.0,-5.816666666666666
551,794947.4085589435,5829445.83349804,28800.0,-5.033333333333333
589,795147.4085589435,5829445.83349804,28800.0,-4.356666666666667
627,795347.4085589435,5829445.83349804,28800.0,-3.8466666666666667
665,795547.4085589435,5829445.83349804,28800.0,-3.5733333333333333
703,795747.4085589435,5829445.83349804,28800.0,-3.5933333333333337
741,795947.4085589435,5829445.83349804,28800.0,-3.9000000000000004
779,796147.4085589435,5829445.83349804,28800.0,-4.4366666666666665
817,796347.4085589435,5829445.83349804,28800.0,-5.13
855,796547.4085589435,5829445.83349804,28800.0,-5.923333333333334
893,796747.4085589435,5829445.83349804,28800.0,-6.786666666666667
931,796947.4085589435,5829445.83349804,28800.0,-7.69
969,797147.4085589435,5829445.83349804,28800.0,-8.626666666666667
1007,797347.4085589435,5829445.83349804,28800.0,-9.586666666666666
1045,797547.4085589435,5829445.83349804,28800.0,-10.556666666666667
1083,797747.4085589435,5829445.83349804,28800.0,-11.543333333333333
1121,797947.4085589435,5829445.83349804,28800.0,-12.536666666666669
1159,798147.4085589435,5829445.83349804,28800.0,-13.536666666666667
1197,798347.4085589435,5829445.83349804,28800.0,-14.543333333333333
1235,798547.4085589435,5829445.83349804,28800.0,-15.553333333333335
1273,798747.4085589435,5829445.83349804,28800.0,-16.57
1311,798947.4085589435,5829445.83349804,28800.0,-17.586666666666666
1349,799147.4085589435,5829445.83349804,28800.0,-18.606666666666666
1387,799347.4085589435,5829445.83349804,28800.0,-19.62666666666667
1425,799547.4085589435,5829445.83349804,28800.0,-20.650000000000002
1463,799747.4085589435,5829445.83349804,28800.0,-21.676666666666666
1501,799947.4085589435,5829445.83349804,28800.0,-22.703333333333333
1539,800147.4085589435,5829445.83349804,28800.0,-23.73
1577,800347.4085589435,5829445.83349804,28800.0,-24.76
20,792147.4085589435,5829645.83349804,28800.0,-18.703333333333333
58,792347.4085589435,5829645.83349804,28800.0,-17.696666666666665
96,792547.4085589435,5829645.83349804,28800.0,-16.693333333333335
134,792747.4085589435,5829645.83349804,28800.0,-15.696666666666665
172,792947.4085589435,5829645.83349804,28800.0,-14.706666666666667
210,793147.4085589435,5829645.83349804,28800.0,-13.719999999999999
248,793347.4085589435,5829645.83349804,28800.0,-12.746666666666666
286,793547.4085589435,5829645.83349804,28800.0,-11.780000000000001
324,793747.4085589435,5829645.83349804,28800.0,-10.83
362,793947.4085589435,5829645.83349804,28800.0,-9.899999999999999
400,794147.4085589435,5829645.83349804,28800.0,-8.99
438,794347.4085589435,5829645.83349804,28800.0,-8.113333333333333
476,794547.4085589435,5829645.83349804,28800.0,-7.28
514,794747.4085589435,5829645.83349804,28800.0,-6.503333333333334
552,794947.4085589435,5829645.83349804,28800.0,-5.8133333333333335
590,795147.4085589435,5829645.83349804,28800.0,-5.24
628,795347.4085589435,5829645.83349804,28800.0,-4.823333333333333
666,795547.4085589435,5829645.83349804,28800.0,-4.6066666666666665
704,795747.4085589435,5829645.83349804,28800.0,-4.623333333333333
742,795947.4085589435,5829645.83349804,28800.0,-4.866666666666667
780,796147.4085589435,5829645.83349804,28800.0,-5.303333333333333
818,796347.4085589435,5829645.83349804,28800.0,-5.8966666666666665
856,796547.4085589435,5829645.83349804,28800.0,-6.6000000000000005
894,796747.4085589435,5829645.83349804,28800.0,-7.383333333333334
932,796947.4085589435,5829645.83349804,28800.0,-8.223333333333333
970,797147.4085589435,5829645.83349804,28800.0,-9.103333333333333
1008,797347.4085589435,5829645.83349804,28800.0,-10.016666666666667
1046,797547.4085589435,5829645.83349804,28800.0,-10.95
1084,797747.4085589435,5829645.83349804,28800.0,-11.903333333333332
1122,797947.4085589435,5829645.83349804,28800.0,-12.870000000000001
1160,798147.4085589435,5829645.83349804,28800.0,-13.846666666666668
1198,798347.4085589435,5829645.83349804,28800.0,-14.833333333333334
1236,798547.4085589435,5829645.83349804,28800.0,-15.823333333333334
1274,798747.4085589435,5829645.83349804,28800.0,-16.823333333333334
1312,798947.4085589435,5829645.83349804,28800.0,-17.82333333333333
1350,799147.4085589435,5829645.83349804,28800.0,-18.833333333333332
1388,799347.4085589435,5829645.83349804,28800.0,-19.843333333333334
1426,799547.4085589435,5829645.83349804,28800.0,-20.856666666666666
1464,799747.4085589435,5829645.83349804,28800.0,-21.87
1502,799947.4085589435,5829645.83349804,28800.0,-22.89
1540,800147.4085589435,5829645.83349804,28800.0,-23.91
1578,800347.4085589435,5829645.83349804,28800.0,-24.93
21,792147.4085589435,5829845.83349804,28800.0,-18.983333333333334
