personId,time,mode,age_base,sex_base,economic_status_base,income_base,restricted_mobility_base,homeX_base,homeY_base,access_base,age_policy,sex_policy,economic_status_policy,income_policy,restricted_mobility_policy,homeX_policy,homeY_policy,access_policy,delta,pct_change
berlin_a95b80be,28800,car,75,m,high,3600,FALSE,800025.1389789185,5829166.343711792,-4.969763608718227,75,m,high,3600,FALSE,800025.1389789185,5829166.343711792,-13.436874405871485,-8.467110797153257,170.37250589343515
berlin_2a82addc,28800,car,92,m,very_high,5600,TRUE,806666.3196009074,5815265.606162916,-12.436742570071004,92,m,very_high,5600,TRUE,806666.3196009074,5815265.606162916,-20.882631770855184,-8.44588920078418,67.91078253166705
berlin_d7ed65de,28800,car,55,m,medium,2000,FALSE,790372.7259294388,5833280.5906616645,-7.939659411807648,55,m,medium,2000,FALSE,790372.7259294388,5833280.5906616645,-9.987437741849895,-2.047778330042247,25.79176541246651
berlin_843e519c,28800,car,63,f,medium,2600,FALSE,802052.5439203733,5826995.234626074,-6.7426036752705025,63,f,medium,2600,FALSE,802052.5439203733,5826995.234626074,-20.70181864832848,-13.959214973057978,207.03003832563178
berlin_a6da5e6c,28800,car,28,m,high,2600,FALSE,794977.3951399548,5821956.521515246,-6.003374183400668,28,m,high,2600,FALSE,794977.3951399548,5821956.521515246,-17.531876338960988,-11.52850215556032,192.03370976669476
berlin_f68f7de6,28800,car,67,m,medium,2600,FALSE,804203.6401753684,5831656.569975902,-10.041809794404822,67,m,medium,2600,FALSE,804203.6401753684,5831656.569975902,-11.649770251134157,-1.6079604567293355,16.012655981845747
berlin_503ddddf,28800,car,23,f,low,900,FALSE,794330.8431344051,5821260.822563236,-10.315856416905143,23,f,low,900,FALSE,794330.8431344051,5821260.822563236,-27.39403632243575,-17.078179905530604,165.5527104617672
berlin_02be3ce6,28800,car,82,m,medium,2000,FALSE,805248.2305072234,5834403.520763357,-11.486204576092872,82,m,medium,2000,FALSE,805248.2305072234,5834403.520763357,-14.848063506853993,-3.3618589307611213,29.26866667304898
bb_64bff60b,28800,car,22,m,high,4600,FALSE,754941.42,5804267.65,-23.96992915645631,22,m,high,4600,FALSE,754941.42,5804267.65,-28.596870502334028,-4.626941345877718,19.303108138855094
bb_4061b7f5,28800,car,42,m,medium,1500,FALSE,821632.28,5829233.32,-23.74501769902324,42,m,medium,1500,FALSE,821632.28,5829233.32,-29.57746450091332,-5.832446801890079,24.562823560792708
berlin_83c4c03c,28800,car,23,f,very_low,900,FALSE,809880.2218722401,5833575.516439954,-21.04955346648381,23,f,very_low,900,FALSE,809880.2218722401,5833575.516439954,-27.299148781081367,-6.249595314597556,29.689918717508597
berlin_871e7d47,28800,car,66,m,medium,1500,TRUE,782762.6506592655,5830696.324925683,-13.512635391585501,66,m,medium,1500,TRUE,782762.6506592655,5830696.324925683,-20.113915211227543,-6.601279819642041,48.85264516019389
bb_c9c4dbf5,28800,car,36,f,very_low,900,TRUE,766189.66,5810997.86,-46.22190688596432,36,f,very_low,900,TRUE,766189.66,5810997.86,-49.543699967567775,-3.3217930816034524,7.186620599186365
berlin_4839b252,28800,car,41,f,medium,1500,FALSE,801890.4678770953,5829117.378058213,-7.769375051164571,41,f,medium,1500,FALSE,801890.4678770953,5829117.378058213,-15.473100437286586,-7.703725386122015,99.15502000340791
bb_9a790f6b,28800,car,5,m,high,3600,FALSE,777255.51,5851507.59,-15.908866465562761,5,m,high,3600,FALSE,777255.51,5851507.59,-18.189907806420628,-2.2810413408578665,14.33817642379197
bb_0641762f,28800,car,27,f,very_low,1500,FALSE,779368.69,5814395.7,-19.58717047231233,27,f,very_low,1500,FALSE,779368.69,5814395.7,-27.574724510893116,-7.987554038580786,40.77951968545781
berlin_080fede8,28800,car,49,f,medium,1500,FALSE,791038.9395057211,5836590.604036423,-10.100250937737362,49,f,medium,1500,FALSE,791038.9395057211,5836590.604036423,-12.054497457851209,-1.9542465201138466,19.348494727118464
berlin_d1f98db9,28800,car,9,m,very_high,5600,FALSE,794336.4539715461,5832539.678626067,-4.091242829364306,9,m,very_high,5600,FALSE,794336.4539715461,5832539.678626067,-5.720860326432251,-1.6296174970679447,39.83184487050242
bb_63542b4f,28800,car,63,m,high,3000,TRUE,795983.98,5843709.14,-10.88975591200946,63,m,high,3000,TRUE,795983.98,5843709.14,-13.319935969299735,-2.4301800572902756,22.31620319983683
berlin_959e535c,28800,car,78,m,medium,2000,FALSE,788926.9326773635,5816036.768978235,-12.344827001328245,78,m,medium,2000,FALSE,788926.9326773635,5816036.768978235,-21.188813905684118,-8.843986904355873,71.64123809433944
berlin_851057f5,28800,car,12,m,high,5600,FALSE,794929.1758081552,5822799.588095136,-4.549814397792951,12,m,high,5600,FALSE,794929.1758081552,5822799.588095136,-14.463254062595299,-9.913439664802347,217.886682797681
berlin_693a472e,28800,car,79,m,medium,1500,TRUE,804915.0855578929,5827661.964917471,-10.193513003683499,79,m,medium,1500,TRUE,804915.0855578929,5827661.964917471,-17.065346374363177,-6.871833370679678,67.41378922258195
berlin_342c3774,28800,car,26,f,high,2600,FALSE,795117.9718472243,5824791.684357705,-3.8760181371230145,26,f,high,2600,FALSE,795117.9718472243,5824791.684357705,-22.119099300202997,-18.24308116307998,470.66552626146796
berlin_3784616c,28800,car,7,m,medium,3600,FALSE,798656.5990198157,5820086.077827743,-8.079908484675578,7,m,medium,3600,FALSE,798656.5990198157,5820086.077827743,-18.419926872346238,-10.34001838767066,127.9719740301716
bb_6032c5f4,28800,car,44,f,high,3600,FALSE,806353.38,5845785.7,-12.632436835102295,44,f,high,3600,FALSE,806353.38,5845785.7,-15.966053563131785,-3.33361672802949,26.389340168843955
berlin_32a248a3,28800,car,93,m,medium,3000,TRUE,797181.5066176548,5832062.3453360265,-4.323811054667951,93,m,medium,3000,TRUE,797181.5066176548,5832062.3453360265,-6.298555754048968,-1.9747446993810165,45.67139207549549
berlin_a9498062,28800,car,24,f,low,900,FALSE,795384.9178299437,5832196.112829117,-6.786850960262382,24,f,low,900,FALSE,795384.9178299437,5832196.112829117,-8.224636649554807,-1.4377856892924248,21.184872007810224
berlin_397202a4,28800,car,99,m,very_low,500,FALSE,792872.1516857259,5837916.58613589,-19.46682178679648,99,m,very_low,500,FALSE,792872.1516857259,5837916.58613589,-20.481592563123964,-1.0147707763274845,5.212822038653276
berlin_cf6b93c4,28800,car,34,f,medium,3000,FALSE,794710.9566852018,5838570.168181875,-7.925396402737841,34,f,medium,3000,FALSE,794710.9566852018,5838570.168181875,-10.313838569571661,-2.38844216683382,30.136564096765287
bb_36ba6760,28800,car,56,m,medium,2000,TRUE,799695.56,5810578.25,-16.926050163919275,56,m,medium,2000,TRUE,799695.56,5810578.25,-26.439507985216892,-9.513457821297617,56.20601220701303
bb_6a1cb6a3,28800,car,45,m,very_low,500,TRUE,800738.88,5855912.72,-50.59877398713346,45,m,very_low,500,TRUE,800738.88,5855912.72,-50.934838925805934,-0.33606493867247167,0.6641760505065363
berlin_bde2e7d9,28800,car,98,m,high,2600,FALSE,812868.3478897148,5819958.10681388,-16.007581117762204,98,m,high,2600,FALSE,812868.3478897148,5819958.10681388,-24.450015395348967,-8.442434277586763,52.74022486894623
berlin_c4ceab7b,28800,car,62,f,very_low,500,FALSE,806007.5486278478,5817575.391619693,-29.94710132931289,62,f,very_low,500,FALSE,806007.5486278478,5817575.391619693,-55.472592198882715,-25.525490869569825,85.23526397055633
berlin_be7252f5,28800,car,2,m,medium,3000,TRUE,802007.9306781362,5827136.69069737,-6.312897917134011,2,m,medium,3000,TRUE,802007.9306781362,5827136.69069737,-19.853969735117598,-13.541071817983587,214.4985075908069
berlin_b1ccbc96,28800,car,19,f,very_low,1500,FALSE,794848.377654376,5828487.807172777,-2.5531149604342516,19,f,very_low,1500,FALSE,794848.377654376,5828487.807172777,-8.432993618826462,-5.87987865839221,230.30215049118348
berlin_4cc8e995,28800,car,78,m,medium,2000,FALSE,809022.1944706296,5831350.471258559,-12.606197678083452,78,m,medium,2000,FALSE,809022.1944706296,5831350.471258559,-17.446812685027595,-4.840615006944143,38.39869190183976
berlin_307a0706,28800,car,57,f,low,2000,FALSE,804436.2969890686,5827406.222096675,-8.374769283667826,57,f,low,2000,FALSE,804436.2969890686,5827406.222096675,-15.700788354496604,-7.326019070828778,87.47726441987741
berlin_076d002d,28800,car,29,f,very_high,5600,FALSE,790948.9818210176,5824723.880164754,-5.048619316743166,29,f,very_high,5600,FALSE,790948.9818210176,5824723.880164754,-13.54065614501805,-8.492036828274884,168.2051328392303
berlin_32e6aa8a,28800,car,32,f,high,3600,FALSE,796704.8030997601,5832879.265058583,-4.256319125306211,32,f,high,3600,FALSE,796704.8030997601,5832879.265058583,-6.194545630892435,-1.9382265055862238,45.53762179302715
berlin_1f956cf8,28800,car,23,f,very_low,900,FALSE,791747.5971973778,5827360.253607124,-6.5818998741712464,23,f,very_low,900,FALSE,791747.5971973778,5827360.253607124,-22.981463571724174,-16.399563697552928,249.16154926495085
berlin_eb2f1e70,28800,car,23,f,high,3600,FALSE,803252.6401762676,5822476.543867083,-8.679715547675675,23,f,high,3600,FALSE,803252.6401762676,5822476.543867083,-20.227149305126925,-11.54743375745125,133.0393109546489
berlin_eb343da5,28800,car,47,m,medium,3600,FALSE,799181.6299237984,5831829.609137654,-4.97154035182775,47,m,medium,3600,FALSE,799181.6299237984,5831829.609137654,-7.439074510051758,-2.467534158224008,49.63319179973742
bb_483005d3,28800,car,48,f,high,3600,TRUE,757655.35,5801366.41,-22.636049597293525,48,f,high,3600,TRUE,757655.35,5801366.41,-27.60575227502681,-4.9697026777332844,21.95481440510488
berlin_c9819663,28800,car,16,m,high,3600,FALSE,793007.7990281389,5837226.288666295,-7.382541610182963,16,m,high,3600,FALSE,793007.7990281389,5837226.288666295,-9.528838192648639,-2.146296582465676,29.072597159563912
bb_e7e6cdf1,28800,car,60,f,high,4600,FALSE,791789.19,5843482.7,-10.484689694351498,60,f,high,4600,FALSE,791789.19,5843482.7,-12.946895336721015,-2.4622056423695167,23.483819875909163
berlin_7e0e232c,28800,car,20,f,very_high,5600,FALSE,806677.0462220227,5833271.636490836,-9.5570796606095,20,f,very_high,5600,FALSE,806677.0462220227,5833271.636490836,-12.492504522105493,-2.935424861495994,30.714663534663767
berlin_1df1d2e2,28800,car,29,f,medium,1500,FALSE,799123.8125115372,5829992.709873215,-5.24473702883955,29,f,medium,1500,FALSE,799123.8125115372,5829992.709873215,-12.896416606976434,-7.651679578136884,145.8925306657347
bb_684ac76d,28800,car,2,m,medium,2600,FALSE,817854.36,5798549.17,-22.682546943651687,2,m,medium,2600,FALSE,817854.36,5798549.17,-32.64429961436759,-9.961752670715903,43.91813977267647
berlin_95caafdf,28800,car,74,m,medium,2600,FALSE,808810.0281020323,5829313.766997368,-11.378678482745425,74,m,medium,2600,FALSE,808810.0281020323,5829313.766997368,-16.173869999901925,-4.7951915171565,42.14190184236162
bb_a6d0e2b6,28800,car,24,m,high,5600,FALSE,822031.74,5821759.12,-16.822679016362553,24,m,high,5600,FALSE,822031.74,5821759.12,-20.409217868820477,-3.586538852457924,21.319665250519744
berlin_268418f8,28800,car,64,f,medium,2000,FALSE,797567.4904510687,5828983.470706277,-3.1778897503026546,64,f,medium,2000,FALSE,797567.4904510687,5828983.470706277,-26.81693417953433,-23.639044429231674,743.8598027820301
berlin_fa27bc01,28800,car,52,m,low,3000,FALSE,795193.2427854068,5818038.159010578,-9.099078871733369,52,m,low,3000,FALSE,795193.2427854068,5818038.159010578,-18.991468569308196,-9.892389697574828,108.71858390310155
berlin_547909b9,28800,car,24,f,high,3600,FALSE,793782.8223384677,5836393.768749593,-7.282471650233912,24,f,high,3600,FALSE,793782.8223384677,5836393.768749593,-9.245120391554382,-1.9626487413204696,26.950310767875486
berlin_aa1ca54b,28800,car,54,m,high,3600,FALSE,780545.3584184481,5827591.2028985685,-10.446141825628864,54,m,high,3600,FALSE,780545.3584184481,5827591.2028985685,-16.304943370155343,-5.858801544526479,56.08579360996542
berlin_e3b7b2fe,28800,car,3,m,low,2000,FALSE,799433.9206531288,5831323.187241532,-5.79529474554201,3,m,low,2000,FALSE,799433.9206531288,5831323.187241532,-8.65921620688343,-2.8639214613414206,49.41804665835974
berlin_f1b81c33,28800,car,33,f,medium,2000,FALSE,808298.8625626848,5831554.977214979,-12.184291125879422,33,f,medium,2000,FALSE,808298.8625626848,5831554.977214979,-17.09476541436153,-4.910474288482106,40.30168220498494
berlin_291625d7,28800,car,69,m,medium,2000,FALSE,798076.9824966979,5830157.303025197,-4.84151778668595,69,m,medium,2000,FALSE,798076.9824966979,5830157.303025197,-10.452239594688473,-5.610721808002523,115.88766281995008
berlin_ddfb02f5,28800,car,14,m,very_low,900,FALSE,802693.0933067866,5816974.095434269,-19.73641757145465,14,m,very_low,900,FALSE,802693.0933067866,5816974.095434269,-36.216722673954074,-16.480305102499425,83.50200862356787
berlin_2433446f,28800,car,80,m,medium,2000,FALSE,812065.4013247836,5822340.816832882,-16.845949343854347,80,m,medium,2000,FALSE,812065.4013247836,5822340.816832882,-24.181750283970402,-7.335800940116055,43.546378956625944
berlin_29c4e33d,28800,car,53,f,medium,1500,FALSE,789183.1932500706,5816445.007705033,-13.588659506338416,53,f,medium,1500,FALSE,789183.1932500706,5816445.007705033,-23.605009861747067,-10.016350355408651,73.71109969115449
bb_c7fb8ef3,28800,car,3,m,very_low,900,FALSE,783252.36,5848954.15,-31.18641878839831,3,m,very_low,900,FALSE,783252.36,5848954.15,-33.14632024391721,-1.9599014555188994,6.284471034705673
berlin_9e50b9a0,28800,car,45,m,low,2600,FALSE,794906.2806816266,5830054.120574354,-3.1260931184862866,45,m,low,2600,FALSE,794906.2806816266,5830054.120574354,-4.615973364212956,-1.4898802457266695,47.659496670658925
berlin_3f87357d,28800,car,40,f,very_low,1500,FALSE,781956.8610927549,5829243.642630275,-14.20558770107749,40,f,very_low,1500,FALSE,781956.8610927549,5829243.642630275,-20.276564165503462,-6.070976464425971,42.7365385521184
bb_9ab84c9a,28800,car,39,f,low,3000,FALSE,816019.03,5804169.45,-19.49236421614792,39,f,low,3000,FALSE,816019.03,5804169.45,-30.28993147536907,-10.79756725922115,55.393830832876596
berlin_89a0e341,28800,car,18,f,high,3600,FALSE,802422.5498886537,5820203.04013422,-9.227821124853987,18,f,high,3600,FALSE,802422.5498886537,5820203.04013422,-19.524544328460998,-10.29672320360701,111.58347202758479
berlin_d68bca8f,28800,car,16,m,very_high,5600,FALSE,793985.2772523366,5824874.732380702,-3.5679183833069508,16,m,very_high,5600,FALSE,793985.2772523366,5824874.732380702,-20.466968256983126,-16.899049873676177,473.63891373583414
berlin_1299868e,28800,car,93,m,medium,1500,TRUE,793283.465588242,5820649.498018164,-8.756072106922572,93,m,medium,1500,TRUE,793283.465588242,5820649.498018164,-20.764325403398523,-12.008253296475951,137.14201013696766
berlin_05ced70a,28800,car,44,m,medium,3000,FALSE,789370.1401842718,5825511.174580876,-6.749019310285777,44,m,medium,3000,FALSE,789370.1401842718,5825511.174580876,-15.502756077570526,-8.75373676728475,129.70383347316405
bb_c2b064b6,28800,car,24,f,medium,2000,FALSE,783157.46,5850317.33,-17.89770300882081,24,f,medium,2000,FALSE,783157.46,5850317.33,-20.27086430826623,-2.373161299445421,13.259585871303251
berlin_7d1f183d,28800,car,69,m,high,2600,FALSE,808737.0583099808,5828360.088136028,-11.07114493477236,69,m,high,2600,FALSE,808737.0583099808,5828360.088136028,-16.520697606012423,-5.449552671240063,49.223027097441886
berlin_8e54db68,28800,car,23,f,very_low,500,FALSE,806715.7167562719,5818985.749127146,-29.420397433484457,23,f,very_low,500,FALSE,806715.7167562719,5818985.749127146,-48.09979436717254,-18.679396933688086,63.491314065079095
berlin_6bf3fe5d,28800,car,93,m,medium,1500,TRUE,798498.9153784164,5824312.4879933465,-6.170149539585896,93,m,medium,1500,TRUE,798498.9153784164,5824312.4879933465,-28.466444531663655,-22.296294992077758,361.35744926490315
berlin_0847983d,28800,car,21,f,medium,3000,FALSE,787278.4664677868,5816962.816366072,-10.729468015922134,21,f,medium,3000,FALSE,787278.4664677868,5816962.816366072,-18.15253700722124,-7.4230689912991075,69.18394258022437
berlin_28068b4e,28800,car,80,m,very_high,5600,FALSE,797683.7709770929,5819779.891763778,-6.753114378692669,80,m,very_high,5600,FALSE,797683.7709770929,5819779.891763778,-16.111848082160737,-9.358733703468069,138.58396554035295
berlin_238aa414,28800,car,53,f,low,900,FALSE,796259.550949479,5826080.7333495775,-4.978818164519083,53,f,low,900,FALSE,796259.550949479,5826080.7333495775,-45.53933315070408,-40.560514986185,814.6615049176604
berlin_7a15005f,28800,car,23,f,low,2000,FALSE,809992.555546023,5820886.9933954105,-15.170138100560662,23,f,low,2000,FALSE,809992.555546023,5820886.9933954105,-25.009353366395985,-9.839215265835323,64.85910148353682
berlin_3e8e12fc,28800,car,33,f,medium,3000,FALSE,821105.6119048155,5818249.4491054965,-20.688553223824062,33,f,medium,3000,FALSE,821105.6119048155,5818249.4491054965,-26.568530624419097,-5.879977400595035,28.421404517662946
berlin_68a0621c,28800,car,23,f,very_low,500,FALSE,797452.9726171035,5831385.296571291,-7.815801506193488,23,f,very_low,500,FALSE,797452.9726171035,5831385.296571291,-9.71496874855793,-1.8991672423644417,24.299072089528906
berlin_3813ea56,28800,car,88,m,medium,2000,FALSE,800228.6255194915,5816534.7994856285,-11.991679627394689,88,m,medium,2000,FALSE,800228.6255194915,5816534.7994856285,-24.01122124810799,-12.019541620713301,100.23234437697086
berlin_40493115,28800,car,91,m,high,4600,FALSE,782264.1301365492,5829649.197147845,-9.358669795453721,91,m,high,4600,FALSE,782264.1301365492,5829649.197147845,-14.879813302008442,-5.52114350655472,58.9949600448217
berlin_84cdc0d5,28800,car,47,m,very_high,5600,TRUE,798996.1930565892,5828663.671802181,-3.821702206936404,47,m,very_high,5600,TRUE,798996.1930565892,5828663.671802181,-16.096229779450937,-12.274527572514533,321.17959244014924
berlin_33ce0692,28800,car,11,m,low,3000,FALSE,797492.6359976016,5828216.139635508,-2.8595019293622084,11,m,low,3000,FALSE,797492.6359976016,5828216.139635508,-28.913608189201085,-26.054106259838875,911.1414121566988
berlin_1af2ead6,28800,car,4,m,very_high,5600,FALSE,791284.4780793188,5826377.181833415,-4.148568976956897,4,m,very_high,5600,FALSE,791284.4780793188,5826377.181833415,-13.587898685467232,-9.439329708510336,227.53218666342087
berlin_639e8bca,28800,car,16,m,very_high,5600,FALSE,800045.1874345005,5835869.25609372,-6.396525063666125,16,m,very_high,5600,FALSE,800045.1874345005,5835869.25609372,-8.561846199850155,-2.16532113618403,33.85152273511129
berlin_6cd27baa,28800,car,1,m,medium,3600,FALSE,801275.9810619731,5824046.390840668,-6.345035645983538,1,m,medium,3600,FALSE,801275.9810619731,5824046.390840668,-23.817630764499217,-17.472595118515677,275.37426254769713
berlin_8eb81ba3,28800,car,64,m,very_low,500,FALSE,799427.0351965535,5829667.912576124,-9.219858829438323,64,m,very_low,500,FALSE,799427.0351965535,5829667.912576124,-19.883672354643103,-10.66381352520478,115.6613536332684
berlin_15e48109,28800,car,52,f,very_high,5600,FALSE,803312.4523028905,5829905.502959453,-6.42904080991852,52,f,very_high,5600,FALSE,803312.4523028905,5829905.502959453,-10.574323407642947,-4.145282597724426,64.47746592818662
berlin_e81b1904,28800,car,38,m,medium,1500,FALSE,791774.8643877953,5825513.365589644,-6.525320561184828,38,m,medium,1500,FALSE,791774.8643877953,5825513.365589644,-21.94649362434905,-15.421173063164222,236.32820669218032
berlin_b26b0b4e,28800,car,47,f,very_low,900,FALSE,782875.8495089596,5827149.491475485,-16.508284241735215,47,f,very_low,900,FALSE,782875.8495089596,5827149.491475485,-26.46817805963861,-9.959893817903396,60.332701279297176
bb_710abd87,28800,car,56,f,high,3600,FALSE,786787.3,5844772.7,-12.889365411443979,56,f,high,3600,FALSE,786787.3,5844772.7,-15.48283205084501,-2.593466639401031,20.12098002201404
berlin_174462e3,28800,car,7,m,low,1500,FALSE,803898.7797162136,5830101.112750113,-9.968363799585319,7,m,low,1500,FALSE,803898.7797162136,5830101.112750113,-14.000757301776575,-4.0323935021912565,40.45190949350186
bb_8344cc2d,28800,car,61,f,medium,2000,FALSE,866126.41,5751073.37,-61.74259087381031,61,f,medium,2000,FALSE,866126.41,5751073.37,-71.54693017534892,-9.804339301538612,15.879377853735924
berlin_861620f5,28800,car,88,m,low,1500,FALSE,796809.0456645524,5816114.373126861,-13.55435103038421,88,m,low,1500,FALSE,796809.0456645524,5816114.373126861,-25.753192286034217,-12.198841255650008,89.99944909427523
berlin_8e98a384,28800,car,64,m,low,900,TRUE,790253.3854093553,5829403.454124356,-8.76250945553077,64,m,low,900,TRUE,790253.3854093553,5829403.454124356,-14.631685386332455,-5.869175930801685,66.98053748857464
berlin_228b9eb1,28800,car,34,m,high,3600,FALSE,802322.2312483209,5826148.511450858,-6.842790332353008,34,m,high,3600,FALSE,802322.2312483209,5826148.511450858,-19.40017588669443,-12.557385554341423,183.51264534541647
berlin_86043e32,28800,car,17,m,low,1500,FALSE,813388.100015812,5830837.282262517,-17.956546250680724,17,m,low,1500,FALSE,813388.100015812,5830837.282262517,-23.431505186131307,-5.474958935450584,30.490044460766118
berlin_89b88de4,28800,car,62,f,high,4600,TRUE,794982.5517441856,5821217.27702423,-5.732809429600787,62,f,high,4600,TRUE,794982.5517441856,5821217.27702423,-15.763130359401059,-10.030320929800272,174.96344598530894
berlin_32728a7a,28800,car,31,f,medium,1500,FALSE,795894.0955826216,5830805.475989963,-3.9301098376746078,31,f,medium,1500,FALSE,795894.0955826216,5830805.475989963,-5.658867853793712,-1.7287580161191043,43.98752420471756
berlin_76864468,28800,car,49,f,high,3000,FALSE,800162.6190919606,5823115.62982178,-6.264317716197848,49,f,high,3000,FALSE,800162.6190919606,5823115.62982178,-22.605707993174743,-16.341390276976895,260.86464667528656
bb_7224092a,28800,car,13,m,very_low,2000,FALSE,813131.2,5851914.48,-21.979304934103762,13,m,very_low,2000,FALSE,813131.2,5851914.48,-26.73642105771851,-4.757116123614747,21.643614927210276
berlin_ba1dc842,28800,car,37,f,high,4600,FALSE,795309.7497016527,5837289.630085116,-7.434861599777306,37,f,high,4600,FALSE,795309.7497016527,5837289.630085116,-9.797760518533915,-2.362898918756609,31.78134370150729
berlin_85cd4790,28800,car,20,f,very_low,500,FALSE,784668.406485846,5830615.329360458,-23.583982513848373,20,f,very_low,500,FALSE,784668.406485846,5830615.329360458,-32.520553974847616,-8.936571460999243,37.89254616242928
berlin_518ec895,28800,car,11,m,very_low,1500,FALSE,804013.664170315,5818370.544008366,-14.379104403851603,11,m,very_low,1500,FALSE,804013.664170315,5818370.544008366,-27.168591494251647,-12.789487090400044,88.94494908162874
berlin_ec542986,28800,car,43,f,very_high,5600,FALSE,803620.3689310167,5839413.451965254,-8.807834095868015,43,f,very_high,5600,FALSE,803620.3689310167,5839413.451965254,-12.066116720581537,-3.2582826247135213,36.993006331057785
berlin_0ecc69b1,28800,car,39,f,very_low,500,FALSE,804430.6536104209,5821979.69531254,-22.947777887274142,39,f,very_low,500,FALSE,804430.6536104209,5821979.69531254,-45.02616890551579,-22.078391018241646,96.21145509903762
bb_8caf8316,28800,car,54,m,medium,2600,FALSE,821841.33,5838425.83,-20.60260395066223,54,m,medium,2600,FALSE,821841.33,5838425.83,-25.459776833186517,-4.857172882524289,23.57552906494698
berlin_c8e7adc0,28800,car,14,m,medium,3600,FALSE,794799.2225961911,5836175.358115747,-7.226347372679208,14,m,medium,3600,FALSE,794799.2225961911,5836175.358115747,-9.112151684735661,-1.885804312056453,26.0962311220486
berlin_fd90ecb3,28800,car,29,m,low,900,FALSE,799006.74042989,5829378.3762508985,-6.151611255161169,29,m,low,900,FALSE,799006.74042989,5829378.3762508985,-17.674993955007846,-11.523382699846678,187.32299916023828
bb_5d5789fe,28800,car,85,m,medium,3000,FALSE,805747.92,5840239.85,-12.245505973997899,85,m,medium,3000,FALSE,805747.92,5840239.85,-15.279609512513577,-3.0341035385156783,24.77728192659652
berlin_884349f7,28800,car,18,f,low,900,FALSE,793003.6178116903,5836565.905269134,-12.297433125624753,18,f,low,900,FALSE,793003.6178116903,5836565.905269134,-13.700213168897786,-1.402780043273033,11.407096334193456
bb_e4d25f79,28800,car,31,f,very_high,5600,FALSE,787176.16,5811638.4,-10.895141439659463,31,f,very_high,5600,FALSE,787176.16,5811638.4,-17.57699194639417,-6.6818505067347065,61.32871742639399
bb_27912f43,28800,car,11,f,medium,2000,FALSE,776531.61,5830807.62,-15.750448820426831,11,f,medium,2000,FALSE,776531.61,5830807.62,-21.973521751475538,-6.223072931048707,39.51044825451561
berlin_8c0c70a8,28800,car,44,f,very_low,900,FALSE,798887.4426273433,5831274.852842755,-7.180197024855326,44,f,very_low,900,FALSE,798887.4426273433,5831274.852842755,-10.794572437786416,-3.614375412931089,50.33810911343223
berlin_4936d2a2,28800,car,72,m,medium,3000,FALSE,792341.5606152304,5833811.086592993,-6.359450744442003,72,m,medium,3000,FALSE,792341.5606152304,5833811.086592993,-8.269218627330954,-1.9097678828889508,30.030390353412816
berlin_ce583cad,28800,car,43,f,very_low,900,FALSE,797076.1689909741,5822048.257593138,-9.844969869734014,43,f,very_low,900,FALSE,797076.1689909741,5822048.257593138,-29.354549423659662,-19.509579553925647,198.1679965715603
berlin_1738b4bf,28800,car,49,f,medium,3600,FALSE,804671.8156170581,5822968.34483533,-8.82831541491081,49,f,medium,3600,FALSE,804671.8156170581,5822968.34483533,-19.64429408180669,-10.815978666895882,122.51463794132184
berlin_61c35080,28800,car,27,f,high,4600,FALSE,807553.1422134445,5821698.209275541,-10.36644056869016,27,f,high,4600,FALSE,807553.1422134445,5821698.209275541,-19.23612062201338,-8.86968005332322,85.561480766237
berlin_5b1f5355,28800,car,68,m,medium,1500,TRUE,806636.3402271576,5822444.533275547,-13.616986411356557,68,m,medium,1500,TRUE,806636.3402271576,5822444.533275547,-24.663578078768246,-11.04659166741169,81.12361526775734
berlin_ccbb0fb5,28800,car,14,m,very_low,1500,FALSE,801953.9810655911,5823457.590321919,-9.137075152114127,14,m,very_low,1500,FALSE,801953.9810655911,5823457.590321919,-27.850821129648946,-18.71374597753482,204.8111202544378
bb_0ab7ea9f,28800,car,34,m,medium,3000,FALSE,805629.73,5845966.54,-13.181137098248113,34,m,medium,3000,FALSE,805629.73,5845966.54,-16.769442528310627,-3.5883054300625137,27.223033971321264
bb_26280977,28800,car,51,f,high,3600,FALSE,844522.63,5805555.88,-31.38637982642774,51,f,high,3600,FALSE,844522.63,5805555.88,-35.86746495537631,-4.481085128948575,14.277164661008285
berlin_2d4e01d4,28800,car,43,f,very_low,2000,FALSE,802557.1740264283,5828099.652640642,-7.187782154186673,43,f,very_low,2000,FALSE,802557.1740264283,5828099.652640642,-15.076131851694639,-7.888349697507966,109.7466440731406
berlin_8fd0db3b,28800,car,55,f,very_low,500,TRUE,796338.1132449623,5823847.629518608,-10.690540442446553,55,f,very_low,500,TRUE,796338.1132449623,5823847.629518608,-50.02336513125225,-39.332824688805694,367.92176130437326
berlin_3669e6ee,28800,car,79,m,very_low,900,TRUE,804199.8571159621,5817270.89510719,-20.40550251318861,79,m,very_low,900,TRUE,804199.8571159621,5817270.89510719,-36.6132241909348,-16.207721677746193,79.42819181870537
berlin_34a17e53,28800,car,3,m,high,3600,FALSE,793132.6793188181,5828308.793290803,-2.845904998574821,3,m,high,3600,FALSE,793132.6793188181,5828308.793290803,-15.432107846392558,-12.586202847817738,442.25660568854846
berlin_c5efd6cc,28800,car,99,m,high,3600,TRUE,811116.0035289347,5817389.150257642,-13.73489685637822,99,m,high,3600,TRUE,811116.0035289347,5817389.150257642,-22.74946487074535,-9.014568014367129,65.63258616813665
