personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_1d1a3abb,28800.0,car,32,m,medium,always,false,819264.99,5828331.63,-24.527613273471,
bb_bf2abc25,28800.0,car,62,f,high,always,false,816159.41,5801735.87,-27.262723838626428,
bb_0270f9fc,28800.0,car,38,f,low,always,false,800428.12,5810846.93,-25.023708238689572,
bb_51d8afd1,28800.0,car,12,f,low,never,false,786489.05,5814186.96,-20.217479037831026,
bb_3a67a14d,28800.0,car,37,m,medium,always,false,785303.39,5854151.63,-11.44063714287715,
bb_5729b7ae,28800.0,car,8,f,high,never,false,810795.42,5843361.52,-18.992322363108244,
bb_7772b8d3,28800.0,car,62,f,very_low,always,true,819150.74,5828911.7,-24.439586253895584,
bb_18b92631,28800.0,car,70,m,medium,always,false,768480.51,5810384.07,-31.679085322105582,
bb_d8782b57,28800.0,car,59,m,high,always,false,829745.22,5833416.97,-18.61124430052442,
bb_c0fa9186,28800.0,car,53,m,medium,always,false,819006.5,5829879.63,-25.167020789069905,
bb_177f004d,28800.0,car,35,m,medium,always,false,770812.33,5812105.89,-21.347217184466693,
bb_4fdaa6cb,28800.0,car,52,m,medium,always,false,780451.63,5831392.58,-11.795026724628613,
bb_3c2e72e2,28800.0,car,4,m,very_low,never,false,820352.5,5805186.0,-37.176965609807546,
bb_00123290,28800.0,car,72,f,low,always,true,810768.14,5803170.04,-18.696566263307595,
bb_39d2c592,28800.0,car,62,m,medium,always,false,755145.39,5802639.05,-20.787513749850273,
bb_1cbd48b7,28800.0,car,4,f,high,never,false,789382.92,5803488.94,-19.541414889951817,
bb_d2bba307,28800.0,car,55,f,very_low,always,false,790662.51,5813565.76,-49.0411934256128,
bb_6b4a73c0,28800.0,car,23,f,low,always,false,788548.22,5845105.84,-10.060001176755081,
bb_38e7694a,28800.0,car,76,f,low,always,false,785197.15,5853168.53,-12.76336724838462,
bb_5180aa37,28800.0,car,5,f,high,never,true,782964.29,5849471.14,-9.78694903996399,
bb_838899b3,28800.0,car,5,f,medium,never,false,805522.61,5840467.58,-17.730735864351466,
bb_1c4b7afd,28800.0,car,56,f,high,always,false,801278.89,5810639.86,-23.9730923458489,
bb_b6564c7a,28800.0,car,58,m,medium,always,false,789160.58,5804149.55,-24.745365189054873,
bb_4b777a3e,28800.0,car,47,f,very_low,always,true,781802.22,5845571.57,-8.777923196065965,
bb_17635571,28800.0,car,42,f,very_high,always,false,810825.31,5845511.96,-20.636011716030517,
bb_cd7062ad,28800.0,car,45,f,medium,always,false,826944.55,5831820.43,-20.741557123884185,
bb_834937d8,28800.0,car,57,m,low,always,false,766650.79,5810446.48,-57.2027054347167,
bb_c2410e4d,28800.0,car,33,f,medium,always,false,806598.76,5846216.76,-17.08812256105873,
bb_4a00574f,28800.0,car,91,f,low,always,false,818534.67,5803920.44,-31.009487422282742,
bb_2e2d434c,28800.0,car,5,m,high,never,false,814264.39,5808931.93,-23.031148641632367,
bb_5f608c0a,28800.0,car,59,m,very_low,always,true,787810.93,5844067.25,-9.623250216444678,
bb_791825a0,28800.0,car,34,m,high,always,false,764393.56,5798478.89,-29.412379355956272,
bb_b0634660,28800.0,car,55,m,very_low,always,true,802813.29,5816367.12,-22.49978311392159,
bb_8f79c6ed,28800.0,car,29,m,high,always,false,797246.97,5913499.43,-23.45877808143855,
bb_658bd882,28800.0,car,52,f,high,always,false,770504.54,5795395.31,-25.695557815050037,
bb_64a14e2e,28800.0,car,38,f,medium,always,false,770090.93,5794897.59,-18.659628199341054,
bb_03838863,28800.0,car,50,m,very_low,always,false,819380.63,5811512.49,-23.331571049498503,
bb_0b938d0c,28800.0,car,42,f,medium,always,false,812600.43,5871884.11,-16.299429726533088,
bb_22538140,28800.0,car,51,m,low,always,true,809176.43,5835400.76,-19.639695590158787,
bb_2907a8dd,28800.0,car,53,m,very_high,always,false,797377.4,5808109.26,-21.7891768698763,
bb_9dc7c3eb,28800.0,car,73,m,medium,always,false,786452.02,5815224.76,-19.58667456539459,
bb_bc058d3d,28800.0,car,79,f,low,always,false,799433.85,5806044.02,-25.616931806448246,
bb_9b357ed8,28800.0,car,69,m,low,always,true,793495.73,5841626.89,-10.994730459222085,
bb_c5735884,28800.0,car,30,f,high,always,false,776223.57,5814604.98,-20.21011092438099,
bb_b3220645,28800.0,car,8,f,high,never,false,776980.03,5832999.35,-12.47819022118762,
bb_943d1e7c,28800.0,car,9,m,low,never,false,783175.63,5813201.1,-20.91595392365622,
bb_ce70d9f5,28800.0,car,52,f,high,always,false,820169.03,5823843.12,-25.924428677789123,
bb_68594971,28800.0,car,0,m,medium,never,false,775314.76,5815086.79,-20.205807168240156,
bb_b41ea893,28800.0,car,68,m,low,always,false,775762.01,5813497.91,-27.73175688441709,
bb_384b6fc4,28800.0,car,72,f,very_low,always,false,768305.18,5783119.43,-22.012241822906134,
bb_a1996ef5,28800.0,car,72,f,very_low,always,false,810426.77,5849035.18,-18.637280192075583,
bb_784e5926,28800.0,car,49,m,medium,always,false,789940.09,5811672.0,-54.26276433121035,
bb_66ef816d,28800.0,car,35,f,very_high,always,false,781225.46,5809559.17,-22.932717238964216,
bb_2d6728aa,28800.0,car,14,f,high,never,false,771008.08,5814476.6,-21.10886449115208,
bb_355d74ad,28800.0,car,84,m,low,always,false,793145.22,5813835.52,-15.512562688113023,
bb_a05aa89c,28800.0,car,98,m,medium,always,false,805739.35,5846039.54,-17.552837458224285,
bb_0025be67,28800.0,car,38,m,medium,always,false,786800.02,5851130.36,-9.15176963014792,
bb_4abf9909,28800.0,car,13,f,medium,never,false,767308.35,5830571.53,-20.241472385598918,
bb_9ec90cb1,28800.0,car,37,f,medium,always,false,773752.5,5812119.46,-21.72723854213102,
bb_82fbf87b,28800.0,car,97,f,high,always,true,820938.23,5822623.24,-91.40662294729022,
bb_cf437430,28800.0,car,10,m,low,never,false,777170.04,5830241.7,-13.858624722823842,
bb_062a6d33,28800.0,car,33,m,very_low,always,false,818967.03,5830095.79,-24.583140150969605,
bb_c01197dd,28800.0,car,31,f,low,always,false,821827.39,5861904.51,-24.365406828278456,
bb_10787d85,28800.0,car,41,m,high,always,false,783922.94,5842204.85,-7.715465965179359,
bb_42eda25d,28800.0,car,72,m,high,always,false,740423.61,5808257.75,-28.779867651392074,
bb_0ea83894,28800.0,car,42,m,medium,always,false,783467.3,5849702.38,-11.052691212416459,
bb_7f79d08b,28800.0,car,43,f,very_high,always,false,770168.78,5813561.92,-16.912755246864073,
bb_9dc04990,28800.0,car,16,m,very_low,never,false,820223.68,5815088.88,-28.280759639259866,
bb_97fd9d17,28800.0,car,50,f,medium,always,false,789249.44,5843404.87,-9.74430568676281,
bb_5733fb53,28800.0,car,73,f,low,always,false,815335.76,5827612.45,-23.73753776352591,
bb_24b2f435,28800.0,car,47,m,medium,always,false,795754.28,5843752.42,-11.33719556168553,
bb_265574fb,28800.0,car,52,f,very_low,always,true,765472.26,5817376.85,-16.78262916959287,
bb_1a3c5cc0,28800.0,car,68,m,medium,always,false,789102.27,5843507.13,-9.387163815685659,
bb_0a8b9274,28800.0,car,16,m,medium,never,false,790082.54,5814284.38,-20.359734287755938,
bb_9069a708,28800.0,car,5,f,very_low,never,false,771823.13,5853942.28,-12.469704402793198,
bb_6ffda5ac,28800.0,car,19,m,medium,always,false,806045.57,5846135.36,-17.408085266891206,
bb_75c2738f,28800.0,car,23,f,high,always,false,810235.89,5835294.18,-19.783006219650954,
bb_0f59b323,28800.0,car,36,f,low,always,false,781198.84,5810941.92,-21.63991079083022,
bb_d74f347a,28800.0,car,47,f,very_low,always,true,775297.59,5829428.64,-14.25840605322113,
bb_8646b3f4,28800.0,car,6,m,very_high,never,false,802765.31,5801457.15,-23.969927903400965,
bb_29d87a04,28800.0,car,48,f,medium,always,false,821637.74,5840604.19,-24.62904176720976,
bb_33680c11,28800.0,car,62,f,high,always,false,771602.63,5853381.04,-13.163200871050089,
bb_5d48e83d,28800.0,car,64,f,low,always,true,821832.07,5832051.32,-25.454302992082056,
bb_80c97fb2,28800.0,car,56,f,very_low,always,false,877329.9,5813073.83,-31.546355384880805,
bb_7e95ba8f,28800.0,car,63,f,high,always,false,824404.46,5837184.18,-16.706606540080344,
bb_263f6b81,28800.0,car,44,m,very_low,always,false,802141.49,5797177.98,-21.01437146866459,
bb_d226846a,28800.0,car,54,m,medium,always,false,771852.12,5815554.21,-21.064621455833347,
bb_170bd8b4,28800.0,car,34,m,medium,always,false,739347.73,5815425.71,-18.77031121918388,
bb_14dc0437,28800.0,car,52,m,very_low,always,true,813165.86,5810498.63,-26.850841985704022,
bb_1808e143,28800.0,car,53,m,low,always,false,799805.72,5846051.3,-15.049783500716059,
bb_b82863e2,28800.0,car,56,f,very_high,always,false,777071.79,5831131.48,-13.302231435640055,
bb_8ebf2995,28800.0,car,63,m,low,always,true,799000.5,5803325.54,-18.192295522807537,
bb_26ac800d,28800.0,car,68,f,low,always,true,813859.63,5835130.91,-17.445708303339075,
bb_123d0f73,28800.0,car,61,m,high,always,false,773038.57,5811909.84,-22.53262924591732,
bb_7c9ea565,28800.0,car,68,m,low,always,false,763969.44,5806751.1,-19.86671587346362,
bb_1787a3ab,28800.0,car,90,f,medium,always,true,801757.13,5806419.25,-37.82928116712764,
bb_8e409d87,28800.0,car,59,m,high,always,false,829345.19,5829220.65,-16.315167401668145,
bb_338d1a16,28800.0,car,70,f,medium,always,false,791519.43,5812948.62,-21.05017321077591,
bb_327624e1,28800.0,car,86,m,medium,always,false,792667.43,5840383.66,-11.214413133923017,
bb_ad43bb78,28800.0,car,43,m,medium,always,false,780695.55,5811398.84,-21.464136729662318,
bb_82ec6e02,28800.0,car,9,m,high,never,false,787194.58,5812594.97,-26.444889814261856,
bb_517869cf,28800.0,car,57,f,very_high,always,true,779484.57,5814049.07,-16.141606583694518,
bb_d16fc378,28800.0,car,91,f,low,always,false,812774.6,5812655.98,-26.532826457832616,
bb_948eb3f5,28800.0,car,63,f,very_high,always,false,777863.95,5814506.11,-19.933065815097343,
bb_947a99d4,28800.0,car,13,m,medium,never,false,774329.01,5832060.71,-13.65008062220353,
bb_d5494586,28800.0,car,80,f,high,always,false,771075.5,5833433.94,-13.52299297237457,
bb_14744d23,28800.0,car,20,f,medium,always,false,775564.16,5815588.9,-19.163826791934678,
bb_b9656c89,28800.0,car,20,m,very_high,always,false,848095.46,5895591.01,-34.5426414897855,
bb_7533abb0,28800.0,car,38,f,low,always,false,762685.02,5832677.34,-17.65028913815144,
bb_abd7b324,28800.0,car,63,f,low,always,false,758652.5,5821708.97,-15.08395134071649,
bb_01a3046e,28800.0,car,67,f,very_high,always,false,767184.89,5828949.86,-49.48314823283655,
bb_bed7ecd3,28800.0,car,51,f,high,always,false,814836.12,5802819.19,-30.508118639609126,
bb_d888fb35,28800.0,car,97,f,low,always,false,777705.03,5814585.42,-16.09596520511501,
bb_67096aea,28800.0,car,49,m,medium,always,false,773189.19,5820893.34,-18.07686178095043,
bb_b625d789,28800.0,car,15,f,high,never,false,785513.48,5853103.47,-12.901782744616689,
bb_97f819dc,28800.0,car,9,m,medium,never,false,775079.65,5818737.03,-17.19924826599644,
bb_9be0da9d,28800.0,car,74,f,very_low,always,false,821492.47,5832835.82,-25.782674035518784,
bb_4eaca600,28800.0,car,35,f,low,always,false,770703.9,5808421.74,-20.693607413996638,
bb_96240ea3,28800.0,car,34,m,high,always,false,734695.09,5821945.36,-18.115236411293182,
bb_b48c3882,28800.0,car,79,m,medium,always,false,789228.27,5843533.45,-15.879660862567249,
bb_6372d91e,28800.0,car,2,f,high,never,false,795905.51,5841181.75,-10.633570432256692,
bb_1a6226d1,28800.0,car,89,m,medium,always,false,774353.72,5818272.66,-18.869269658610968,
bb_ac746672,28800.0,car,0,m,high,never,false,767721.41,5820470.07,-24.43145796924504,
bb_63169017,28800.0,car,10,f,low,never,false,771726.92,5807079.72,-22.43930174847881,
bb_cdb36ec2,28800.0,car,32,m,high,always,false,787980.58,5852430.84,-12.926178437913428,
bb_75485b2c,28800.0,car,12,m,high,never,false,802440.24,5806164.79,-18.21272694748207,
bb_94be0218,28800.0,car,37,m,very_low,always,false,815322.93,5806235.32,-28.048221926622624,
bb_3ecc5d8c,28800.0,car,0,m,low,never,false,778958.31,5812273.2,-21.153705011486114,
bb_8dffa313,28800.0,car,71,f,high,always,true,775190.66,5832400.91,-13.140201291814462,
bb_617fe053,28800.0,car,44,m,medium,always,false,796773.05,5800273.15,-22.805283064622184,
bb_6ad935ab,28800.0,car,49,m,medium,always,false,822306.9,5797765.24,-17.93262419213108,
bb_8848fdfd,28800.0,car,37,f,medium,always,false,786832.09,5815608.92,-19.518014182014074,
bb_6398fbd5,28800.0,car,50,m,low,always,false,773452.18,5820838.44,-17.884959837747914,
bb_8adfd6c9,28800.0,car,50,f,high,always,false,771704.88,5794800.19,-22.03610688089042,
bb_5e6b77ef,28800.0,car,66,m,medium,always,false,802066.1,5853164.3,-17.25379263884764,
bb_c236ff2e,28800.0,car,33,m,high,always,false,776441.54,5831298.79,-13.168748259043149,
bb_ca9b92b8,28800.0,car,96,f,medium,always,false,775715.19,5811302.44,-21.723636228309537,
bb_2b23c247,28800.0,car,26,f,very_high,always,false,771043.38,5814368.35,-21.19652273761088,
bb_8dcae97b,28800.0,car,12,f,very_high,never,false,783019.22,5849229.08,-9.785492620666318,
bb_c75a33e5,28800.0,car,43,m,low,always,true,784387.27,5852863.66,-11.843480629745857,
bb_158c395b,28800.0,car,33,f,medium,always,false,810002.15,5851978.31,-19.488117508964983,
bb_4e4e7912,28800.0,car,5,f,low,never,false,789775.45,5802342.21,-25.740474086601917,
bb_23b852af,28800.0,car,55,m,medium,always,false,774583.09,5812234.27,-19.86772973223284,
bb_d21b78c2,28800.0,car,6,m,high,never,false,813191.44,5804314.09,-38.51016989179792,
bb_6049e70d,28800.0,car,51,m,very_high,always,false,840243.08,5757094.24,-36.446821842136266,
bb_5ff68612,28800.0,car,5,m,very_high,never,false,815317.82,5808345.78,-28.77742320637298,
bb_1f457e20,28800.0,car,0,m,high,never,false,823818.66,5830174.19,-28.006266485612542,
bb_231a5de9,28800.0,car,82,m,low,always,true,786089.84,5814228.71,-14.673619583802166,
bb_af5b00ea,28800.0,car,67,m,medium,always,false,781531.16,5845655.38,-10.773042518538722,
bb_558a9f69,28800.0,car,63,f,very_low,always,false,781666.84,5844489.66,-9.24311915663109,
bb_c48fc4cd,28800.0,car,60,f,very_low,always,true,823693.97,5831007.56,-23.7271561631487,
bb_936f99a5,28800.0,car,33,m,high,always,false,740157.69,5819105.17,-26.74900940671469,
bb_3c62b530,28800.0,car,60,m,high,always,false,800281.84,5806383.64,-22.146330113041113,
bb_38c5de59,28800.0,car,65,m,high,always,true,770443.49,5821688.32,-18.47134647526319,
bb_322353d3,28800.0,car,45,m,low,always,false,793180.75,5844626.54,-11.855399097168037,
bb_0f25e90b,28800.0,car,52,f,very_low,always,true,820970.01,5842236.02,-15.828797925610232,
bb_3aa39251,28800.0,car,83,f,medium,always,false,788967.92,5854697.78,-10.297394489194014,
bb_b388e177,28800.0,car,57,m,low,always,false,835486.99,5838727.72,-19.793691361512796,
bb_40ce97b0,28800.0,car,39,f,very_high,always,false,774010.5,5818290.33,-24.862687295657164,
bb_c5e1accf,28800.0,car,64,m,high,always,false,776658.05,5831184.34,-13.7270431530527,
bb_83c7b069,28800.0,car,59,m,medium,always,false,783934.59,5840543.46,-7.6009918413511395,
bb_23d57197,28800.0,car,73,f,medium,always,false,756813.84,5821571.25,-16.51885078682019,
bb_b8401638,28800.0,car,70,f,medium,always,false,815341.56,5800986.4,-30.823296156672065,
bb_a4111a20,28800.0,car,58,m,very_low,always,false,787570.14,5807036.19,-25.180344174953127,
bb_61461168,28800.0,car,58,m,medium,always,false,840019.61,5835432.38,-22.214254478934052,
bb_35450882,28800.0,car,42,m,high,always,true,789155.72,5812148.36,-20.944036134409483,
bb_d6cd1e39,28800.0,car,78,m,medium,always,false,781469.73,5845612.77,-10.32325956692776,
bb_725bb1be,28800.0,car,74,f,low,always,true,801682.33,5802980.06,-27.035305065512162,
bb_d0fff35c,28800.0,car,21,f,high,always,false,775656.79,5789997.39,-30.102502932515563,
bb_c65bb56b,28800.0,car,10,f,high,never,false,767370.59,5811273.93,-15.439522153013517,
bb_16f143b6,28800.0,car,80,m,medium,always,false,776111.83,5828920.85,-14.104690970717966,
bb_5be78ccd,28800.0,car,64,m,high,always,false,807218.61,5844005.99,-16.646285720425038,
bb_129c0420,28800.0,car,38,m,medium,always,false,806968.3,5843977.88,-17.259752643747518,
bb_51e4e38c,28800.0,car,37,m,high,always,false,822664.07,5864494.17,-20.23813058111992,
bb_94c34a87,28800.0,car,45,m,very_low,always,false,781693.41,5844753.27,-8.810889904897733,
bb_81760a7f,28800.0,car,49,f,medium,always,false,815400.5,5803010.88,-20.756321855580026,
bb_b84dc155,28800.0,car,37,m,very_low,always,false,790388.79,5797636.96,-24.699761285707158,
bb_b0cc6222,28800.0,car,37,m,high,always,false,824198.21,5864359.35,-14.07435668256495,
bb_1b489d69,28800.0,car,8,f,high,never,false,788292.5,5815308.84,-20.12276824068403,
bb_99f519b8,28800.0,car,59,f,high,always,false,794027.48,5840072.95,-11.969537413130453,
bb_31fd7eb8,28800.0,car,3,f,high,never,true,781250.77,5810925.94,-21.628115743146815,
bb_d886a627,28800.0,car,50,f,very_low,always,true,766066.7,5815231.22,-17.624159446731593,
bb_b314506c,28800.0,car,22,m,very_low,always,false,812450.9,5811282.48,-26.400679201957253,
bb_9b7458da,28800.0,car,41,m,medium,always,false,815457.38,5803353.99,-27.35425281909905,
bb_7ed456a1,28800.0,car,25,f,medium,always,false,808429.72,5814958.74,-23.97714719774452,
bb_5cb69c6b,28800.0,car,57,m,medium,always,false,809719.23,5845903.45,-19.4744145280507,
bb_7234f972,28800.0,car,23,m,medium,always,false,779686.57,5805706.98,-18.21077532864835,
bb_d931e2cc,28800.0,car,44,m,medium,always,false,823009.18,5814678.44,-25.249011532891643,
bb_44b4c4a4,28800.0,car,31,m,medium,always,false,775504.29,5814316.61,-15.98253002197892,
bb_cdade9f1,28800.0,car,60,m,very_low,always,true,776392.48,5792807.24,-28.757665866447997,
bb_b6645b90,28800.0,car,34,f,high,always,false,796177.39,5851175.64,-11.490777150960763,
bb_3d279af6,28800.0,car,58,f,very_low,always,false,825764.17,5823536.43,-21.883442537030632,
bb_8d68f26a,28800.0,car,76,f,very_high,always,false,786844.25,5814883.89,-14.30416738416889,
bb_8daa7406,28800.0,car,97,m,medium,always,false,775276.46,5815087.75,-18.668143054867038,
bb_365ab642,28800.0,car,38,m,high,always,false,792099.41,5839946.63,-12.30102749857905,
bb_90ae43ef,28800.0,car,53,m,very_high,always,false,754474.11,5857975.35,-16.85143129823586,
bb_5d64ba27,28800.0,car,76,f,low,always,true,816199.5,5829790.67,-23.89923127839702,
bb_7aabbc02,28800.0,car,21,m,low,always,false,776641.0,5833656.29,-12.750894671962083,
bb_55bf9fdd,28800.0,car,35,m,high,always,false,844548.25,5818166.51,-29.166535313273766,
bb_42809af5,28800.0,car,4,f,very_low,never,false,790058.18,5813124.04,-15.309259114484519,
bb_05f2c840,28800.0,car,98,m,medium,always,true,810755.81,5814232.51,-23.95387175148818,
bb_c8ec4687,28800.0,car,47,m,medium,always,false,786366.51,5812082.78,-19.599232505057422,
bb_8b1414ec,28800.0,car,61,f,very_low,always,false,822002.61,5829304.3,-24.65247456747183,
bb_8e7d1633,28800.0,car,33,m,medium,always,false,813835.09,5830486.27,-21.85300100308464,
bb_d50e0fe8,28800.0,car,54,m,medium,always,false,828433.72,5820188.49,-19.51208714100394,
bb_06c38617,28800.0,car,32,m,medium,always,false,790298.51,5803639.17,-19.915339576036445,
bb_c15a9d19,28800.0,car,35,f,medium,always,false,776105.89,5814479.17,-20.609402784726,
bb_2ab3ea3f,28800.0,car,19,m,low,always,false,765132.73,5812238.54,-24.09336953583524,
bb_b7635720,28800.0,car,56,f,high,always,false,806610.51,5837735.94,-16.190735614140713,
bb_b6a4eb02,28800.0,car,59,f,medium,always,false,806927.99,5848935.97,-14.476022538588943,
bb_57e3d0ef,28800.0,car,32,f,medium,always,false,793485.16,5812446.58,-17.433230811165664,
bb_0e8beb65,28800.0,car,73,m,medium,always,false,830688.03,5836249.29,-19.003129741024317,
bb_2fb7248d,28800.0,car,50,m,medium,always,false,814630.71,5802961.83,-53.881026152853295,
bb_028ad536,28800.0,car,39,m,medium,always,false,783714.77,5840719.19,-7.684883148560411,
bb_61102a7d,28800.0,car,71,m,medium,always,false,768364.13,5813006.98,-17.290287226573426,
bb_d9e1127b,28800.0,car,99,f,low,always,true,781007.69,5809558.42,-123.35412637892642,
bb_5c3cdcb6,28800.0,car,63,m,low,always,false,807033.37,5849216.89,-17.946013814979352,
bb_4a32ecc2,28800.0,car,65,f,very_low,always,false,768291.41,5786178.92,-21.660062186117475,
bb_15b6fea1,28800.0,car,57,f,very_low,always,true,805292.65,5793929.03,-27.090304336548712,
bb_cbd5bbb6,28800.0,car,20,f,very_low,always,false,789007.79,5843599.03,-9.636314732245355,
bb_bcf681ed,28800.0,car,39,m,medium,always,false,757711.06,5871583.44,-17.45709783696595,
bb_104a453e,28800.0,car,28,m,very_low,always,false,817845.11,5829204.6,-23.738965660696866,
bb_b9b2d1fa,28800.0,car,9,m,high,never,false,800096.64,5808523.47,-24.138397446533546,
bb_b8a3c46f,28800.0,car,79,f,medium,always,false,824321.65,5830781.69,-19.818078123875583,
bb_b3a96759,28800.0,car,32,m,medium,always,true,793381.68,5853815.67,-14.445020043896173,
bb_60e7a2de,28800.0,car,44,f,very_low,always,false,793288.63,5853964.97,-14.921796500754265,
bb_84faa1a3,28800.0,car,97,m,medium,always,true,804710.73,5800955.62,-21.740520702660913,
bb_d7660678,28800.0,car,36,f,low,always,false,803933.02,5801996.61,-21.525381949145807,
bb_120f1a3c,28800.0,car,47,m,low,always,false,802021.35,5808085.98,-17.343375150011585,
bb_5bb2d60a,28800.0,car,61,f,very_low,always,false,801311.67,5801400.51,-28.89558276109843,
bb_41b273f9,28800.0,car,69,m,low,always,false,822885.92,5819796.9,-20.955537684561836,
bb_1bc3a82d,28800.0,car,51,f,very_high,always,false,754412.53,5803144.91,-20.91250126219447,
bb_cceb23ff,28800.0,car,63,f,medium,always,false,818484.18,5803110.8,-34.674628520314904,
bb_c96a667b,28800.0,car,34,m,very_low,always,false,790101.78,5791393.07,-20.890058170420122,
bb_8a4a86e4,28800.0,car,62,m,high,always,false,814543.02,5812468.06,-24.76433381347423,
bb_2854abea,28800.0,car,33,f,high,always,false,771727.26,5809097.95,-20.73696860081346,
bb_d7734ca8,28800.0,car,10,f,medium,never,false,775695.38,5789962.3,-29.99428952114606,
bb_61ccb224,28800.0,car,20,m,low,always,true,805330.55,5794092.4,-28.1229078660827,
bb_6a276310,28800.0,car,52,m,high,always,false,817003.64,5825582.24,-24.036581988378924,
bb_a88e94a7,28800.0,car,95,f,very_high,always,false,823054.46,5828138.34,-21.59071084496768,
bb_8856f7cd,28800.0,car,51,f,low,always,false,778556.44,5810072.59,-22.727363118270155,
bb_bfd1162c,28800.0,car,31,m,high,always,false,811578.22,5846199.05,-19.98301040759647,
bb_8996bbab,28800.0,car,88,m,medium,always,false,783659.15,5852246.8,-10.861487103195042,
bb_0f406be3,28800.0,car,2,m,medium,never,false,777135.58,5814269.37,-77.17553424856641,
bb_424b6360,28800.0,car,42,m,medium,always,false,738173.95,5809339.24,-26.25578350699034,
bb_b6c74926,28800.0,car,89,f,low,always,false,793467.75,5805058.54,-55.836252651771474,
bb_52b9ec63,28800.0,car,42,f,high,always,false,761711.12,5795821.97,-22.26974456216827,
bb_d2703342,28800.0,car,50,m,high,always,false,773033.61,5811925.0,-22.59630815472729,
bb_b7c5da6c,28800.0,car,28,m,very_low,always,false,803833.74,5794457.85,-31.066373898067027,
bb_51786885,28800.0,car,40,f,medium,always,false,759197.54,5821369.07,-29.7973642347864,
bb_57f0464d,28800.0,car,54,f,very_high,always,false,763890.9,5792660.73,-23.080756283863742,
bb_9a10e7f9,28800.0,car,52,m,low,always,false,820295.17,5842150.72,-21.428030652951662,
bb_3e06338d,28800.0,car,38,f,high,always,false,778334.13,5813040.56,-19.37961484193478,
bb_4c7e8eb3,28800.0,car,98,m,medium,always,true,808986.79,5846766.0,-15.021817151430525,
bb_4fb11ec3,28800.0,car,33,f,very_low,always,false,808960.1,5846264.7,-19.106824325042297,
bb_4c47efe0,28800.0,car,89,f,very_low,always,true,774742.97,5830621.36,-13.924962101783212,
bb_35d4a27a,28800.0,car,53,m,very_high,always,true,795379.08,5810120.57,-23.428680680194446,
bb_196d9b82,28800.0,car,63,m,very_high,always,false,843641.58,5804777.31,-26.507523693021984,
bb_3c413c19,28800.0,car,73,f,medium,always,false,787064.18,5801737.22,-17.2405661179468,
bb_167902de,28800.0,car,57,m,medium,always,true,780988.17,5811208.29,-23.107344481471298,
bb_3b526928,28800.0,car,91,m,medium,always,false,767395.64,5810706.33,-18.2134195321432,
bb_44e6af8a,28800.0,car,62,m,very_low,always,false,799406.02,5856874.05,-12.915717566415077,
bb_5e0aef04,28800.0,car,18,f,high,always,false,780472.77,5835935.4,-10.34179339719261,
bb_db9a67a9,28800.0,car,67,f,low,always,false,773829.92,5820951.55,-17.26983478853312,
bb_a1b2de2f,28800.0,car,42,m,medium,always,false,784331.75,5800832.0,-23.55006314664072,
bb_bbb98e10,28800.0,car,98,f,medium,always,true,788977.79,5813636.01,-20.334707374371597,
bb_7d2118d5,28800.0,car,2,f,high,never,false,809839.18,5845915.71,-16.10332230925013,
bb_b18a1980,28800.0,car,63,f,low,always,false,811078.8,5842749.36,-20.14858458681874,
bb_a15cd40c,28800.0,car,72,m,low,always,false,761414.6,5796946.44,-22.273969410700655,
bb_b428c8af,28800.0,car,59,m,high,always,false,809078.95,5845925.96,-18.88064166794516,
bb_74d74dab,28800.0,car,43,m,medium,always,false,810081.44,5865461.62,-18.353692077468114,
bb_ac0a3273,28800.0,car,63,m,very_low,always,true,790392.84,5844549.95,-10.541999679980632,
bb_471d8b26,28800.0,car,62,f,very_low,always,false,772101.48,5800591.83,-24.23414537474988,
bb_3b313ba9,28800.0,car,90,f,low,always,false,815288.76,5806229.77,-28.338856727753743,
bb_2a52b16c,28800.0,car,72,m,low,always,false,786019.53,5812732.23,-20.86301750271305,
bb_0526a427,28800.0,car,28,m,medium,always,false,877215.64,5812238.18,-60.542298311959186,
bb_b46a7331,28800.0,car,5,f,very_low,never,false,822996.45,5818922.5,-349.93884946245316,
bb_676c4081,28800.0,car,48,m,medium,always,false,832250.77,5829533.03,-20.189271468071865,
bb_cd6cbfb3,28800.0,car,71,f,low,always,false,818353.64,5829735.08,-25.1536389786503,
bb_25940843,28800.0,car,73,f,medium,always,false,780005.79,5808108.92,-17.463248749869912,
bb_0c4fde39,28800.0,car,52,f,very_low,always,true,766982.51,5829142.84,-17.13772531479903,
bb_bac591c9,28800.0,car,40,m,medium,always,false,817077.45,5789331.81,-17.88209828766394,
bb_32d63449,28800.0,car,50,m,high,always,false,775910.62,5831015.51,-13.432399169483585,
bb_1fbdf3d3,28800.0,car,53,f,medium,always,false,769836.99,5808898.11,-17.299325232449416,
bb_d2201054,28800.0,car,32,m,medium,always,false,776083.77,5814381.87,-18.950302341698045,
bb_bb31ed6b,28800.0,car,21,f,low,always,false,779913.99,5826389.86,-14.080698947265224,
bb_a7eecd77,28800.0,car,45,f,high,always,false,748256.15,5772989.55,-26.933680031031052,
bb_7432e51a,28800.0,car,73,f,medium,always,true,780769.28,5811514.74,-15.672834506642687,
bb_c059eced,28800.0,car,9,f,high,never,false,816169.55,5802936.04,-29.823708614563362,
