personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
bb_00569251,28800.0,car,70,f,medium,2000.0,true,767283.33,5810528.06,-35.44471940478887,
bb_011769b2,28800.0,car,54,f,very_low,500.0,false,776737.06,5832921.3,-17.829384149105643,
bb_003c1195,28800.0,car,73,m,medium,2600.0,false,790475.93,5802914.18,-33.4277928785711,
bb_0198c1fa,28800.0,car,6,m,very_high,5600.0,false,780255.02,5842979.51,-49.82477152485917,
bb_014a8414,28800.0,car,11,m,medium,3000.0,false,818659.67,5829458.81,-31.26731035480755,
bb_0122bb55,28800.0,car,8,m,medium,3000.0,false,809580.42,5799931.03,-43.24174116849603,
bb_00b80ba2,28800.0,car,1,m,medium,3600.0,false,818050.06,5830296.99,-24.830746773399884,
bb_00d3f7b2,28800.0,car,80,m,medium,2600.0,false,788252.54,5814952.0,-24.3028385292625,
bb_00cd4420,28800.0,car,71,f,medium,2000.0,false,800144.4,5805944.43,-33.029922882763,
bb_0173f232,28800.0,car,62,m,medium,3000.0,false,773552.25,5803259.87,-29.708236560611123,
bb_00e12396,28800.0,car,58,m,medium,2000.0,false,845091.56,5803587.68,-39.271566592363385,
bb_0167b889,28800.0,car,3,m,very_high,5600.0,false,813957.2,5812845.04,-29.095791244329433,
bb_006c324f,28800.0,car,11,m,very_high,5600.0,false,778868.14,5812588.58,-24.504169845045812,
bb_00255009,28800.0,car,5,m,high,4600.0,false,775287.13,5830578.13,-18.625150434884485,
bb_018a64b4,28800.0,car,84,f,medium,1500.0,false,787263.65,5814447.33,-13.198476019930116,
bb_01d0bb84,28800.0,car,7,f,medium,2600.0,false,792259.02,5840416.36,-21.121688279782948,
bb_000eb23e,28800.0,car,63,f,low,1500.0,false,770080.99,5841041.52,-15.130332135319371,
bb_01dfaa6b,28800.0,car,4,m,very_high,5600.0,false,779412.9,5807926.49,-15.004385430632501,
bb_01c48577,28800.0,car,81,f,low,1500.0,true,770356.48,5808873.47,-19.624749422287124,
bb_00f37122,28800.0,car,22,m,very_low,900.0,false,770867.39,5813322.04,-21.9732063125438,
bb_01838f57,28800.0,car,37,f,very_low,900.0,false,803617.71,5794213.83,-23.358200587676098,
bb_0035dbf8,28800.0,car,60,m,low,900.0,false,820899.55,5841424.78,-23.562979161173004,
bb_01e8e15b,28800.0,car,14,m,high,3600.0,false,808538.53,5838068.41,-27.435560551524325,
bb_0222bf23,28800.0,car,52,m,high,5600.0,false,768339.52,5831870.27,-18.21398954124013,
bb_0066d03d,28800.0,car,31,m,high,3600.0,false,810117.96,5835758.97,-24.89638026781521,
bb_01744633,28800.0,car,41,m,high,3600.0,false,776470.57,5815858.47,-26.89582195585906,
bb_00319d6c,28800.0,car,1,m,low,3000.0,false,781368.7,5812084.99,-24.613348353017347,
bb_019c9ad5,28800.0,car,31,m,medium,2000.0,false,764049.12,5838827.42,-11.883091133469609,
bb_00ae33ec,28800.0,car,45,m,very_high,5600.0,false,777085.25,5832007.55,-17.934199642845886,
bb_01a3046e,28800.0,car,67,f,very_high,5600.0,false,767184.89,5828949.86,-44.73484816766171,
bb_00db29ac,28800.0,car,15,f,low,1500.0,false,788297.9,5815515.32,-24.50755682399216,
bb_00123290,28800.0,car,72,f,low,900.0,true,810768.14,5803170.04,-24.247546272772,
bb_02333214,28800.0,car,55,m,very_high,5600.0,false,793357.21,5809472.66,-15.45091027212034,
bb_016d10c4,28800.0,car,45,m,medium,3600.0,false,727207.47,5828026.96,-39.51042906448785,
bb_007236eb,28800.0,car,26,m,low,1500.0,false,777735.49,5814648.86,-25.152759962178713,
bb_005c86a1,28800.0,car,7,f,very_high,5600.0,false,800271.03,5807681.68,-33.3963185568114,
bb_006def2b,28800.0,car,50,m,low,900.0,false,785958.59,5811680.76,-26.338089903225498,
bb_02133c41,28800.0,car,58,m,low,1500.0,false,755101.14,5857486.82,-24.529908059054577,
