personId,time,mode,age,sex,economic_status,carAvail,restricted_mobility,homeX,homeY,accessibility
bb_060eca68,28800.0,car,27,f,very_low,always,false,793384.96,5854213.49,-20.43492847729061,
bb_0d093fe4,28800.0,car,86,f,very_low,always,true,768673.55,5816562.25,-22.946874558684804,
bb_06f89177,28800.0,car,17,m,medium,never,false,788573.92,5793790.16,-36.260919052852316,
bb_128c9e93,28800.0,car,80,m,medium,always,true,772698.87,5813973.52,-24.139609427814143,
bb_15efceb1,28800.0,car,82,f,very_low,always,true,771635.24,5853459.96,-19.436195822132007,
bb_0fc578ab,28800.0,car,92,m,medium,always,true,783643.94,5814153.12,-22.728900042829117,
bb_0373bc6f,28800.0,car,51,f,medium,always,false,775341.77,5817524.52,-19.075366638534764,
bb_0ed3a24d,28800.0,car,51,f,very_low,always,false,778531.77,5809227.19,-25.673747465829123,
bb_006aaf2a,28800.0,car,48,m,high,always,false,780478.17,5831425.95,-18.059042746345575,
bb_0dd5ab0c,28800.0,car,57,f,very_low,always,true,819735.63,5832399.22,-38.27542144624948,
bb_1469e2d9,28800.0,car,57,f,high,always,false,809674.19,5846091.2,-24.853085119066744,
bb_0ead5963,28800.0,car,63,m,high,always,false,793262.04,5809532.03,-32.02892858682938,
bb_0a842ebb,28800.0,car,10,m,very_high,never,false,792654.85,5814820.25,-26.093436539183095,
bb_084ae1b4,28800.0,car,9,m,very_low,never,false,775915.91,5832679.41,-17.96158937106057,
bb_02feae76,28800.0,car,51,f,high,always,false,776034.31,5813811.34,-22.738919067861303,
bb_0e870e35,28800.0,car,17,m,high,never,false,773393.0,5814978.52,-26.490443419049164,
bb_0ae23e34,28800.0,car,6,m,very_low,never,false,802813.6,5802162.54,-35.60679237103315,
bb_08a42cd3,28800.0,car,31,f,medium,always,false,801508.86,5802584.05,-37.886534039968616,
bb_13d6468d,28800.0,car,73,m,medium,always,false,781642.64,5846163.03,-17.958163228290317,
bb_14f41b94,28800.0,car,40,m,medium,always,false,886390.11,5791643.83,-60.27891482744195,
bb_13d08feb,28800.0,car,60,m,high,always,false,799604.67,5781597.29,-35.26517123366301,
bb_10050c5a,28800.0,car,31,m,high,always,false,778607.34,5810791.91,-24.278099452481648,
bb_0e72cecf,28800.0,car,39,f,medium,always,false,778181.46,5809477.47,-25.63230445283181,
bb_12d038bc,28800.0,car,87,m,low,always,false,779983.08,5812309.29,-24.510231341145857,
bb_13a259b3,28800.0,car,98,f,low,always,false,799122.52,5798012.84,-90.58541853396619,
bb_0db16c04,28800.0,car,58,m,high,always,true,774630.09,5812569.75,-23.62475019744722,
bb_05bda6e5,28800.0,car,75,m,high,always,false,799663.47,5807430.16,-78.05536566013292,
bb_163b904a,28800.0,car,29,f,very_low,always,false,770657.62,5828578.46,-14.789096925936828,
bb_1261d57c,28800.0,car,27,f,very_low,always,false,767486.48,5809833.65,-32.85449041999871,
bb_0ac3ce8d,28800.0,car,19,m,medium,always,false,826439.1,5818209.54,-38.94354299154749,
bb_0db1995a,28800.0,car,90,f,medium,always,false,806510.2,5842473.78,-29.545247346885603,
bb_0c79e10b,28800.0,car,36,f,medium,always,false,806100.67,5844063.71,-31.37438841778844,
bb_07b87acc,28800.0,car,9,m,low,never,false,778039.42,5798868.32,-24.15113433091313,
bb_1187db43,28800.0,car,35,f,very_high,always,false,776882.15,5820139.03,-20.44098657956667,
bb_104f9a0a,28800.0,car,18,f,medium,always,false,814821.06,5800399.42,-43.30222533811364,
bb_14c0861d,28800.0,car,76,f,low,always,false,788727.82,5803975.39,-31.50139036006688,
bb_041561d1,28800.0,car,74,f,medium,always,false,824939.62,5829116.4,-36.521299053094125,
bb_11e94656,28800.0,car,64,m,high,always,false,775881.95,5830277.04,-54.33333229432877,
bb_0f5f4490,28800.0,car,46,f,high,always,false,817217.09,5808689.53,-56.805776485068904,
bb_08616e57,28800.0,car,57,m,very_high,always,false,840991.86,5802001.04,-49.38269440121506,
bb_0399932b,28800.0,car,54,f,high,always,false,809759.17,5845899.68,-34.34901451524018,
bb_088000fa,28800.0,car,7,m,very_low,never,false,770431.71,5795597.48,-28.94318142463204,
bb_1246b20b,28800.0,car,55,m,very_low,always,false,805724.5,5842972.61,-30.638731231016607,
bb_08e05ca9,28800.0,car,59,f,low,always,false,819944.3,5812610.01,-43.312758239331046,
bb_110dd4b0,28800.0,car,38,m,medium,always,false,819166.27,5822496.67,-55.199759098960286,
bb_085b8043,28800.0,car,72,m,low,always,false,773663.57,5811626.84,-52.859013718557215,
bb_01d0bb84,28800.0,car,7,f,medium,never,false,792259.02,5840416.36,-23.1150360745416,
bb_0f2b6b2f,28800.0,car,58,f,low,always,true,812953.88,5810699.09,-28.694738633288317,
bb_03c41d9e,28800.0,car,39,m,medium,always,false,805951.36,5842616.82,-32.380843285956544,
bb_0f927a26,28800.0,car,99,m,medium,always,false,726606.89,5832231.53,-31.4186668095016,
bb_032c6fa5,28800.0,car,53,m,high,always,false,786445.29,5801499.36,-64.79787961235769,
bb_04c26f30,28800.0,car,44,m,very_high,always,false,824961.33,5830595.37,-33.33351019949961,
bb_14b66f4a,28800.0,car,44,m,medium,always,false,809013.79,5846533.29,-32.97103073921642,
bb_0a24536f,28800.0,car,52,m,low,always,false,775312.45,5813843.35,-23.668681566310845,
bb_0fb70e43,28800.0,car,39,m,very_high,always,false,830238.49,5866199.73,-38.510672670202936,
bb_03c771f8,28800.0,car,39,f,medium,always,false,817151.98,5825745.43,-28.220322250332412,
bb_05c5e085,28800.0,car,32,m,very_high,always,false,823948.48,5829742.63,-42.417340903982556,
bb_01e8e15b,28800.0,car,14,m,high,never,false,808538.53,5838068.41,-32.36374912564378,
bb_15c48695,28800.0,car,15,m,medium,never,false,774687.69,5812869.81,-24.405830057235587,
bb_0b292730,28800.0,car,72,m,medium,always,false,800392.87,5808709.83,-35.856153969929785,
bb_1223c097,28800.0,car,56,f,very_high,always,false,779226.18,5767212.65,-37.022363129050916,
bb_13bf4daa,28800.0,car,24,m,very_low,always,false,792186.47,5815295.38,-25.46160091011997,
bb_04be4f38,28800.0,car,35,m,high,always,false,806337.18,5843543.65,-31.38985362705295,
bb_0d6c23ef,28800.0,car,11,f,medium,never,false,789756.96,5803714.07,-34.9474078811421,
bb_06e195a1,28800.0,car,35,f,medium,always,false,878089.46,5791007.62,-61.32658593190618,
bb_06bd7896,28800.0,car,38,f,high,always,false,824346.74,5831079.07,-42.803597169155374,
bb_02aee4d2,28800.0,car,28,f,medium,always,false,810371.64,5852016.39,-33.96063580896032,
bb_0e3e599d,28800.0,car,67,f,medium,always,false,828973.05,5810574.26,-35.50168982184363,
bb_066a29cc,28800.0,car,69,m,medium,always,false,823464.76,5829943.5,-29.77026756850736,
bb_082411ff,28800.0,car,12,m,low,never,false,808181.28,5808389.9,-34.47752207145625,
bb_133db018,28800.0,car,49,f,very_high,always,false,771116.29,5814012.82,-22.71744862682051,
bb_0f265742,28800.0,car,25,m,medium,always,false,688732.21,5887311.32,-49.48854402776441,
bb_0ee47ad0,28800.0,car,0,m,medium,never,false,789078.26,5803611.9,-25.34836364802147,
bb_02dd221d,28800.0,car,52,f,very_high,always,false,770501.79,5832733.53,-16.913164678185986,
bb_1061fb67,28800.0,car,33,m,very_low,always,false,807957.37,5854980.47,-25.11544895303517,
bb_0567f69e,28800.0,car,49,m,high,always,false,820330.19,5805999.11,-44.65086185796753,
bb_0709c2b1,28800.0,car,60,f,very_low,always,false,798780.64,5798303.53,-29.253991741910426,
bb_14ed8970,28800.0,car,12,m,low,never,false,814134.57,5808762.1,-40.09302460905075,
bb_097c9f12,28800.0,car,50,f,low,always,false,804584.83,5800589.43,-100.13815765849989,
bb_05bc911e,28800.0,car,7,f,medium,never,false,820358.53,5828871.86,-30.029633787017474,
bb_15d885e6,28800.0,car,45,f,high,always,true,771408.05,5828447.83,-32.787387580296055,
bb_04f61313,28800.0,car,65,f,very_low,always,false,822291.53,5829792.29,-41.37808584471707,
bb_047cc91b,28800.0,car,42,m,medium,always,false,779216.42,5814422.99,-22.211472598977217,
bb_0598c0d0,28800.0,car,82,m,low,always,false,778863.38,5812949.74,-24.121933161887124,
bb_107290a5,28800.0,car,56,m,medium,always,false,815403.41,5797171.55,-43.0506337597723,
bb_153b8286,28800.0,car,45,m,very_high,always,false,792592.67,5844510.44,-24.89701933611903,
bb_0b4b0136,28800.0,car,2,m,very_high,never,false,815367.79,5831184.08,-26.796454960431273,
bb_16982e45,28800.0,car,43,m,high,always,false,820779.81,5806666.43,-36.6539936797094,
bb_0ff4c793,28800.0,car,10,m,low,never,false,786482.46,5852396.54,-19.193961981238786,
bb_0b609483,28800.0,car,5,m,medium,never,false,784655.58,5840731.64,-19.824082132378177,
bb_0bcd43b1,28800.0,car,21,f,very_low,always,false,783756.44,5841299.55,-20.194685943226837,
bb_0a6c7660,28800.0,car,13,m,medium,never,false,771101.59,5828350.73,-45.85919313552762,
bb_033fbda0,28800.0,car,43,m,medium,always,false,784100.73,5841529.98,-61.45107447795169,
bb_05620efa,28800.0,car,34,m,very_low,always,false,785351.2,5854864.59,-23.79871232966834,
bb_0a5a8616,28800.0,car,35,f,very_high,always,false,803134.68,5797171.98,-43.317716836062694,
bb_0919a89b,28800.0,car,47,m,very_high,always,false,780824.09,5804725.92,-25.608216489089646,
bb_0f442975,28800.0,car,46,f,medium,always,false,793309.74,5839542.36,-23.634075951032447,
bb_0f28bcab,28800.0,car,72,m,high,always,true,822710.11,5819953.49,-32.35292596185238,
bb_06222a45,28800.0,car,70,m,medium,always,false,822384.94,5821648.83,-37.693992239356575,
bb_0ea83894,28800.0,car,42,m,medium,always,false,783467.3,5849702.38,-21.168572444445196,
bb_102a7909,28800.0,car,22,f,very_low,always,false,779286.93,5814126.43,-24.40015813662173,
bb_14f22915,28800.0,car,31,f,high,always,false,770570.6,5821661.23,-22.138197206207032,
bb_0434d591,28800.0,car,19,f,very_low,always,false,774593.64,5815241.17,-22.557024237898524,
bb_12fe8fc1,28800.0,car,7,m,high,never,false,788788.66,5804751.49,-30.83980858059246,
bb_14a62da5,28800.0,car,39,m,very_high,always,false,778785.7,5820066.2,-19.976520489428374,
bb_0c777ea9,28800.0,car,64,m,low,always,false,812081.44,5842377.39,-29.017759115567898,
bb_01744633,28800.0,car,41,m,high,always,false,776470.57,5815858.47,-23.815516432613272,
bb_0b8b6846,28800.0,car,13,m,high,never,false,776000.24,5829875.21,-18.843299910207232,
bb_0c7aebc6,28800.0,car,20,f,medium,always,false,792134.84,5844463.38,-25.262193031707056,
bb_03320d08,28800.0,car,13,f,high,never,false,779781.52,5841601.41,-16.465222076885322,
bb_127c49eb,28800.0,car,48,m,high,always,false,806726.78,5846249.05,-22.2118318600172,
bb_114cebfa,28800.0,car,52,m,high,always,false,798423.38,5810625.58,-75.41932709652801,
bb_140fb5ff,28800.0,car,53,f,medium,always,false,778555.53,5796228.92,-29.83957420196282,
bb_039dd6f3,28800.0,car,35,m,very_low,always,false,768329.22,5810825.07,-30.893950891031544,
bb_09439ee1,28800.0,car,46,f,medium,always,true,822202.54,5830161.18,-41.21568042929297,
bb_02a232e7,28800.0,car,7,m,medium,never,false,785902.73,5855895.48,-24.65860794985408,
bb_0d9d80ce,28800.0,car,18,f,medium,always,false,780932.06,5809778.49,-24.606880538127047,
bb_150eb892,28800.0,car,80,m,low,always,false,765552.1,5816638.9,-23.933255937707344,
bb_064ff19c,28800.0,car,30,m,low,always,false,780055.68,5807746.46,-18.6749135952743,
bb_0a96244d,28800.0,car,23,f,medium,always,false,771075.37,5833822.89,-20.648088177291648,
bb_0932f897,28800.0,car,52,m,medium,always,false,783213.13,5849596.14,-19.994103593747766,
bb_0e96665c,28800.0,car,6,f,high,never,false,773609.17,5811763.92,-20.797657815902113,
bb_0bed9de8,28800.0,car,51,f,very_low,always,false,783658.79,5840368.89,-19.570751197136353,
bb_0ad43b52,28800.0,car,48,m,low,always,false,870072.29,5803596.84,-51.04057028675089,
bb_005be4e9,28800.0,car,0,f,high,never,false,773125.94,5807128.39,-26.894778476494285,
bb_0b5cb51d,28800.0,car,16,m,very_low,never,false,776361.06,5814963.71,-23.78301099572665,
bb_0783578d,28800.0,car,66,f,medium,always,false,800119.0,5810458.67,-33.0888201582629,
bb_1694effe,28800.0,car,32,f,very_low,always,false,822637.96,5819167.41,-30.56807092062351,
bb_04f46fcd,28800.0,car,14,m,very_low,never,false,805495.5,5843136.86,-27.764246603598675,
bb_0fc60ad9,28800.0,car,42,m,very_low,always,false,793243.82,5839952.14,-18.39413098675957,
bb_003841e5,28800.0,car,33,m,high,always,false,776288.4,5815804.87,-24.383800971322536,
bb_034cd4da,28800.0,car,24,f,medium,always,false,775344.22,5813756.66,-23.463788639638487,
bb_04ffdcb4,28800.0,car,4,f,medium,never,false,758730.49,5817584.37,-24.043425305702222,
bb_0ae7caf2,28800.0,car,36,m,very_low,always,false,800646.04,5853503.19,-32.0923217273565,
bb_0a13684d,28800.0,car,2,m,low,never,false,816001.81,5795536.26,-46.450026157424126,
bb_157e3645,28800.0,car,6,f,high,never,false,822406.59,5823095.77,-98.31122882883643,
bb_070f962e,28800.0,car,62,f,medium,always,false,788045.22,5815014.54,-27.047653142176614,
bb_01bd1cac,28800.0,car,17,f,high,never,false,791643.04,5813122.4,-28.74888585520965,
bb_0c4fde39,28800.0,car,52,f,very_low,always,true,766982.51,5829142.84,-16.991070401836318,
bb_0e757e1b,28800.0,car,87,m,medium,always,false,770909.8,5832719.9,-16.994819882438474,
bb_061ec7b5,28800.0,car,35,m,high,always,false,844641.01,5812925.95,-56.98160224654723,
bb_0a5b5865,28800.0,car,57,f,medium,always,true,786610.58,5813287.36,-19.717239913318952,
bb_042fb14b,28800.0,car,72,f,medium,always,false,795350.13,5840334.62,-58.735159335153114,
bb_12c0f434,28800.0,car,97,f,very_high,always,true,796040.64,5850760.98,-27.021315510950707,
bb_0a1d0324,28800.0,car,22,f,medium,always,true,799081.61,5854904.51,-30.844698553246864,
bb_11b10b05,28800.0,car,51,m,high,always,false,815959.02,5800333.42,-43.66537578348144,
bb_0270f9fc,28800.0,car,38,f,low,always,false,800428.12,5810846.93,-35.04284638488821,
bb_0173f232,28800.0,car,62,m,medium,always,false,773552.25,5803259.87,-25.677865974195782,
bb_169634c1,28800.0,car,22,m,very_low,always,false,820636.55,5822540.9,-37.566084046226386,
bb_0037f5cb,28800.0,car,35,m,medium,always,false,796565.4,5855190.71,-22.93166883808336,
bb_0b460253,28800.0,car,27,f,low,always,false,795660.11,5842073.58,-25.518853573626835,
bb_05929d98,28800.0,car,35,f,medium,always,false,828556.79,5828223.06,-25.29408929655494,
bb_02cf8f3e,28800.0,car,65,f,medium,always,false,811409.27,5841249.56,-33.895176964574816,
bb_0b7cc36f,28800.0,car,32,f,medium,always,false,818944.54,5864121.73,-31.63555527097013,
bb_0a64443e,28800.0,car,58,m,very_low,always,false,822626.49,5820319.17,-39.00703723305202,
bb_06e54cac,28800.0,car,94,m,medium,always,true,817822.54,5804612.44,-43.053487587278426,
bb_03970d75,28800.0,car,60,m,very_low,always,true,784172.79,5839951.18,-24.876318606140593,
bb_028cef31,28800.0,car,96,f,medium,always,true,765635.45,5809036.43,-22.301171779493863,
bb_14640340,28800.0,car,32,f,very_low,always,false,770795.35,5790675.01,-25.995840744952716,
bb_0b690dd8,28800.0,car,64,m,medium,always,false,823276.6,5863992.07,-39.144687974742126,
bb_000eb23e,28800.0,car,63,f,low,always,false,770080.99,5841041.52,-15.001458707856168,
bb_0e07f594,28800.0,car,49,f,medium,always,false,795285.11,5854121.11,-19.617566790055506,
bb_06e4a4f4,28800.0,car,40,m,very_high,always,false,779534.59,5812113.53,-24.403009294549264,
bb_0e8e552a,28800.0,car,53,f,low,always,false,805334.88,5842714.45,-30.54926514757276,
bb_03eaaaa1,28800.0,car,67,f,very_low,always,false,771172.62,5814036.19,-23.97547954934152,
bb_0e1ad187,28800.0,car,88,f,medium,always,true,807807.28,5843996.85,-23.49656775463403,
bb_0763b048,28800.0,car,10,f,very_low,never,false,799701.77,5807637.99,-77.84585644156108,
bb_0e39765b,28800.0,car,32,m,medium,always,false,819752.38,5811988.03,-30.011821046542025,
bb_0b3423ce,28800.0,car,31,f,low,always,false,778815.79,5809595.09,-24.972640363811276,
bb_0ac91140,28800.0,car,34,f,low,always,false,778406.66,5809529.12,-20.436225916167352,
bb_158004b3,28800.0,car,20,m,medium,always,false,734443.29,5852157.89,-41.79738351690111,
bb_06806396,28800.0,car,75,m,medium,always,true,815345.12,5803371.25,-38.4966760536619,
bb_0c78349f,28800.0,car,39,m,medium,always,false,786221.97,5811956.96,-62.69412170034871,
bb_0c098ca0,28800.0,car,49,f,low,always,false,806353.96,5845811.84,-31.516702171087875,
bb_028795b0,28800.0,car,14,m,medium,never,false,773778.57,5812177.62,-24.637019894163267,
bb_0f97588f,28800.0,car,81,f,medium,always,false,814032.74,5811663.29,-40.03681128686655,
bb_0b4a9f40,28800.0,car,92,m,low,always,true,777133.13,5831399.68,-17.590140765036473,
bb_109d4609,28800.0,car,2,m,low,never,false,789337.89,5814074.22,-26.269350758299453,
bb_0cbbc9bc,28800.0,car,63,m,medium,always,false,800852.08,5810122.99,-30.714950653645854,
bb_003cff03,28800.0,car,51,f,medium,always,false,772991.05,5831304.94,-18.5175623344605,
bb_015c9a5b,28800.0,car,33,m,medium,always,false,823865.33,5817785.82,-33.68400977572156,
bb_0937d788,28800.0,car,69,f,low,always,false,784670.29,5840712.22,-19.91196753506362,
bb_02cbd5b5,28800.0,car,79,m,medium,always,false,779249.94,5813340.3,-24.473557474684156,
bb_06cac2b6,28800.0,car,84,m,medium,always,true,818066.3,5829426.43,-38.68258335282496,
bb_0d079569,28800.0,car,88,f,high,always,false,806851.96,5845828.3,-24.956074959137375,
bb_07821d19,28800.0,car,2,m,high,never,false,771838.13,5828763.15,-16.17821774265913,
bb_134c21ab,28800.0,car,53,f,high,always,false,792296.43,5844792.89,-24.760624463713295,
bb_01f879ba,28800.0,car,77,m,medium,always,false,815993.3,5828349.88,-32.713937125938365,
bb_15d3f598,28800.0,car,66,f,medium,always,false,803498.46,5802099.49,-38.16288489560252,
bb_081b24e9,28800.0,car,15,f,medium,never,false,772477.14,5817167.05,-22.172017599964676,
bb_03383cfd,28800.0,car,67,f,very_low,always,false,786426.17,5851167.32,-17.996823628678435,
bb_121d2f26,28800.0,car,33,m,low,always,false,774453.87,5812508.22,-24.065991471676185,
bb_03003770,28800.0,car,53,m,medium,always,false,822702.04,5822125.77,-43.70091016390974,
bb_121c7901,28800.0,car,9,f,medium,never,false,789405.46,5803840.85,-23.36614633357504,
bb_0e55756a,28800.0,car,56,f,medium,always,false,777863.9,5811325.81,-24.288735450055142,
bb_145011e6,28800.0,car,43,m,high,always,false,796865.99,5842223.09,-24.57076887014454,
bb_07383d59,28800.0,car,35,m,medium,always,false,790005.11,5844803.61,-39.10432033142449,
bb_06e9b7e0,28800.0,car,9,f,very_high,never,false,813505.98,5793947.98,-30.69989804205334,
bb_064a9372,28800.0,car,0,f,high,never,false,799664.13,5807359.23,-35.07022573389201,
bb_09c4163a,28800.0,car,66,f,medium,always,false,791840.88,5846035.58,-24.128942439540925,
bb_10184693,28800.0,car,49,f,very_low,always,false,807877.55,5808426.62,-50.507443774497276,
bb_01e4a434,28800.0,car,68,m,medium,always,false,786915.53,5847917.31,-21.93484702674474,
bb_0dbf0158,28800.0,car,87,f,high,always,false,774740.22,5798383.02,-27.334988178196134,
bb_00123290,28800.0,car,72,f,low,always,true,810768.14,5803170.04,-25.646956763477068,
bb_0f8fb17d,28800.0,car,80,m,very_low,always,false,739343.64,5812457.31,-28.882103684331902,
bb_0d8314ab,28800.0,car,57,m,medium,always,false,773136.05,5807438.49,-26.68746170410197,
bb_0e133a0b,28800.0,car,62,m,very_low,always,false,781766.63,5810931.14,-31.566071523235134,
bb_02422a26,28800.0,car,62,m,very_low,always,false,792398.48,5841631.86,-22.725326792427474,
bb_0c629b6d,28800.0,car,14,f,high,never,false,779579.79,5813831.46,-18.30031836492703,
bb_12c59150,28800.0,car,59,f,low,always,true,856362.37,5842957.96,-46.71351246473576,
bb_12ca8f85,28800.0,car,42,m,very_high,always,false,831509.12,5702186.9,-84.10713055543137,
bb_0e368130,28800.0,car,68,m,medium,always,false,815015.38,5807030.1,-42.28746226720888,
bb_050e423c,28800.0,car,59,m,high,always,false,776936.35,5831914.6,-18.397168486555152,
bb_0f5eaa37,28800.0,car,30,f,high,always,false,802510.39,5814512.75,-32.309322718511936,
bb_1299f9e3,28800.0,car,10,m,medium,never,false,778525.43,5812538.42,-57.02346442697222,
bb_0f7b156b,28800.0,car,55,f,medium,always,true,801184.19,5790714.05,-33.85374366138334,
bb_00319d6c,28800.0,car,1,m,low,never,false,781368.7,5812084.99,-22.86394431759006,
bb_15618d26,28800.0,car,38,m,very_high,always,false,817733.77,5809977.16,-29.102389209834648,
bb_031ba13c,28800.0,car,73,f,low,always,false,783056.47,5849129.07,-17.235654004821125,
bb_0de3f22d,28800.0,car,20,m,very_low,always,false,819221.84,5822965.04,-40.92447095959485,
bb_0669f491,28800.0,car,28,m,high,always,false,776363.02,5814916.55,-24.628046221222228,
bb_04dc87c3,28800.0,car,89,f,low,always,false,807390.76,5845133.85,-32.57210517935251,
bb_0e24d517,28800.0,car,32,f,low,always,false,783520.23,5850502.91,-20.47636818943665,
bb_005c86a1,28800.0,car,7,f,very_high,never,false,800271.03,5807681.68,-35.19535144901894,
bb_108eef43,28800.0,car,62,f,high,always,true,813588.08,5809316.16,-48.713137364892766,
bb_0c2d895d,28800.0,car,41,m,high,always,false,775719.68,5829852.12,-14.731675605225291,
bb_041f2053,28800.0,car,64,m,medium,always,false,793225.46,5810442.39,-96.98021841530142,
bb_120f1a3c,28800.0,car,47,m,low,always,false,802021.35,5808085.98,-24.335858153370246,
bb_04145f0e,28800.0,car,56,f,medium,always,false,774665.37,5831105.37,-18.066416113451332,
bb_107d3dbc,28800.0,car,42,m,high,always,false,844462.25,5813442.58,-58.0675044513448,
bb_132c97f1,28800.0,car,1,m,very_high,never,false,785400.66,5856055.42,-23.257443123690315,
bb_123d0f73,28800.0,car,61,m,high,always,false,773038.57,5811909.84,-25.559950476943328,
bb_07846ec9,28800.0,car,43,f,medium,always,false,796217.1,5850746.17,-26.368210367281637,
bb_104a453e,28800.0,car,28,m,very_low,always,false,817845.11,5829204.6,-38.40754089910065,
bb_13887aa9,28800.0,car,49,f,low,always,false,799929.75,5809633.44,-34.2517818311312,
bb_0e90f3d1,28800.0,car,17,f,very_low,never,false,781369.99,5810609.13,-26.757140537059836,
bb_0682d5f0,28800.0,car,52,f,very_low,always,true,812362.51,5812171.37,-38.333261005739075,
bb_073b28d3,28800.0,car,62,f,very_low,always,true,766900.89,5801480.43,-18.13957388993074,
bb_0f59b323,28800.0,car,36,f,low,always,false,781198.84,5810941.92,-24.401230169971356,
bb_0a3ca5c9,28800.0,car,55,f,very_low,always,true,770357.65,5828734.39,-17.075440631898154,
bb_0a0c5ead,28800.0,car,57,m,medium,always,false,814298.04,5832101.3,-27.766856210113907,
bb_0489e95c,28800.0,car,57,f,high,always,true,806046.96,5837603.31,-22.682815019606245,
bb_0202f810,28800.0,car,7,f,medium,never,false,787064.82,5814413.44,-24.650782740686566,
bb_11728456,28800.0,car,13,f,very_high,never,false,781749.43,5810190.53,-24.63113114503342,
bb_0963ef37,28800.0,car,15,m,very_low,never,false,799918.92,5845733.87,-67.23434310574198,
bb_108f12e9,28800.0,car,52,m,low,always,false,797043.27,5850464.85,-22.61419795494203,
bb_0410570b,28800.0,car,52,f,medium,always,false,825497.86,5829918.65,-31.15337680275981,
bb_119cc8e9,28800.0,car,40,m,high,always,false,790948.35,5814081.32,-65.0913252077628,
bb_1151d7c0,28800.0,car,27,m,low,always,false,822277.57,5821699.15,-37.67575479781975,
bb_14ea9b78,28800.0,car,16,m,low,never,false,824565.53,5830131.25,-35.264842290338684,
bb_12380ce2,28800.0,car,38,m,medium,always,false,781215.79,5852324.27,-20.949205179071797,
bb_078da672,28800.0,car,46,m,high,always,false,823965.27,5817076.1,-40.0373894609293,
bb_043cb602,28800.0,car,51,f,very_low,always,true,786867.28,5853851.26,-18.96440215963635,
bb_093577d1,28800.0,car,74,f,very_low,always,false,817209.96,5830090.83,-38.04605364023254,
bb_07b0cb03,28800.0,car,59,m,low,always,false,800561.01,5849114.03,-29.301068985678242,
bb_13d97c2c,28800.0,car,40,m,very_high,always,false,792959.9,5809799.14,-30.816456429507546,
bb_121660c6,28800.0,car,31,m,medium,always,false,773144.94,5811288.2,-22.408294867597075,
bb_1599a6f7,28800.0,car,36,f,medium,always,false,788948.36,5844015.98,-16.261307746671143,
bb_018a64b4,28800.0,car,84,f,medium,always,false,787263.65,5814447.33,-25.080214987987677,
bb_0c1340c3,28800.0,car,70,f,low,always,false,785513.93,5855911.43,-20.259228132879954,
bb_0fbd684e,28800.0,car,45,m,medium,always,false,770821.03,5834744.01,-20.681008411420386,
bb_09d7dc4d,28800.0,car,2,f,high,never,false,772611.34,5815412.37,-22.45291041903515,
bb_086b6979,28800.0,car,61,f,medium,always,false,780076.51,5844417.73,-15.371965003844483,
bb_14133309,28800.0,car,71,m,high,always,false,806576.68,5837462.61,-30.78632443213884,
bb_1298d72c,28800.0,car,4,m,medium,never,false,814065.66,5825346.63,-36.55161823223026,
bb_03395cda,28800.0,car,0,f,high,never,false,778909.82,5832627.24,-19.35650443361294,
bb_03b71c96,28800.0,car,41,f,high,always,false,783376.78,5840571.36,-19.64179039561433,
bb_035182ec,28800.0,car,89,m,very_high,always,false,782157.13,5845677.63,-23.035556618012485,
bb_098baa54,28800.0,car,40,m,very_high,always,false,827128.18,5805479.73,-35.27098748458593,
bb_07d3d36e,28800.0,car,61,m,low,always,true,771234.7,5794577.05,-30.54391102993329,
bb_00ba3612,28800.0,car,23,m,very_low,always,false,823680.18,5832250.19,-57.31772533248301,
bb_00ed3bdf,28800.0,car,95,m,very_low,always,true,759003.0,5790728.62,-23.676879690143892,
bb_011fd3f0,28800.0,car,10,m,low,never,false,816482.14,5808637.91,-42.07542023358676,
bb_07fa7e79,28800.0,car,91,m,medium,always,false,767268.57,5822717.14,-18.389330580013276,
bb_0c0ec604,28800.0,car,12,f,very_low,never,false,816361.23,5828307.04,-26.37151661651262,
bb_0c089cfe,28800.0,car,59,f,high,always,false,779352.88,5812841.6,-26.471223438694725,
bb_07b797e8,28800.0,car,72,f,low,always,false,784364.94,5837002.12,-61.4056785666363,
bb_07320d0d,28800.0,car,79,f,very_low,always,false,772701.43,5816040.21,-23.525841895517846,
bb_0e943d8e,28800.0,car,31,f,very_low,always,false,765871.31,5808242.61,-25.655609846973988,
bb_0edcffcd,28800.0,car,8,f,medium,never,false,741451.1,5807941.17,-32.417802088702835,
bb_09261a50,28800.0,car,62,m,high,always,false,757186.66,5812057.24,-20.6047697402763,
bb_0214075b,28800.0,car,18,f,low,always,false,775707.67,5814663.74,-48.302056007807806,
bb_1400d800,28800.0,car,83,f,very_high,always,true,781500.52,5809898.14,-26.323790790274188,
bb_0b9b6d64,28800.0,car,38,f,very_low,always,false,804123.24,5797265.56,-35.61791743861639,
bb_0bc2bed6,28800.0,car,11,f,very_low,never,false,774134.97,5812022.09,-24.73303170900596,
bb_11ac378d,28800.0,car,22,f,high,always,false,779089.51,5812015.05,-26.3345726089589,
bb_0992d517,28800.0,car,60,f,low,always,false,783447.76,5841055.55,-19.43481056782581,
bb_11c5617c,28800.0,car,13,m,low,never,false,766060.12,5807183.36,-27.352457189429828,
bb_14ee87b8,28800.0,car,5,f,medium,never,false,775713.65,5828319.73,-21.49158314803903,
bb_0b165a41,28800.0,car,53,m,high,always,false,791966.92,5839926.28,-20.768391214907915,
