person,timeCar,distCar,expSum
berlin_98eb8da3,2702.556000,21622.740000,6.03039221621437e-08
berlin_e8003be8,3208.366000,27920.600000,1.83251679387001e-09
bb_6ef7b48e,3448.496000,34296.130000,7.34310402690489e-24
berlin_af32ca0e,1547.833000,10416.190000,1.01069148556163e-05
bb_2aaa4366,2663.059000,36326.910000,1.54767666283157e-10
berlin_079e9b6c,2897.151000,25320.270000,1.35088932780866e-09
berlin_09e7b327,2897.151000,25320.270000,1.58117814537619e-10
berlin_4eb2a123,2897.151000,25320.270000,1.60021585219447e-07
berlin_ad0bdafc,2897.151000,25320.270000,3.33830218067564e-08
berlin_bf91b023,1277.360000,9571.470000,8.71905133436466e-05
bb_ffa6d661,2773.039000,40875.040000,3.43283703497316e-11
berlin_0bb7c00a,3295.225000,31979.090000,1.37446404314771e-15
berlin_b2cabbe0,2662.156000,22058.720000,3.80210839769996e-08
bb_4c7d05b2,3572.846000,51066.150000,3.34747601468157e-21
bb_ed611de1,3572.846000,51066.150000,1.01864477964036e-15
bb_0ead5963,3613.544000,36325.190000,1.91611430769094e-09
berlin_e3163d20,2688.321000,23512.210000,5.27690420071480e-08
berlin_fd8a57d8,2688.321000,23512.210000,8.85763499789469e-08
berlin_4dcf2d04,2028.030000,13340.170000,7.20703380828522e-07
berlin_57d704ce,2028.030000,13340.170000,3.86109206208908e-06
berlin_bb6f6192,2028.030000,13340.170000,2.66661735544964e-06
berlin_dce0a7a0,2028.030000,13340.170000,8.79318695917105e-07
bb_7ddadaf6,1742.501000,14058.460000,6.55192013881289e-06
bb_8472bf6c,3647.251000,41981.970000,9.88287064852201e-10
berlin_336c3bf2,4289.347000,31926.060000,1.38981253325497e-13
berlin_7ee10382,3329.273000,29587.750000,6.99495925478106e-12
bb_1a544e84,3020.543000,40471.980000,5.60082302097292e-11
bb_2549933a,3020.543000,40471.980000,5.15068643135427e-27
bb_21e1522b,2458.336000,30267.000000,1.04959331384995e-10
bb_41497d90,3020.543000,40471.980000,1.25578315146737e-27
bb_b30a2635,2458.336000,30267.000000,1.21420478831714e-08
bb_5c45a4b7,3020.543000,40471.980000,2.29870636380800e-19
bb_6bde8d89,3020.543000,40471.980000,5.04417794924103e-27
bb_e78eb901,3020.543000,40471.980000,2.41525867459559e-11
berlin_307b86c0,1456.611000,10747.870000,4.05145015268182e-06
berlin_5cae4a4f,1456.611000,10747.870000,4.33472412556193e-05
berlin_cb4e8868,1456.611000,10747.870000,4.52425678645530e-05
berlin_05058cec,2862.428000,26941.720000,1.30677991374986e-13
berlin_3f87357d,2518.290000,22688.890000,1.56314789806259e-09
bb_f76df716,3582.333000,35861.470000,4.74958901002596e-12
berlin_cfa3086f,1385.799000,10775.920000,0.000107339520781441
berlin_445588e4,2036.149000,13046.790000,9.66709079040772e-07
berlin_72a2a6c7,2036.149000,13046.790000,2.87224770344397e-07
berlin_9a66304b,2036.149000,13046.790000,2.07824974130070e-06
berlin_9fee3a79,2036.149000,13046.790000,8.67303736058232e-07
berlin_c630381b,2036.149000,13046.790000,2.65462312803209e-06
berlin_116548dd,4173.416000,30161.400000,3.90955532818498e-13
bb_c86bebfe,3322.143000,30116.900000,2.56633547050393e-08
bb_f4db21d5,3280.213000,44226.300000,2.11209378436639e-28
berlin_87bfbebf,3195.426000,23158.930000,1.36215784183305e-10
