person,timeCar,distCar,expSum
berlin_433de6c5,4986.234000,62339.170000,4.65801568596452e-14
berlin_7f8b9e9b,4986.234000,62339.170000,9.29418736770310e-12
berlin_34570898,4400.767000,59545.070000,8.01497385517770e-11
bb_57e4b5eb,1382.237000,19065.550000,4.30433551546302e-05
berlin_020471f0,4497.583000,63929.290000,2.73740744089416e-14
berlin_50f80b6a,4497.583000,63929.290000,1.14189032607879e-25
berlin_965bc44e,4497.583000,63929.290000,3.76749271962330e-11
berlin_c1a257ba,4497.583000,63929.290000,7.52816111481504e-12
berlin_db5f2940,4497.583000,63929.290000,4.09796278134782e-16
berlin_58591eb4,4464.040000,55610.260000,9.22938185780687e-11
berlin_c92a91d2,4464.040000,55610.260000,3.43724162034692e-11
bb_7aae8416,2371.403000,30855.210000,1.24967936984632e-13
berlin_bdf9ac04,2295.307000,34031.170000,5.41621182322614e-07
bb_5c7e7d69,4062.935000,83945.840000,1.71237453749823e-13
berlin_8308f9ef,5454.253000,55650.330000,1.46115953884378e-13
berlin_9c3de00e,5454.253000,55650.330000,1.63848865847046e-16
berlin_a35ec6d1,5454.253000,55650.330000,3.12148536226468e-14
bb_cc083b2c,1689.208000,21533.850000,8.68378789570150e-08
berlin_32f93333,2247.781000,35934.260000,1.44612658397670e-09
berlin_efbe2a2d,2247.781000,35934.260000,2.03044988232352e-08
bb_cf4ab852,2326.384000,33266.670000,2.44788243150185e-21
bb_815686ba,1675.414000,30064.710000,7.97292374522803e-19
bb_6ac768ec,3796.953000,57821.930000,3.05172753783000e-18
berlin_7e087acc,2070.097000,32395.140000,8.60806613008811e-09
berlin_15998b6c,2637.683000,32223.570000,5.10243800918653e-07
berlin_171b0956,4539.071000,56743.540000,4.74733768301176e-36
berlin_34cf3ede,4539.071000,56743.540000,2.05973495556105e-15
berlin_778f29b5,4539.071000,56743.540000,2.46171071460990e-15
berlin_9e6b3c2e,4539.071000,56743.540000,2.08978345527161e-11
berlin_eeb4fd8c,4539.071000,56743.540000,1.46594853041432e-15
berlin_09edd53e,4623.494000,65147.940000,4.55305109777037e-26
berlin_360a40c7,4623.494000,65147.940000,8.29496755498769e-14
berlin_ba9331d1,4623.494000,65147.940000,2.22396464991992e-11
bb_25fb3df6,5967.759000,86489.690000,3.45086193640984e-15
berlin_d6d3d6da,4789.757000,58784.990000,3.12647479041522e-14
bb_37481923,2179.810000,28655.550000,2.51162406360466e-07
berlin_68f186ad,2845.699000,39034.910000,1.19035001820832e-09
bb_3935636c,2179.810000,28655.550000,1.54380655092428e-08
bb_5af0b247,2179.810000,28655.550000,2.61779025616124e-06
bb_81d41526,2179.810000,28655.550000,1.56356457086413e-08
bb_9db9df89,2179.810000,28655.550000,2.79282895344507e-06
bb_cd074066,2179.810000,28655.550000,1.82668341016356e-07
