personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
bb_d076857e,28800.0,car,27,m,medium,2000.0,false,775555.28,5872894.59,-32.28027476790636,
berlin_aa449f8f,28800.0,car,45,m,high,3000.0,false,794981.580272892,5825348.731164402,-3.2459841344086597,
berlin_205e2680,28800.0,car,32,f,high,4600.0,false,795679.9185747763,5818359.17438142,-8.414404621245128,
berlin_8a890060,28800.0,car,46,m,very_high,5600.0,false,802061.3563941675,5827051.967299373,-5.618864989105952,
berlin_f281a761,28800.0,car,41,f,very_high,5600.0,false,790472.8890608617,5834966.934793959,-6.542948135379837,
berlin_92405e39,28800.0,car,35,f,medium,2000.0,false,794309.553060346,5833813.835807691,-6.237532347056953,
berlin_c5a73139,28800.0,car,42,f,medium,2000.0,false,797272.7461791555,5818015.093092911,-10.723442209672957,
berlin_dcbeccb6,28800.0,car,77,m,low,1500.0,true,794773.380115624,5817428.507607071,-11.777646232265415,
berlin_a8fcf773,28800.0,car,3,m,medium,3600.0,false,801362.0136134867,5817410.488085704,-10.643736342298839,
berlin_4cf3d165,28800.0,car,70,m,medium,2000.0,false,798311.7646284436,5833104.8847990995,-6.38356875538274,
berlin_92c62bf1,28800.0,car,24,f,very_high,5600.0,false,795890.163028863,5825079.954450353,-3.473403935593027,
berlin_199b632b,28800.0,car,70,m,medium,3000.0,false,810760.4278538077,5829195.096308784,-12.488165193110325,
berlin_1d0d5887,28800.0,car,15,m,very_high,5600.0,false,806335.2822306687,5822402.815665117,-9.631804506968644,
berlin_5e60af8a,28800.0,car,57,f,high,4600.0,false,798934.9681807784,5831873.024684946,-4.737678396311282,
berlin_7e6831da,28800.0,car,48,f,very_high,5600.0,false,789244.0754773695,5826524.3996100435,-5.504152870450864,
berlin_981527ad,28800.0,car,2,m,high,4600.0,true,793300.4341140182,5822660.727518153,-5.056256012850756,
berlin_0b62ca3b,28800.0,car,88,m,medium,2000.0,true,811620.758888497,5820177.5685183825,-16.910220941264853,
bb_a4b7da69,28800.0,car,30,f,high,5600.0,false,777524.15,5812622.34,-12.354624243249,
bb_b1ab7d9b,28800.0,car,7,f,high,3600.0,false,808403.43,5814806.38,-13.243880356584093,
bb_785ad4d5,28800.0,car,87,m,high,3000.0,false,830393.23,5835876.91,-21.51926770134892,
berlin_b9a9c730,28800.0,car,88,m,high,3600.0,true,815583.4346501008,5814330.062521687,-15.282471508042159,
berlin_45826bf5,28800.0,car,67,m,high,3600.0,false,797287.4822448904,5829851.152984517,-3.3932033501153267,
berlin_20475c53,28800.0,car,33,f,medium,1500.0,false,792870.7536008956,5834859.672383202,-8.621615900387003,
