personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
bb_9c40d1c7,28800.0,car,65,m,high,3000.0,true,783822.59,5805756.2,-12.16372507074964,
berlin_fc9f2e8a,28800.0,car,2,m,very_low,900.0,false,801672.6796951134,5830922.659781617,-13.268663022239455,
berlin_c9685752,28800.0,car,60,m,very_high,5600.0,false,799384.7248424969,5830628.860218606,-8.430875643273168,
berlin_f6d5fcd8,28800.0,car,57,f,high,4600.0,false,795400.7292478592,5837222.32298625,-8.995330705496059,
bb_6b57e790,28800.0,car,10,m,very_low,1500.0,false,761608.63,5835998.7,-19.782620893997578,
berlin_cdc3a016,28800.0,car,67,m,very_high,5600.0,false,794932.5206419155,5829290.996179873,-6.391012920530175,
berlin_d58b4ae4,28800.0,car,84,m,medium,2000.0,false,793960.6773844627,5824018.646632641,-7.391176706338872,
berlin_e3b708e2,28800.0,car,73,m,medium,2000.0,false,791865.0425689879,5822232.3695545755,-4.425048993044403,
berlin_e81b1904,28800.0,car,38,m,medium,1500.0,false,791774.8643877953,5825513.365589644,-4.534095130990989,
berlin_b319f308,28800.0,car,58,f,medium,2000.0,false,809063.2822857513,5819589.42843301,-17.244543922831863,
berlin_fe197244,28800.0,car,2,m,medium,2600.0,false,781306.5473274649,5830064.758086239,-3.575031572243009,
berlin_5f8e99c0,28800.0,car,66,m,medium,2000.0,false,795092.0574580375,5821967.707878043,-5.662498946883974,
berlin_4c3c76a7,28800.0,car,59,m,high,4600.0,false,800541.4217919102,5830339.967148993,-9.58265075022986,
bb_ce28bbc9,28800.0,car,13,f,very_high,5600.0,false,815637.47,5829312.68,-17.652441869611458,
berlin_f09d69df,28800.0,car,47,f,medium,2000.0,false,794595.413335812,5836165.105016232,-9.591948711370044,
berlin_8b608385,28800.0,car,41,m,medium,3600.0,false,795690.1324404791,5833731.7739962265,-6.807092143864191,
berlin_2c9b7219,28800.0,car,18,f,high,4600.0,false,784447.3771913726,5829133.503671336,-1.7034058576331266,
berlin_9c2e0326,28800.0,car,28,f,high,2600.0,false,791725.4755680353,5839056.965140807,-10.130304267711132,
berlin_26afd551,28800.0,car,13,m,very_high,5600.0,true,805639.9578243205,5828147.895862713,-12.347529997788536,
berlin_919b3fd8,28800.0,car,26,f,low,900.0,false,798674.5085591355,5817825.211603001,-14.606382734123379,
berlin_f215443a,28800.0,car,19,f,high,4600.0,false,798609.6003955726,5829515.391714103,-13.890590358637235,
berlin_0465c2bb,28800.0,car,15,m,low,3000.0,false,799408.2391823744,5830868.730233258,-8.45236561875993,
berlin_293b434c,28800.0,car,46,f,very_high,5600.0,false,797074.1687460048,5828075.38872816,-11.97383362538408,
berlin_bba54461,28800.0,car,76,m,low,1500.0,false,800940.8103303708,5832549.187025397,-11.544138623636698,
bb_1cb23054,28800.0,car,56,f,very_high,5600.0,false,780917.9,5812709.03,-10.223261253381372,
berlin_f87819f1,28800.0,car,21,f,very_low,900.0,false,813306.559302045,5830047.843810283,-30.06108486584737,
bb_8a729ef6,28800.0,car,70,f,very_low,900.0,false,815078.39,5807008.81,-35.47623019839784,
berlin_edca9541,28800.0,car,22,m,high,5600.0,false,794730.7434589143,5832282.299876995,-5.650618824467889,
berlin_2cadcf04,28800.0,car,49,f,medium,2000.0,false,791682.7061967492,5825848.823015777,-9.13045074413037,
berlin_a153d21f,28800.0,car,24,f,very_low,1500.0,false,803453.5363341402,5828896.912236308,-15.30035582699682,
bb_37c7bc67,28800.0,car,56,m,low,900.0,true,776370.24,5832308.69,-10.858008890491066,
berlin_4f2912b3,28800.0,car,40,f,very_high,5600.0,false,806675.447057405,5826074.247568981,-13.780940329832362,
berlin_1486ebd1,28800.0,car,6,m,medium,3600.0,false,795528.7222375409,5830378.560979085,-4.36695962929606,
berlin_f67fa736,28800.0,car,62,f,very_high,5600.0,false,803928.5939178528,5821707.409079865,-9.978672370023384,
berlin_3691a192,28800.0,car,29,f,medium,2600.0,false,801119.1495806561,5823943.630008546,-15.488257316965054,
bb_e415bd1d,28800.0,car,36,m,high,3600.0,false,800310.13,5808232.2,-14.671502520727215,
