personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_9f438f49,28800.0,car,6,m,low,2600.0,false,806552.7974959095,5826984.420445732,-15.925641023748474,
berlin_b6d75166,28800.0,car,67,m,high,4600.0,true,806185.9119188401,5819636.527976678,-21.85704244434015,
berlin_8a649102,28800.0,car,36,f,high,3600.0,false,805695.8542299885,5817686.459036398,-22.521440276527247,
berlin_fb9c49d4,28800.0,car,57,f,medium,2600.0,false,803287.6354006666,5832576.1306027835,-11.221431762725372,
berlin_5821eb55,28800.0,car,16,m,medium,4600.0,false,804026.4623154026,5825860.065121586,-16.277296361810965,
berlin_6a14b57f,28800.0,car,23,m,low,3600.0,false,805346.0180886292,5827671.027400737,-14.09173672441064,
bb_c1651fc9,28800.0,car,23,f,medium,1500.0,false,787637.77,5815515.03,-19.353762401581836,
berlin_6bee4bc0,28800.0,car,34,f,very_high,5600.0,false,807954.1563151097,5824728.517586818,-19.14161563237113,
berlin_6fd30052,28800.0,car,13,m,medium,2600.0,false,791670.7353811165,5818870.759087006,-17.917983337163015,
berlin_0eb9e672,28800.0,car,17,m,high,3600.0,false,800501.56207831,5826564.860900865,-30.874874080203305,
bb_629c54b8,28800.0,car,24,m,medium,1500.0,false,779909.8,5813232.12,-21.88548111598337,
bb_c46929d3,28800.0,car,61,f,very_high,5600.0,false,762355.36,5805516.91,-30.37951762845265,
bb_eecba285,28800.0,car,41,m,medium,2000.0,false,753396.33,5806293.95,-34.761968002184325,
berlin_fd21fb50,28800.0,car,78,m,very_low,500.0,false,786654.1468131166,5832696.916763192,-14.114367985904229,
berlin_cf75ba26,28800.0,car,29,m,high,3000.0,false,782751.9530134918,5829830.469946622,-16.435212238681547,
bb_73a7061f,28800.0,car,45,m,low,3000.0,false,807815.96,5815174.56,-24.74394491420771,
berlin_d4e10c63,28800.0,car,34,f,medium,3000.0,false,795713.1488366679,5831372.105967651,-5.259259959255357,
bb_99d274c4,28800.0,car,41,m,high,5600.0,false,791825.76,5841081.53,-12.910238581522387,
bb_0b690dd8,28800.0,car,64,m,medium,3000.0,false,823276.6,5863992.07,-31.565809910865937,
berlin_f92e4e21,28800.0,car,79,m,medium,2000.0,true,801654.2468345837,5827649.028325167,-17.07675545613027,
berlin_57044e97,28800.0,car,73,m,low,900.0,false,807947.5140502397,5815715.002662627,-24.982690607151465,
berlin_00d2c1d2,28800.0,car,55,m,high,3600.0,false,784299.9360375146,5829483.527347434,-15.25058420508642,
berlin_41d9bc9f,28800.0,car,28,f,high,4600.0,false,801092.0147516469,5824235.490243064,-26.164855791471023,
bb_95d71731,28800.0,car,65,f,very_high,5600.0,true,789111.5,5848453.47,-18.084581660112594,
berlin_49987757,28800.0,car,22,m,low,2000.0,false,803215.7959285376,5828222.405001896,-13.135537673947306,
bb_6b60e3aa,28800.0,car,20,f,low,2000.0,false,802561.59,5815940.66,-22.27204414183719,
bb_6ebbc97d,28800.0,car,28,m,medium,2000.0,false,773698.13,5811916.29,-24.172511999449135,
berlin_8892ef48,28800.0,car,90,m,low,1500.0,false,799459.48837624,5816849.804724531,-21.531023876247588,
berlin_e753d545,28800.0,car,31,f,medium,1500.0,false,810630.03762044,5819709.260635078,-23.273741057573584,
berlin_04d5c80d,28800.0,car,44,m,high,3600.0,true,795942.7999168306,5835586.9431338245,-8.331904349304052,
berlin_e2936705,28800.0,car,4,m,high,4600.0,false,798852.9877651357,5816027.145380811,-21.172427091408377,
berlin_08895347,28800.0,car,44,f,medium,3000.0,false,810828.5060634608,5828600.304509044,-18.901254663479683,
berlin_a8ccfa1c,28800.0,car,3,m,high,4600.0,false,799511.6215740975,5824802.6190426415,-30.17058005790399,
