personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_38222d04,28800.0,teleportedWalk,83,m,medium,2000.0,true,803273.2833318303,5838785.826636965,-85.18033333333334,
berlin_f75b8f36,28800.0,teleportedWalk,52,f,high,3600.0,false,789468.8563349715,5833734.164934609,-41.18,
berlin_24ef015c,28800.0,teleportedWalk,44,m,very_low,2000.0,false,792868.9175749427,5834540.912828572,-33.303333333333335,
berlin_72f091ae,28800.0,teleportedWalk,57,f,high,3600.0,false,795146.12998102,5825090.001752003,-19.27,
berlin_68ee41b9,28800.0,teleportedWalk,87,m,very_high,5600.0,false,786190.5103646403,5817780.709168215,-97.916,
berlin_24967605,28800.0,teleportedWalk,60,f,medium,2000.0,false,806959.9513278478,5825304.687292023,-80.04966666666667,
berlin_e418be8a,28800.0,teleportedWalk,17,m,high,4600.0,false,794631.7366202984,5838704.2928619655,-46.755,
berlin_1ed2eb6c,28800.0,teleportedWalk,98,m,medium,1500.0,true,804001.8815907508,5827058.8245315375,-57.72433333333334,
berlin_495b450b,28800.0,teleportedWalk,48,f,low,900.0,true,800933.5422665966,5825239.013951145,-33.093333333333334,
berlin_8cd6f04c,28800.0,teleportedWalk,41,f,medium,1500.0,false,795875.4293643202,5815688.577751024,-68.0,
berlin_6630e4d1,28800.0,teleportedWalk,17,m,medium,3600.0,false,791559.8781979857,5827235.226102074,-20.366999999999997,
berlin_75b50de4,28800.0,teleportedWalk,41,f,high,4600.0,false,791174.8748787775,5838502.258054458,-55.696666666666665,
berlin_5e1a48d4,28800.0,teleportedWalk,3,m,very_low,1500.0,false,796621.995000818,5831997.251183077,-17.580000000000002,
bb_61102a7d,28800.0,teleportedWalk,71,m,medium,1500.0,false,768364.13,5813006.98,-212.90533333333332,
berlin_39390ac7,28800.0,teleportedWalk,12,m,medium,3600.0,false,783198.4478647928,5826674.453838621,-65.57333333333332,
berlin_412a4b02,28800.0,teleportedWalk,53,f,medium,1500.0,false,798710.9784508797,5824534.452368,-27.19333333333333,
bb_3255cd61,28800.0,teleportedWalk,22,f,medium,2600.0,false,790565.15,5844057.99,-75.405,
berlin_cfbb0f53,28800.0,teleportedWalk,40,m,medium,3000.0,false,798223.7293457728,5829316.362904089,-13.763333333333335,
